layer_index,layer_name,representation_kind,left_member_id,right_member_id,left_rank,right_rank,cka,cka_grouped_ci95_lower,cka_grouped_ci95_upper,outlier_trimmed_cka,bootstrap_group,probe_rows
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.252,1,80,0.9501780789157622,0.949829481785911,0.9761140478986966,0.9340639530491543,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.208,1,81,0.9555679953559071,0.9473877624702698,0.9748998314119678,0.946285454960587,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.230,1,82,0.967080872576412,0.951901597404888,0.9811910326675835,0.9585210255839098,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.452,1,83,0.9692515953807512,0.9695419469505767,0.9821021320301554,0.9661984221986519,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.498,1,84,0.9355072353951582,0.9364294673511028,0.9627142991775793,0.9254803250038862,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.271,1,85,0.9652894492700221,0.9649430748310559,0.9817553551321716,0.956267443837718,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.450,1,86,0.9174546367935541,0.9148160334699542,0.9535326555860979,0.8980350633172016,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.46,1,87,0.9420916906546271,0.9278815501890502,0.9677505522433737,0.9127006318849407,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.308,1,88,0.965047830683057,0.9621206959647125,0.9831682061320843,0.9612923642942566,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.163,1,89,0.9639720338113852,0.9565142828789914,0.9774406968025254,0.9592952487098948,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.246,1,90,0.9651913230590503,0.9630330314323085,0.9800942380084173,0.9571628837266946,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.438,1,91,0.9381973602427947,0.9284389889299686,0.9638225951660633,0.9231992710822308,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.362,1,92,0.935688809414595,0.923885559585657,0.9652843316595615,0.9150781894729759,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.136,1,93,0.9569880810693873,0.9485918425273344,0.9785530649823782,0.9608631127793286,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.250,1,94,0.9569018553765564,0.9498858132482388,0.9788844576449788,0.9467454922171228,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.247,1,95,0.9686770564784495,0.9712766989845694,0.9831031693312267,0.9694611839996594,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.382,1,96,0.9467733451612239,0.9410879793408611,0.9730044493786371,0.9492524183017217,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.307,1,97,0.9437481292797543,0.9374144906093153,0.9684848290894162,0.923386688548349,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.339,1,98,0.9295812788053505,0.9195959023000329,0.9539560249411366,0.9294839251617244,equilibrium_files,64
