left_member_id,right_member_id,left_unit_id,right_unit_id,functional_similarity,activation_raw_similarity,activation_flux_residual_similarity,concept_density_similarity,causal_effect_similarity,equilibrium_bootstrap_recurrence,bootstrap_group,causal_effect_validity,consensus_gate,causal_effect_similarity_stable_or_near_floor,causal_effect_similarity_unstable,causal_regime_gate,pre_regime_consensus_gate
2864601_0.409,2864601_0.355,2864601_0.409:u023,2864601_0.355:u029,0.6942496810843749,0.541741355578635,0.5070813482002174,0.9007868385552983,0.9972275111982974,0.71,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.050795981209225245,0.2610698136060794,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u024,2864601_0.355:u016,0.745804248339394,0.6304674567171166,0.6380917581997747,0.8279975083111767,0.998184911010456,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.14765951156771798,0.1285572458795001,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u025,2864601_0.355:u014,0.8001080197117448,0.7573553106033514,0.658534912687697,0.8997924132543154,0.9769123503678364,0.96,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.42721210889133776,0.5613697981830642,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u026,2864601_0.355:u018,0.8263018525939969,0.7454681477027849,0.7344997787183186,0.9307443138697172,0.9808130594686121,0.72,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.5796954025408195,0.21339344806063834,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u027,2864601_0.355:u013,0.6802791640939211,0.5885432667006217,0.5200226609569483,0.7633229087725919,0.9752240202106585,0.97,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.07154497598280081,0.12602178152378624,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u028,2864601_0.355:u022,0.6922648152523168,0.5859494312364316,0.5496017205856855,0.8078452352529074,0.9501521132755011,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4681077376836445,0.0810955055329725,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u030,2864601_0.355:u025,0.7398586352773122,0.617506838963419,0.593088627728677,0.957136536332572,0.9262634400158453,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.07194979146187346,0.31502562084804847,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u000,2864601_0.449:u015,0.7287535842811877,0.6034868257324296,0.6047114897201037,0.9448284155193487,0.8866420327077902,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.8690309409047624,0.4703532092624974,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u002,2864601_0.449:u006,0.7840076475121952,0.6992109891668215,0.6737049452255387,0.9874644201116829,0.8731999158607531,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3100842458695229,-0.17074924085804274,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u003,2864601_0.449:u002,0.6952840067515632,0.6021812030357778,0.6240750239171411,0.6577403851849637,0.9792953081434743,0.97,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4334085762399459,0.33384842126715397,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u005,2864601_0.449:u011,0.9074105938273034,0.8819629504164332,0.8281212049566071,0.9797159701471801,0.9922107659297764,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5971392458995173,0.5808987583011963,True,True
2864601_0.409,2864601_0.449,2864601_0.409:u007,2864601_0.449:u016,0.9309693562905264,0.9113861438393801,0.8719638281074452,0.9958115041808543,0.9840103193515397,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.25711100112102514,0.6232240311860838,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u008,2864601_0.449:u008,0.7818505734723996,0.7162426451210948,0.6314014940214407,0.8989661153361813,0.9888205433120132,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.02111169691784112,-0.049243483069262836,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u014,2864601_0.449:u001,0.9500811378615429,0.9408843803188625,0.9049926241969604,0.9877978508482225,0.9937923316857575,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8072086098687974,0.7273868648734831,True,True
2864601_0.409,2864601_0.449,2864601_0.409:u015,2864601_0.449:u000,0.7482902172561817,0.6330679819514472,0.6104068940821296,0.9842764569504694,0.8919623152800744,0.59,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.03515811337561266,0.4024010565364716,False,False
2864601_0.409,2864601_0.449,2864601_0.409:u016,2864601_0.449:u009,0.9133655477245636,0.8909171552620994,0.8367085227251181,0.9814615457119363,0.9939276759300556,0.68,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.1342436855517338,0.6963053378100582,False,False
2864601_0.409,2864601_0.449,2864601_0.409:u017,2864601_0.449:u013,0.9762575019629195,0.972598793542189,0.9612718438691158,0.9893451184042419,0.9911364352933982,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.9210469243927462,0.8200412528425941,True,True
2864601_0.409,2864601_0.449,2864601_0.409:u021,2864601_0.449:u012,0.9398159997808103,0.9227856699804791,0.8917243750018107,0.9799251181407693,0.997389813289848,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5216327906677343,0.8322943626848417,True,True
2864601_0.409,2864601_0.449,2864601_0.409:u022,2864601_0.449:u021,0.7978530616564186,0.6810440294532937,0.6868787189420257,0.9437989591538958,0.9935822265352181,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4593774749012638,0.44377817915777734,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u023,2864601_0.449:u017,0.7188861447686776,0.5523917904045353,0.610661856382436,0.852075465159559,0.9977747885033721,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.12181378464129491,0.16339550884732967,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u024,2864601_0.449:u004,0.6839972713384621,0.5392808029347097,0.5477537270737336,0.8476531499097651,0.9417814117698801,0.53,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.08882383040234854,0.032748410380904744,False,False
2864601_0.409,2864601_0.449,2864601_0.409:u027,2864601_0.449:u010,0.8973668173619211,0.864284923445224,0.8097173544323518,0.9770505371759565,0.9987801328172858,0.68,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.02588102926110417,0.4420342353496285,False,False
2864601_0.409,2864601_0.449,2864601_0.409:u028,2864601_0.449:u020,0.7300867435469752,0.6136645733978421,0.6384665254797124,0.7853332937030384,0.9869037757155066,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.5764742568357105,0.2938368853466526,False,True
2864601_0.409,2864601_0.449,2864601_0.409:u029,2864601_0.449:u003,0.8979853317827651,0.8568906742372915,0.8241405334012643,0.9891576893860936,0.9792221580698977,0.92,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.03549989973897131,0.3900365212573929,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u000,2864601_0.340:u002,0.8114657867306801,0.7329669523616483,0.7306840728768321,0.8621514217899574,0.9997009740057227,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.592925845522708,0.29381718240473953,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u002,2864601_0.340:u004,0.7590826735801912,0.6882603500646325,0.6508779858023471,0.7953343151332832,0.9913715489672035,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.06908043349883711,0.5829622085054064,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u003,2864601_0.340:u023,0.9225454204579503,0.8776478023647886,0.8770183745622834,0.9923181445182117,0.9884096923809321,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6754197094953878,0.720475107168312,True,True
2864601_0.409,2864601_0.340,2864601_0.409:u005,2864601_0.340:u003,0.9039852421817943,0.8901948890583179,0.8443405395489262,0.9260708425320364,0.9920522254660695,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6213587851420618,0.7453678985166362,True,True
2864601_0.409,2864601_0.340,2864601_0.409:u006,2864601_0.340:u007,0.6860337213290657,0.6015112601459887,0.6015295590276984,0.6293200631676873,0.9962873147171106,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3547284506056133,0.3667749772209122,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u007,2864601_0.340:u000,0.8898792597348915,0.8538829394430754,0.8074989798514068,0.983837464826183,0.9734859549065509,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.49895696922403765,0.6141726230961728,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u012,2864601_0.340:u006,0.6602540831869693,0.46854088259170124,0.4581640696318328,0.9225327279815102,0.9886802596180353,0.49,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.23323517217663506,-0.07701194685648219,False,False
2864601_0.409,2864601_0.340,2864601_0.409:u015,2864601_0.340:u013,0.7987623848646361,0.676320095409763,0.6561377346744368,0.9990808513480876,0.9960443278487936,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.14016548072216445,0.7114699770552134,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u017,2864601_0.340:u012,0.9863192886340241,0.9858297358272421,0.9799710425696225,0.9996234496150774,0.983271825959746,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7485994030456432,0.9056080199738716,True,True
2864601_0.409,2864601_0.340,2864601_0.409:u021,2864601_0.340:u022,0.9624346622643968,0.9560086686358553,0.931418199200161,0.9853540800262673,0.9956789295416922,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6320206640820148,0.7828537445607155,True,True
2864601_0.409,2864601_0.340,2864601_0.409:u022,2864601_0.340:u024,0.7758073458220189,0.6958498512184319,0.7087832246069103,0.775703041715777,0.9963840736563048,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.0596804933439595,0.29721244202331887,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u023,2864601_0.340:u005,0.7501268513579541,0.6540536406546408,0.6386455150566869,0.8304516466748532,0.9811338765479258,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.10339808400553546,-0.04252908357142028,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u024,2864601_0.340:u017,0.6718401743581587,0.5650591705289966,0.5749025257310035,0.6713191935392633,0.9779391338615298,0.94,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.17813784515231232,0.07812024345825802,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u026,2864601_0.340:u001,0.8999276145718446,0.8556822391846699,0.852694876655633,0.9372801488522604,0.9997922502465083,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.5316123971783504,0.2889107630502589,False,True
2864601_0.409,2864601_0.340,2864601_0.409:u030,2864601_0.340:u015,0.7846328845619488,0.6981076112719075,0.6537022564496793,0.9652972560174264,0.9301523652099373,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.00521389372255478,0.09509085550722077,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u002,2864601_0.296:u004,0.8152254879494171,0.7519781428399194,0.7092747352731522,0.8843190562410426,0.9999290663364357,0.97,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.24794157927776259,0.6085319009895226,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u004,2864601_0.296:u018,0.9065603089964018,0.8837298032264138,0.8334455350531977,0.9900013861479889,0.9670371514146033,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20574462332351573,-0.05760535835104088,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u005,2864601_0.296:u013,0.9460631930521372,0.9379559674460924,0.9058107307442218,0.9708969532769435,0.9937689646982714,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6682305481233439,0.7379101762869761,True,True
2864601_0.409,2864601_0.296,2864601_0.409:u007,2864601_0.296:u015,0.9214993247290898,0.90240889537883,0.8662901018926745,0.9575282954162999,0.9969198323218925,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5446493214096896,0.7279710666558139,True,True
2864601_0.409,2864601_0.296,2864601_0.409:u008,2864601_0.296:u020,0.7497942769305154,0.6879315530642035,0.6822785625394061,0.7071009309241114,0.9865552803230508,0.87,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20204972062214085,0.15314024975014126,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u009,2864601_0.296:u023,0.6949681319447829,0.5849964179311328,0.5199961716919013,0.8398997932655956,0.9774519820237678,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20921283754444375,-0.027968984725100513,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u010,2864601_0.296:u006,0.9118971387254571,0.8754891863048427,0.8590043864226276,0.9818469772160233,0.975898357320057,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6773727025258102,0.7489437757465602,True,True
2864601_0.409,2864601_0.296,2864601_0.409:u012,2864601_0.296:u008,0.8846272861787638,0.8141407578679903,0.8039371258848158,0.9976914330178102,0.9983281722468004,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.22584521311485836,0.6302753582340959,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u014,2864601_0.296:u024,0.8948395090884862,0.882294302892486,0.8096717442815577,0.9378359796519783,0.998412495029387,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8475963146397792,0.7765341966606699,True,True
2864601_0.409,2864601_0.296,2864601_0.409:u016,2864601_0.296:u021,0.9308863089984177,0.9197474607107878,0.8691022073728896,0.9720512384602813,0.9991058044062912,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.12926572929690697,0.7878920087559912,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u017,2864601_0.296:u014,0.9367901988021224,0.9296197206018086,0.8993596696789357,0.9895698527199173,0.9509120558695786,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5376490755126928,0.5143015915532559,True,True
2864601_0.409,2864601_0.296,2864601_0.409:u018,2864601_0.296:u001,0.7832735624243011,0.6857312430546538,0.6653256053738524,0.8932272284127436,0.9965553110660026,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.19625093565100488,0.25722516776085264,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u019,2864601_0.296:u007,0.8005346428666559,0.6946777657905159,0.6751582813409533,0.9587125395736023,0.9892066040624738,0.92,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.12440852126163955,-0.09721700982036745,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u021,2864601_0.296:u017,0.9234969918630123,0.8997697009516551,0.8522485761685431,0.9912229612444606,0.9982345823903032,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6625127757012249,0.8572660460496294,True,True
2864601_0.409,2864601_0.296,2864601_0.409:u023,2864601_0.296:u002,0.806365427411187,0.728654272350346,0.7015258576657408,0.91181129502315,0.9747456470086546,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2555198232970509,0.0725601973202808,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u024,2864601_0.296:u005,0.7281487741178719,0.6052322763794248,0.6473750271680192,0.785143886378658,0.976689028889536,0.91,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.13813156437334867,0.17126354759455956,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u025,2864601_0.296:u003,0.7368697154480535,0.6587817449828556,0.5331080666613252,0.9313362868924668,0.9651775728815292,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.14286272586552,0.09752584459903864,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u026,2864601_0.296:u011,0.8602558244162379,0.7814561238030868,0.779080888681555,0.9691785259900149,0.9912950773642123,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.637139530997247,0.19675711773484078,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u027,2864601_0.296:u016,0.8769319531608909,0.835255405180121,0.7769566402967654,0.971802148512111,0.9945395490770145,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20386509493869487,0.41728628172177873,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u028,2864601_0.296:u012,0.753617464696602,0.68780072887331,0.6488030891812515,0.7882337876329966,0.9749478087681706,0.87,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.691074637422206,0.32955356354666987,False,True
2864601_0.409,2864601_0.296,2864601_0.409:u029,2864601_0.296:u000,0.7886208832168895,0.7057631364704272,0.6259730215929133,0.9687537293057366,0.9767464496837004,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.14074204634077145,0.25793170112889474,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u002,2864601_0.270:u026,0.8901029782174641,0.843682563614197,0.81335262860054,0.9977190080103935,0.9672430947548215,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.05659237646868364,0.6159635369622726,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u004,2864601_0.270:u014,0.8374160068547788,0.7708366854968429,0.7216261193749591,0.9660834441174937,0.982302382848697,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4720911641821311,0.3465620009422494,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u005,2864601_0.270:u002,0.9417946549718291,0.929121263128128,0.8921481726953666,0.9794521320822024,0.9976169890417016,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7148765568551889,0.582043467035495,True,True
2864601_0.409,2864601_0.270,2864601_0.409:u007,2864601_0.270:u008,0.8818909528547793,0.847297274060092,0.7766364268875868,0.9809586374389864,0.9925955754133917,0.91,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2718038667998034,0.5037809827599706,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u008,2864601_0.270:u017,0.7726578908445306,0.6742212335865019,0.6511901636567577,0.8790876132060619,0.9960847451517018,0.51,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.006277569535820528,0.27999263958906323,False,False
2864601_0.409,2864601_0.270,2864601_0.409:u010,2864601_0.270:u007,0.9211176690499088,0.9010697776214959,0.8796604710215753,0.9585596690290464,0.9759333032558911,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8483778834973452,0.7451153807546022,True,True
2864601_0.409,2864601_0.270,2864601_0.409:u011,2864601_0.270:u010,0.7020988178045382,0.5705216034192531,0.6047698785557698,0.7566851161682351,0.9908717498919217,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.0315612777594186,0.3513844181654655,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u012,2864601_0.270:u006,0.7062069655848141,0.5900124973427306,0.606006267271786,0.9853714187562755,0.7516352622460204,0.89,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.05112127137720868,0.12563875112475892,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u014,2864601_0.270:u015,0.9281999275482374,0.9134452518330409,0.8650740542356876,0.9840018652232156,0.9892188134148786,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.32713664471649523,0.5962521720914756,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u015,2864601_0.270:u000,0.8185997769909635,0.7114404925033798,0.6926769087558192,0.9881360718084506,0.9986867112575686,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.0059059466823548745,0.6112485277377352,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u016,2864601_0.270:u021,0.843173636648773,0.7877551536468393,0.7061909033758665,0.976596643547843,0.9983524541619633,0.93,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.07363098825274988,0.6847479679974098,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u017,2864601_0.270:u011,0.9665641470356042,0.9580201959605052,0.9406201032853404,0.9933855517767582,0.9914747345324946,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8893173660480631,0.8217205828542082,True,True
2864601_0.409,2864601_0.270,2864601_0.409:u018,2864601_0.270:u001,0.7310997460765878,0.6057453737428984,0.5887034996121872,0.8825236572271896,0.9813017631231212,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.450437263453614,0.31970032030446477,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u019,2864601_0.270:u022,0.8085560633194123,0.7192372142670305,0.7068669249574112,0.9204003537208879,0.9832237540395109,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.20753073100496514,-0.19485268122361427,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u021,2864601_0.270:u012,0.9248152701326009,0.9014501355450827,0.8684375160092076,0.9704363197134118,0.9988085536181576,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5283123666117888,0.8093236337249757,True,True
2864601_0.409,2864601_0.270,2864601_0.409:u022,2864601_0.270:u004,0.6568558914716716,0.4675516250558443,0.47744602918876033,0.8722680978903756,0.9945148781010751,0.62,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.46866043196267265,0.37880539121416446,False,False
2864601_0.409,2864601_0.270,2864601_0.409:u023,2864601_0.270:u019,0.809287100735364,0.7184211513046317,0.6799183056025594,0.9794550918366581,0.9694712264793751,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.14718560623068028,0.06570438372644333,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u024,2864601_0.270:u013,0.7457576512418018,0.6157688612672857,0.6192493693009589,0.9593350697702238,0.9169258405864189,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.5431104681951383,0.17237558555262328,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u026,2864601_0.270:u003,0.828277811127025,0.7468044205908458,0.7341333852482197,0.9402339713403036,0.9797483755362235,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.055204349264125374,0.12096942460504954,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u027,2864601_0.270:u018,0.9414029324103308,0.9306376993314628,0.8915640500103407,0.98125946410672,0.9924525739322285,0.93,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3971783330187372,0.8328004290256809,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u028,2864601_0.270:u025,0.8354347316994447,0.7683094080650746,0.7383617429298673,0.9374884830708812,0.9796784489339293,0.51,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.5632236304873123,0.22006284528875375,False,False
2864601_0.409,2864601_0.270,2864601_0.409:u029,2864601_0.270:u009,0.8861280503634715,0.8465625132293069,0.8053601201979536,0.985110422579071,0.9676458790973964,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.07630717701337879,0.33786171778364305,False,True
2864601_0.409,2864601_0.270,2864601_0.409:u030,2864601_0.270:u016,0.7658408952779036,0.6622309640531757,0.6036983447414971,0.9321671269186382,0.9981433862788702,0.88,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.12140453721988367,0.317165673396438,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u000,2864601_0.352:u006,0.727700958191934,0.5669845697973364,0.5618126054740716,0.9794994186372109,0.9658096094153474,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.7331387773789396,-0.04590245701056188,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u002,2864601_0.352:u009,0.895617810278771,0.8397273499402166,0.8160366369150008,0.9982654165044982,0.9961776546065312,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2598889137055654,0.6625801808976824,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u003,2864601_0.352:u003,0.7440013802977655,0.6189739036162236,0.6454249392574951,0.8477077388381989,0.9757008983400504,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2973637372165375,0.32246509397529877,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u005,2864601_0.352:u016,0.9160767951188108,0.9002046837214038,0.8466867838507289,0.9789882546259594,0.9810585196098959,0.84,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.34869390065817346,0.5323683746578314,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u015,2864601_0.352:u005,0.9052435447354314,0.8495019599820185,0.836089450792384,0.9988787368701737,0.9989518706453805,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20919848607566002,0.6730427878603747,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u016,2864601_0.352:u011,0.7712418836728729,0.7034225301022196,0.6011064874953759,0.9108212512607077,0.9885946407072637,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.050787510715502734,0.3116905566809333,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u017,2864601_0.352:u019,0.9720976817229587,0.964737865437899,0.9501140776285226,0.9989008980039958,0.9893095960111652,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.740461844020086,0.7136865420466932,True,True
2864601_0.409,2864601_0.352,2864601_0.409:u019,2864601_0.352:u010,0.800891611541816,0.6947880150791325,0.6735319986724926,0.9623015510503035,0.989676486031339,0.78,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.16043412409489516,-0.18259729219433032,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u021,2864601_0.352:u007,0.9663077066429355,0.9609828494921148,0.939121540061436,0.9856775031953309,0.9957044456890205,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6808877989486625,0.7977311103506333,True,True
2864601_0.409,2864601_0.352,2864601_0.409:u025,2864601_0.352:u017,0.707717119709042,0.6235970741886175,0.5310248225832184,0.8234740557457231,0.9831786976417332,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2556978281663932,0.3271287192813662,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u026,2864601_0.352:u008,0.852524923217153,0.7770859088354111,0.7696542822028224,0.9530006128434629,0.9895137166849522,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.43320226789657174,0.2481661048734918,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u028,2864601_0.352:u018,0.6862358040887373,0.558189906836844,0.5575434490601862,0.7787056042683557,0.9788733823297858,0.88,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.6841266983500772,0.28016298305194204,False,True
2864601_0.409,2864601_0.352,2864601_0.409:u029,2864601_0.352:u000,0.7154702483766169,0.606911261295028,0.5583276252218146,0.8493173364454257,0.9801755756623947,0.63,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.06912299916582097,-0.0526100140266965,False,False
2864601_0.409,2864601_0.352,2864601_0.409:u030,2864601_0.352:u012,0.7329006268727855,0.6042223966631564,0.5570844638887951,0.9649613322067464,0.9575815113292538,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.13633220270434218,0.17766739637956805,False,True
2864601_0.386,2864601_0.355,2864601_0.386:u001,2864601_0.355:u027,0.9573479623472888,0.9434613793771547,0.9200586914901915,0.9970642075302877,0.9943954979051371,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7401665827527986,0.8452414337932426,True,True
2864601_0.386,2864601_0.355,2864601_0.386:u004,2864601_0.355:u021,0.9460874897231917,0.9218180839303328,0.9111904493433833,0.9966670931174612,0.9842575555879232,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6902984383021386,0.6944080921981999,True,True
2864601_0.386,2864601_0.355,2864601_0.386:u005,2864601_0.355:u030,0.9877960760377249,0.9863051036368929,0.9810873688333118,0.9985238273194577,0.98936784416386,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7806091361283288,0.8345586377075268,True,True
2864601_0.386,2864601_0.355,2864601_0.386:u006,2864601_0.355:u003,0.8916325197342879,0.859213223541293,0.8015470918876991,0.9685058190300285,0.9985163064979232,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7040045313123914,0.5913121008907318,True,True
