left_member_id,right_member_id,distance
2864601_0.373,2864601_0.473,1.1633007357814806
2864601_0.373,2864601_0.189,1.9613857801132992
2864601_0.373,2864601_0.395,1.1626454764040013
2864601_0.373,2864601_0.237,1.392816735592657
2864601_0.373,2864601_0.372,1.2287113615069465
2864601_0.373,2864601_0.472,1.0867284525284482
2864601_0.373,2864601_0.436,1.8468210364849822
2864601_0.373,2864601_0.454,1.3746801532150184
2864601_0.373,2864601_0.377,1.1293348968448667
2864601_0.373,2864601_0.212,1.7469370300255198
2864601_0.373,2864601_0.123,1.1262915359250898
2864601_0.373,2864601_0.288,1.1256382446317876
2864601_0.373,2864601_0.349,1.0881499977096036
2864601_0.373,2864601_0.510,1.0424221394677127
2864601_0.373,2864601_0.376,1.0249430670819673
2864601_0.373,2864601_0.305,1.3653583702864636
2864601_0.373,2864601_0.496,1.031578692947129
2864601_0.373,2864601_0.261,1.0975335263549055
2864601_0.373,2864601_0.252,1.035945612043587
2864601_0.373,2864601_0.208,0.9690980734926948
2864601_0.373,2864601_0.230,1.1038189781981644
2864601_0.373,2864601_0.452,1.1748330626425936
2864601_0.373,2864601_0.498,1.0910226903787756
2864601_0.373,2864601_0.271,1.2339946611628618
2864601_0.373,2864601_0.450,3.4363968985171964
2864601_0.373,2864601_0.46,1.0135108189831843
2864601_0.373,2864601_0.308,1.1999976759283089
2864601_0.373,2864601_0.163,0.9848698464312964
2864601_0.373,2864601_0.246,1.1900489433038635
2864601_0.373,2864601_0.438,0.9464021744688714
2864601_0.373,2864601_0.362,0.9868768211407838
2864601_0.373,2864601_0.136,1.295656565899807
2864601_0.373,2864601_0.250,1.100898203644153
2864601_0.373,2864601_0.247,1.1330475168398384
2864601_0.373,2864601_0.382,3.6652409891426996
2864601_0.373,2864601_0.307,1.0256290451071814
2864601_0.373,2864601_0.339,1.5411983593085157
2864601_0.373,2864601_0.426,1.9501833274753806
2864601_0.373,2864601_0.379,1.235538532710891
2864601_0.481,2864601_0.289,0.9730075163033371
2864601_0.481,2864601_0.393,1.0125219704475168
2864601_0.481,2864601_0.406,1.0656010699712626
2864601_0.481,2864601_0.206,1.0782317513966742
2864601_0.481,2864601_0.284,2.176202207432824
2864601_0.481,2864601_0.235,1.060997043037485
2864601_0.481,2864601_0.405,1.177867038937949
2864601_0.481,2864601_0.398,1.1821410286292595
2864601_0.481,2864601_0.358,0.9052510755899839
2864601_0.481,2864601_0.242,1.1146219471762036
2864601_0.481,2864601_0.490,0.9950963421993991
2864601_0.481,2864601_0.263,0.9735056684555355
2864601_0.481,2864601_0.211,1.2235276173599343
2864601_0.481,2864601_0.292,2.36740358576455
2864601_0.481,2864601_0.276,1.0016184529734196
2864601_0.481,2864601_0.427,1.0096035748614898
2864601_0.481,2864601_0.461,0.96661883059871
2864601_0.481,2864601_0.471,1.1141103510581734
2864601_0.481,2864601_0.440,1.309979370598753
2864601_0.481,2864601_0.457,0.9785007511532972
2864601_0.481,2864601_0.400,1.0287557174615731
2864601_0.481,2864601_0.385,2.631982035280293
2864601_0.481,2864601_0.350,1.0781348866430007
2864601_0.481,2864601_0.416,1.5654356608734008
2864601_0.481,2864601_0.342,0.9854378521941904
2864601_0.481,2864601_0.359,0.967177647495758
2864601_0.481,2864601_0.475,1.0364890342560626
2864601_0.481,2864601_0.462,4.748015493359377
2864601_0.481,2864601_0.268,3.4477043913905
2864601_0.481,2864601_0.262,1.0209249406090795
2864601_0.481,2864601_0.485,1.3737266991284875
2864601_0.481,2864601_0.473,1.1921617151297146
2864601_0.481,2864601_0.189,1.9866854107678187
2864601_0.481,2864601_0.395,1.4240309622422687
2864601_0.481,2864601_0.237,1.2942310622137585
2864601_0.481,2864601_0.372,1.1634189186585946
2864601_0.481,2864601_0.472,1.1324096809086668
2864601_0.481,2864601_0.436,1.6178170867867643
2864601_0.481,2864601_0.454,1.2492823907482153
2864601_0.481,2864601_0.377,1.0634555884758958
2864601_0.481,2864601_0.212,1.6890443079946624
2864601_0.481,2864601_0.123,1.0750773413208299
2864601_0.481,2864601_0.288,1.0614984404514738
2864601_0.481,2864601_0.349,0.9517324912614528
2864601_0.481,2864601_0.510,1.1473998142887936
2864601_0.481,2864601_0.376,1.009499604499255
2864601_0.481,2864601_0.305,1.3213241128704423
2864601_0.481,2864601_0.496,1.0946535529449046
2864601_0.481,2864601_0.261,0.9723005939128987
2864601_0.481,2864601_0.252,1.1281654033599637
2864601_0.481,2864601_0.208,1.1076636300168272
2864601_0.481,2864601_0.230,1.0392758140979346
2864601_0.481,2864601_0.452,1.1548265296393092
2864601_0.481,2864601_0.498,1.0259112360442273
2864601_0.481,2864601_0.271,1.2347759702306336
2864601_0.481,2864601_0.450,3.5573468213034865
2864601_0.481,2864601_0.46,1.056185319668982
2864601_0.481,2864601_0.308,1.0790491341821429
2864601_0.481,2864601_0.163,1.1503548277680997
2864601_0.481,2864601_0.246,1.1571665454593696
2864601_0.481,2864601_0.438,0.9165797097431166
2864601_0.481,2864601_0.362,1.1620184709732644
2864601_0.481,2864601_0.136,1.212257735859931
2864601_0.481,2864601_0.250,1.3491560827554174
2864601_0.481,2864601_0.247,1.1205561911459674
2864601_0.481,2864601_0.382,3.684931161590804
2864601_0.481,2864601_0.307,1.0793538323884102
2864601_0.481,2864601_0.339,1.5565501557983292
2864601_0.481,2864601_0.426,1.873049884410196
2864601_0.481,2864601_0.379,1.1233334381551845
2864601_0.289,2864601_0.393,1.0330778664847302
2864601_0.289,2864601_0.406,1.0862512650687437
2864601_0.289,2864601_0.206,1.0966954312587138
2864601_0.289,2864601_0.284,2.106466276283205
2864601_0.289,2864601_0.235,0.9649380732660104
2864601_0.289,2864601_0.405,1.1598079104743229
2864601_0.289,2864601_0.398,1.3397422279429667
2864601_0.289,2864601_0.358,1.0384238523384532
2864601_0.289,2864601_0.242,1.1564375947808223
2864601_0.289,2864601_0.490,0.9487484512851188
2864601_0.289,2864601_0.263,0.956870817536096
2864601_0.289,2864601_0.211,1.1510356902906391
2864601_0.289,2864601_0.292,2.3486032886290653
2864601_0.289,2864601_0.276,0.955387584225854
2864601_0.289,2864601_0.427,0.8869906199843047
2864601_0.289,2864601_0.461,0.9015068372621478
2864601_0.289,2864601_0.471,1.0746289231205712
2864601_0.289,2864601_0.440,1.4482295406080603
2864601_0.289,2864601_0.457,0.8853390594798598
2864601_0.289,2864601_0.400,0.9127551161335054
2864601_0.289,2864601_0.385,2.5854559715824728
2864601_0.289,2864601_0.350,0.9694695708608099
2864601_0.289,2864601_0.416,1.7602117243143538
2864601_0.289,2864601_0.342,0.9631523793335643
2864601_0.289,2864601_0.359,0.9958245593509895
2864601_0.289,2864601_0.475,1.031116707514029
2864601_0.289,2864601_0.462,4.891819439417416
2864601_0.289,2864601_0.268,3.436014171923638
2864601_0.289,2864601_0.262,1.066770195162355
2864601_0.289,2864601_0.485,1.4767586883095598
2864601_0.289,2864601_0.473,1.1991010349197628
2864601_0.289,2864601_0.189,1.9202715259936791
2864601_0.289,2864601_0.395,1.561139772937556
2864601_0.289,2864601_0.237,1.225927457711287
2864601_0.289,2864601_0.372,1.1543759951900627
2864601_0.289,2864601_0.472,1.0690586224886323
2864601_0.289,2864601_0.436,1.734555118235044
2864601_0.289,2864601_0.454,1.1620155349640646
2864601_0.289,2864601_0.377,1.029332495755955
2864601_0.289,2864601_0.212,1.6687716004127549
2864601_0.289,2864601_0.123,1.1305739475151337
2864601_0.289,2864601_0.288,1.1135767534280043
2864601_0.289,2864601_0.349,0.9038432110904185
2864601_0.289,2864601_0.510,1.1639400677384064
2864601_0.289,2864601_0.376,1.0437040473630574
2864601_0.289,2864601_0.305,1.209173430644263
2864601_0.289,2864601_0.496,1.1654064970096147
2864601_0.289,2864601_0.261,1.0788572536534642
2864601_0.289,2864601_0.252,1.175479463113978
2864601_0.289,2864601_0.208,1.0894660050527931
2864601_0.289,2864601_0.230,1.0164014497290823
2864601_0.289,2864601_0.452,1.0659258830693739
2864601_0.289,2864601_0.498,0.9319882234336458
2864601_0.289,2864601_0.271,1.3358322137602368
2864601_0.289,2864601_0.450,3.5945288419330765
2864601_0.289,2864601_0.46,1.1141635829899523
2864601_0.289,2864601_0.308,1.0199355968665944
2864601_0.289,2864601_0.163,1.0297212453301965
2864601_0.289,2864601_0.246,1.0017764216231242
2864601_0.289,2864601_0.438,0.9310453153084909
2864601_0.289,2864601_0.362,1.0734246213128933
2864601_0.289,2864601_0.136,1.2648473997778897
2864601_0.289,2864601_0.250,1.243706475354156
2864601_0.289,2864601_0.247,1.0384256241433825
2864601_0.289,2864601_0.382,3.696943490789387
2864601_0.289,2864601_0.307,0.9061181532350648
2864601_0.289,2864601_0.339,1.4852003377583995
2864601_0.289,2864601_0.426,1.7962688960825024
2864601_0.289,2864601_0.379,1.1510157815667137
2864601_0.393,2864601_0.406,1.0935674472660726
2864601_0.393,2864601_0.206,1.084839419127733
2864601_0.393,2864601_0.284,2.1435517089932974
2864601_0.393,2864601_0.235,1.168178699703229
2864601_0.393,2864601_0.405,1.2710795197229405
2864601_0.393,2864601_0.398,1.3049343325691654
2864601_0.393,2864601_0.358,1.0734557320562041
2864601_0.393,2864601_0.242,1.0528744398597882
2864601_0.393,2864601_0.490,0.8938507965768716
2864601_0.393,2864601_0.263,1.036022035722618
2864601_0.393,2864601_0.211,1.0791169109824263
2864601_0.393,2864601_0.292,2.407269872263097
2864601_0.393,2864601_0.276,0.9659339729078564
2864601_0.393,2864601_0.427,0.9981273272845322
2864601_0.393,2864601_0.461,1.0653071075369667
2864601_0.393,2864601_0.471,1.0194012058671378
2864601_0.393,2864601_0.440,1.343627512645818
2864601_0.393,2864601_0.457,0.9236233216955383
2864601_0.393,2864601_0.400,1.0253596121943078
2864601_0.393,2864601_0.385,2.718824951268114
2864601_0.393,2864601_0.350,1.014786091970476
2864601_0.393,2864601_0.416,1.6697654122181185
2864601_0.393,2864601_0.342,0.9435602592444009
2864601_0.393,2864601_0.359,0.9607685555768882
2864601_0.393,2864601_0.475,0.9541434674161907
2864601_0.393,2864601_0.462,4.816577769445739
2864601_0.393,2864601_0.268,3.4371579199992985
2864601_0.393,2864601_0.262,1.0224885022701344
2864601_0.393,2864601_0.485,1.3560207658521095
2864601_0.393,2864601_0.473,1.0690031929153248
2864601_0.393,2864601_0.189,1.9303247541105923
2864601_0.393,2864601_0.395,1.4170263618804446
2864601_0.393,2864601_0.237,1.210099546167468
2864601_0.393,2864601_0.372,1.0457905113357633
2864601_0.393,2864601_0.472,0.9492775001384737
2864601_0.393,2864601_0.436,1.788968274197756
2864601_0.393,2864601_0.454,1.1535721847652052
2864601_0.393,2864601_0.377,0.8979061842843366
2864601_0.393,2864601_0.212,1.7586339221158018
2864601_0.393,2864601_0.123,1.0151257866841192
2864601_0.393,2864601_0.288,0.9816685506954822
2864601_0.393,2864601_0.349,0.9503942500757699
2864601_0.393,2864601_0.510,1.1147655997255908
2864601_0.393,2864601_0.376,0.9856982760438294
2864601_0.393,2864601_0.305,1.3378690348695874
2864601_0.393,2864601_0.496,1.1098971141819483
2864601_0.393,2864601_0.261,1.10939944708227
2864601_0.393,2864601_0.252,1.1590872676498911
2864601_0.393,2864601_0.208,1.1202928649555282
2864601_0.393,2864601_0.230,1.0599937691486707
2864601_0.393,2864601_0.452,0.99846984766039
2864601_0.393,2864601_0.498,0.9662174783914977
2864601_0.393,2864601_0.271,1.238808426326931
2864601_0.393,2864601_0.450,3.5849103976616705
2864601_0.393,2864601_0.46,0.8908057096322354
2864601_0.393,2864601_0.308,1.0271269148154598
2864601_0.393,2864601_0.163,1.1181675059361296
2864601_0.393,2864601_0.246,1.115285769246883
2864601_0.393,2864601_0.438,0.8913856645082027
2864601_0.393,2864601_0.362,1.0278147485139613
2864601_0.393,2864601_0.136,1.2356363260180556
2864601_0.393,2864601_0.250,1.1694001121968927
2864601_0.393,2864601_0.247,0.9761365725708835
2864601_0.393,2864601_0.382,3.7022054601837433
2864601_0.393,2864601_0.307,1.024810389875024
2864601_0.393,2864601_0.339,1.5922758781372743
2864601_0.393,2864601_0.426,1.9111740531367756
2864601_0.393,2864601_0.379,1.2975457343848231
2864601_0.406,2864601_0.206,1.1377002438643389
2864601_0.406,2864601_0.284,2.052425455882794
2864601_0.406,2864601_0.235,1.0484236495052044
2864601_0.406,2864601_0.405,1.2589179936997117
2864601_0.406,2864601_0.398,1.3842228514278783
2864601_0.406,2864601_0.358,1.1496580524919346
2864601_0.406,2864601_0.242,1.1303773607177963
2864601_0.406,2864601_0.490,0.9544611092628895
2864601_0.406,2864601_0.263,1.0698485866128238
2864601_0.406,2864601_0.211,1.2048726908255494
2864601_0.406,2864601_0.292,2.3204880070118006
2864601_0.406,2864601_0.276,1.1162499233045835
2864601_0.406,2864601_0.427,1.1800403720979638
2864601_0.406,2864601_0.461,1.0195958783293586
2864601_0.406,2864601_0.471,1.1463448070682223
2864601_0.406,2864601_0.440,1.616992100866115
2864601_0.406,2864601_0.457,0.9495962569586092
2864601_0.406,2864601_0.400,1.0700469890253064
2864601_0.406,2864601_0.385,2.503969851814166
2864601_0.406,2864601_0.350,1.1100075906532438
2864601_0.406,2864601_0.416,1.8374126637836266
2864601_0.406,2864601_0.342,1.1404406075235034
2864601_0.406,2864601_0.359,1.0821037893260599
2864601_0.406,2864601_0.475,1.2151809866294603
2864601_0.406,2864601_0.462,4.922720038242204
2864601_0.406,2864601_0.268,3.4598436483696613
2864601_0.406,2864601_0.262,1.1395390587788585
2864601_0.406,2864601_0.485,1.6484184204391357
2864601_0.406,2864601_0.473,1.2011105464234815
2864601_0.406,2864601_0.189,2.0003121011863794
2864601_0.406,2864601_0.395,1.706617395447531
2864601_0.406,2864601_0.237,1.3250720122716277
2864601_0.406,2864601_0.372,1.1230909465573218
2864601_0.406,2864601_0.472,1.15758220364543
2864601_0.406,2864601_0.436,1.7226922604561885
2864601_0.406,2864601_0.454,1.2211483373298058
2864601_0.406,2864601_0.377,1.0606753521771157
2864601_0.406,2864601_0.212,1.6715526940632786
2864601_0.406,2864601_0.123,1.2880201751544706
2864601_0.406,2864601_0.288,1.198330509083905
2864601_0.406,2864601_0.349,0.9032480395490123
2864601_0.406,2864601_0.510,1.3440404728369848
2864601_0.406,2864601_0.376,1.2382265076591261
2864601_0.406,2864601_0.305,1.0974568243357585
2864601_0.406,2864601_0.496,1.229636476503953
2864601_0.406,2864601_0.261,1.0357540720125076
2864601_0.406,2864601_0.252,1.3333328162903344
2864601_0.406,2864601_0.208,1.265450808584141
2864601_0.406,2864601_0.230,0.9887031754787411
2864601_0.406,2864601_0.452,1.021850638179203
2864601_0.406,2864601_0.498,1.1437886630548426
2864601_0.406,2864601_0.271,1.3677295961825529
2864601_0.406,2864601_0.450,3.639169352142263
2864601_0.406,2864601_0.46,1.2718454168861475
2864601_0.406,2864601_0.308,1.0500831834738429
2864601_0.406,2864601_0.163,1.1795165127437361
2864601_0.406,2864601_0.246,1.0671739271352914
2864601_0.406,2864601_0.438,1.1850278902312226
2864601_0.406,2864601_0.362,1.2312582599912179
2864601_0.406,2864601_0.136,1.1969372115239705
2864601_0.406,2864601_0.250,1.4376170609890897
2864601_0.406,2864601_0.247,1.0686554136461905
2864601_0.406,2864601_0.382,3.6998414716533423
2864601_0.406,2864601_0.307,1.0853477279594819
2864601_0.406,2864601_0.339,1.383712103770161
2864601_0.406,2864601_0.426,1.7418083256280459
2864601_0.406,2864601_0.379,1.2430420132250388
2864601_0.206,2864601_0.284,2.1044496442389433
2864601_0.206,2864601_0.235,1.2925116415404998
2864601_0.206,2864601_0.405,1.2087195848819312
2864601_0.206,2864601_0.398,1.2814925156975836
2864601_0.206,2864601_0.358,1.0844670967788987
2864601_0.206,2864601_0.242,1.0685599543083282
2864601_0.206,2864601_0.490,1.0570893305320157
2864601_0.206,2864601_0.263,0.9755444412563208
2864601_0.206,2864601_0.211,1.0764000506262863
2864601_0.206,2864601_0.292,2.3685279207682344
2864601_0.206,2864601_0.276,1.0793669052316635
2864601_0.206,2864601_0.427,1.0782503671693586
2864601_0.206,2864601_0.461,1.099187211969813
2864601_0.206,2864601_0.471,1.0038633979220044
2864601_0.206,2864601_0.440,1.3160531742371806
2864601_0.206,2864601_0.457,1.0541127220071471
2864601_0.206,2864601_0.400,0.9988123093005788
2864601_0.206,2864601_0.385,2.6158539265406615
2864601_0.206,2864601_0.350,1.0963626527169141
2864601_0.206,2864601_0.416,1.6671035608265392
2864601_0.206,2864601_0.342,1.1279490326382908
2864601_0.206,2864601_0.359,1.0282681073191369
2864601_0.206,2864601_0.475,1.1346200832719548
2864601_0.206,2864601_0.462,4.758464647596986
2864601_0.206,2864601_0.268,3.5206230618327017
2864601_0.206,2864601_0.262,1.101649107870132
2864601_0.206,2864601_0.485,1.4036622164277006
2864601_0.206,2864601_0.473,1.1487319247835088
2864601_0.206,2864601_0.189,1.9127469776963135
2864601_0.206,2864601_0.395,1.3968955185682135
2864601_0.206,2864601_0.237,1.2406350705294398
2864601_0.206,2864601_0.372,1.1128924498032884
2864601_0.206,2864601_0.472,1.0678519837246698
2864601_0.206,2864601_0.436,1.8323471305594696
2864601_0.206,2864601_0.454,1.2298067316692793
2864601_0.206,2864601_0.377,1.0527622555596723
2864601_0.206,2864601_0.212,1.715259608742598
2864601_0.206,2864601_0.123,1.1491084475637638
2864601_0.206,2864601_0.288,1.154466164338314
2864601_0.206,2864601_0.349,1.0111728223466632
2864601_0.206,2864601_0.510,1.137506017967224
2864601_0.206,2864601_0.376,1.0518994162631163
2864601_0.206,2864601_0.305,1.311229516774431
2864601_0.206,2864601_0.496,1.1800138556192494
2864601_0.206,2864601_0.261,1.1231899829139664
2864601_0.206,2864601_0.252,1.1243954095077326
2864601_0.206,2864601_0.208,1.1318313387487382
2864601_0.206,2864601_0.230,1.065492281484157
2864601_0.206,2864601_0.452,1.0700940081095567
2864601_0.206,2864601_0.498,1.1239346066101659
2864601_0.206,2864601_0.271,1.2737087233558315
2864601_0.206,2864601_0.450,3.561082265767083
2864601_0.206,2864601_0.46,1.0980451966261764
2864601_0.206,2864601_0.308,1.1058231312683202
2864601_0.206,2864601_0.163,1.0446423902003112
2864601_0.206,2864601_0.246,1.1397481520315016
2864601_0.206,2864601_0.438,1.0125352388131583
2864601_0.206,2864601_0.362,0.9824960132561492
2864601_0.206,2864601_0.136,1.1874263576975794
2864601_0.206,2864601_0.250,1.2421260635454388
2864601_0.206,2864601_0.247,1.0311460012817848
2864601_0.206,2864601_0.382,3.6962417880119056
2864601_0.206,2864601_0.307,0.944919928818882
2864601_0.206,2864601_0.339,1.456536105917933
2864601_0.206,2864601_0.426,1.8438315828252323
2864601_0.206,2864601_0.379,1.114368467531276
2864601_0.284,2864601_0.235,2.157085233509288
2864601_0.284,2864601_0.405,2.097715364909015
2864601_0.284,2864601_0.398,2.310613728297124
2864601_0.284,2864601_0.358,2.187132580722762
2864601_0.284,2864601_0.242,2.130463049256185
2864601_0.284,2864601_0.490,2.053952262923256
2864601_0.284,2864601_0.263,2.112185708054347
2864601_0.284,2864601_0.211,1.9162779112762665
2864601_0.284,2864601_0.292,0.9572741948821137
2864601_0.284,2864601_0.276,2.090892464650007
2864601_0.284,2864601_0.427,2.1285175151875277
2864601_0.284,2864601_0.461,2.051654237540882
2864601_0.284,2864601_0.471,2.106499323669444
2864601_0.284,2864601_0.440,2.4037945534155716
2864601_0.284,2864601_0.457,2.096591707861056
2864601_0.284,2864601_0.400,2.0758097219013
2864601_0.284,2864601_0.385,1.2193499080667156
2864601_0.284,2864601_0.350,1.9696862201473608
2864601_0.284,2864601_0.416,2.607133910833607
2864601_0.284,2864601_0.342,2.1018133151037173
2864601_0.284,2864601_0.359,2.1324457109959973
2864601_0.284,2864601_0.475,2.165717387172583
2864601_0.284,2864601_0.462,5.248894419077655
2864601_0.284,2864601_0.268,1.8677602596966951
2864601_0.284,2864601_0.262,2.166825060380452
2864601_0.284,2864601_0.485,2.4152502123895006
2864601_0.284,2864601_0.473,2.158701366852081
2864601_0.284,2864601_0.189,1.0087221152694243
2864601_0.284,2864601_0.395,2.435824181368047
2864601_0.284,2864601_0.237,2.215939587261789
2864601_0.284,2864601_0.372,2.1052873113352164
2864601_0.284,2864601_0.472,2.0983480127775294
2864601_0.284,2864601_0.436,2.488721307465252
2864601_0.284,2864601_0.454,2.168283584564554
2864601_0.284,2864601_0.377,2.1054002469346345
2864601_0.284,2864601_0.212,1.090464416348906
2864601_0.284,2864601_0.123,2.237595176960335
2864601_0.284,2864601_0.288,2.227799640088584
2864601_0.284,2864601_0.349,2.0196485633367827
2864601_0.284,2864601_0.510,2.2130634769715587
2864601_0.284,2864601_0.376,2.201632093846414
2864601_0.284,2864601_0.305,2.214389768194133
2864601_0.284,2864601_0.496,2.2030616184131144
2864601_0.284,2864601_0.261,2.1725992163631997
2864601_0.284,2864601_0.252,2.261441193024912
2864601_0.284,2864601_0.208,2.164238283556062
2864601_0.284,2864601_0.230,2.0961964741217485
2864601_0.284,2864601_0.452,2.045817971012327
2864601_0.284,2864601_0.498,2.1530438605527644
2864601_0.284,2864601_0.271,2.3276657897317556
2864601_0.284,2864601_0.450,2.237890780532627
2864601_0.284,2864601_0.46,2.15653690910887
2864601_0.284,2864601_0.308,2.1104362655573383
2864601_0.284,2864601_0.163,1.8450386152629474
2864601_0.284,2864601_0.246,1.9961478336979868
2864601_0.284,2864601_0.438,2.130209427145121
2864601_0.284,2864601_0.362,2.1409408978823037
2864601_0.284,2864601_0.136,1.7403570173058038
2864601_0.284,2864601_0.250,2.2315531247496816
2864601_0.284,2864601_0.247,2.0742705814018616
2864601_0.284,2864601_0.382,1.9657080918977845
2864601_0.284,2864601_0.307,2.073210123011165
2864601_0.284,2864601_0.339,1.584546521532687
2864601_0.284,2864601_0.426,1.0002962168405096
2864601_0.284,2864601_0.379,2.2377688168517182
2864601_0.235,2864601_0.405,1.3160420962904182
2864601_0.235,2864601_0.398,1.3813509692049415
2864601_0.235,2864601_0.358,1.1002287970880962
2864601_0.235,2864601_0.242,1.2242639625788572
2864601_0.235,2864601_0.490,1.0545107247795593
2864601_0.235,2864601_0.263,1.1198885035280164
2864601_0.235,2864601_0.211,1.3215645961644662
2864601_0.235,2864601_0.292,2.411942198813711
2864601_0.235,2864601_0.276,1.0756026099221019
2864601_0.235,2864601_0.427,1.0572988010354518
2864601_0.235,2864601_0.461,0.9862885237934831
2864601_0.235,2864601_0.471,1.1699944189359566
2864601_0.235,2864601_0.440,1.6160070327541995
2864601_0.235,2864601_0.457,0.9784079896033191
2864601_0.235,2864601_0.400,0.9792959813845655
2864601_0.235,2864601_0.385,2.628550687034804
2864601_0.235,2864601_0.350,1.073974948591173
2864601_0.235,2864601_0.416,1.7956721547710248
2864601_0.235,2864601_0.342,0.9950253195260054
2864601_0.235,2864601_0.359,0.9830882513876948
2864601_0.235,2864601_0.475,1.212663399279811
2864601_0.235,2864601_0.462,4.951652109999937
2864601_0.235,2864601_0.268,3.449330941538342
2864601_0.235,2864601_0.262,1.1705645149212662
2864601_0.235,2864601_0.485,1.5400909697523855
2864601_0.235,2864601_0.473,1.1976340294880958
2864601_0.235,2864601_0.189,1.9914982847025813
2864601_0.235,2864601_0.395,1.6836736657219467
2864601_0.235,2864601_0.237,1.3096881216515595
2864601_0.235,2864601_0.372,1.1016835792203699
2864601_0.235,2864601_0.472,1.1435908277498787
2864601_0.235,2864601_0.436,1.866724219852745
2864601_0.235,2864601_0.454,1.2546640317194733
2864601_0.235,2864601_0.377,1.1565787458799581
2864601_0.235,2864601_0.212,1.7471017397569102
2864601_0.235,2864601_0.123,1.1947084243661767
2864601_0.235,2864601_0.288,1.2298959158745195
2864601_0.235,2864601_0.349,0.8967862405212407
2864601_0.235,2864601_0.510,1.281082413667394
2864601_0.235,2864601_0.376,1.2074673366789839
2864601_0.235,2864601_0.305,1.3529234107779065
2864601_0.235,2864601_0.496,1.2674959589723487
2864601_0.235,2864601_0.261,1.149068774210206
2864601_0.235,2864601_0.252,1.334265226529535
2864601_0.235,2864601_0.208,1.3052991990571923
2864601_0.235,2864601_0.230,1.1132584541434567
2864601_0.235,2864601_0.452,1.1340002876284265
2864601_0.235,2864601_0.498,1.0334294816974616
2864601_0.235,2864601_0.271,1.3981428383025831
2864601_0.235,2864601_0.450,3.724027174609642
2864601_0.235,2864601_0.46,1.2787814208117998
2864601_0.235,2864601_0.308,1.0320484508988423
2864601_0.235,2864601_0.163,1.3252100905676378
2864601_0.235,2864601_0.246,1.0720271341440255
2864601_0.235,2864601_0.438,1.1139065350028001
2864601_0.235,2864601_0.362,1.2044796328824048
2864601_0.235,2864601_0.136,1.2517590529265827
2864601_0.235,2864601_0.250,1.3632859548111786
2864601_0.235,2864601_0.247,1.1079510404041966
2864601_0.235,2864601_0.382,3.7348171033072903
2864601_0.235,2864601_0.307,1.106104224832786
2864601_0.235,2864601_0.339,1.5323118357895527
2864601_0.235,2864601_0.426,1.8192785369888669
2864601_0.235,2864601_0.379,1.2957811845989742
2864601_0.405,2864601_0.398,1.3211856127898987
2864601_0.405,2864601_0.358,1.2079768832159348
2864601_0.405,2864601_0.242,1.1907780612090735
2864601_0.405,2864601_0.490,1.1398579006914413
2864601_0.405,2864601_0.263,1.1818143681627868
2864601_0.405,2864601_0.211,1.328420513140338
2864601_0.405,2864601_0.292,2.2095335412529415
2864601_0.405,2864601_0.276,1.2216003812242335
2864601_0.405,2864601_0.427,1.255694677337611
2864601_0.405,2864601_0.461,1.1924932930098748
2864601_0.405,2864601_0.471,1.303529929584466
2864601_0.405,2864601_0.440,1.5828260956108455
2864601_0.405,2864601_0.457,1.2586399311770964
2864601_0.405,2864601_0.400,1.1615838653265558
2864601_0.405,2864601_0.385,2.5806572743975655
2864601_0.405,2864601_0.350,1.1727061830474024
2864601_0.405,2864601_0.416,1.779539418141727
2864601_0.405,2864601_0.342,1.0926336136675148
2864601_0.405,2864601_0.359,1.155604496689501
2864601_0.405,2864601_0.475,1.2346949007240342
2864601_0.405,2864601_0.462,4.6615698819465035
2864601_0.405,2864601_0.268,3.4181806534125756
2864601_0.405,2864601_0.262,1.2767301704426872
2864601_0.405,2864601_0.485,1.631058779617814
2864601_0.405,2864601_0.473,1.345093717622795
2864601_0.405,2864601_0.189,1.900009812696545
2864601_0.405,2864601_0.395,1.65125779709898
2864601_0.405,2864601_0.237,1.3849834231544706
2864601_0.405,2864601_0.372,1.3521420411756147
2864601_0.405,2864601_0.472,1.249681220589141
2864601_0.405,2864601_0.436,1.458634200097769
2864601_0.405,2864601_0.454,1.3621906325942885
2864601_0.405,2864601_0.377,1.266326278712515
2864601_0.405,2864601_0.212,1.6218501927098672
2864601_0.405,2864601_0.123,1.2798452174521424
2864601_0.405,2864601_0.288,1.2174234271415105
2864601_0.405,2864601_0.349,1.1714324759880026
2864601_0.405,2864601_0.510,1.1700973120730693
2864601_0.405,2864601_0.376,1.2056115482768763
2864601_0.405,2864601_0.305,1.2544193844939624
2864601_0.405,2864601_0.496,1.1763693649077114
2864601_0.405,2864601_0.261,1.2586704052307356
2864601_0.405,2864601_0.252,1.0740095697099385
2864601_0.405,2864601_0.208,1.0817493944190688
2864601_0.405,2864601_0.230,1.0964353960696542
2864601_0.405,2864601_0.452,1.2566566666404935
2864601_0.405,2864601_0.498,1.1559762638300122
2864601_0.405,2864601_0.271,1.3386542857152042
2864601_0.405,2864601_0.450,3.3756154382037327
2864601_0.405,2864601_0.46,1.2384531567847723
2864601_0.405,2864601_0.308,1.2504819948926138
2864601_0.405,2864601_0.163,1.0608046721152333
2864601_0.405,2864601_0.246,1.1931448261108117
2864601_0.405,2864601_0.438,1.1942545538809304
2864601_0.405,2864601_0.362,1.350277318473493
2864601_0.405,2864601_0.136,1.3255779095110982
