perturbation,validity,outcome,member_id,regime,sample_count,signed_mean_change_native,rms_change_native,estimand
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.262,all,1000,-0.22316396236419678,0.8233343958854675,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.485,all,1000,-0.22696785628795624,0.7733044028282166,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.473,all,1000,-0.1979116052389145,0.8007834553718567,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.189,all,1000,-0.24418771266937256,0.8974052667617798,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.395,all,1000,-0.14957033097743988,0.7969399094581604,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.237,all,1000,-0.163513645529747,0.827471911907196,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.372,all,1000,-0.20018966495990753,0.8061703443527222,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.472,all,1000,-0.23670805990695953,0.8209879398345947,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.436,all,1000,-0.26282981038093567,0.9322674870491028,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.454,all,1000,-0.19218668341636658,0.7755682468414307,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.377,all,1000,-0.2017216831445694,0.7578878998756409,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.212,all,1000,-0.09577123075723648,0.816409170627594,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.123,all,1000,-0.15983712673187256,0.7657129764556885,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.288,all,1000,-0.1997527778148651,0.7797061204910278,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.349,all,1000,-0.17872385680675507,0.8034713864326477,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.510,all,1000,-0.17472317814826965,0.7832602858543396,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.376,all,1000,-0.21545670926570892,0.8071824908256531,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.305,all,1000,-0.19697026908397675,0.8162268400192261,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.496,all,1000,-0.25696617364883423,0.9330030679702759,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.261,all,1000,-0.19376370310783386,0.7989403009414673,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.252,all,1000,-0.22353500127792358,0.7667009234428406,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.208,all,1000,-0.14898242056369781,0.8738799095153809,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.230,all,1000,-0.16414223611354828,0.8277044296264648,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.452,all,1000,-0.17227232456207275,0.7817337512969971,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.498,all,1000,-0.2255929410457611,0.768122673034668,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.271,all,1000,-0.17951799929141998,0.8120309114456177,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.450,all,1000,-0.17016880214214325,0.8493335247039795,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.46,all,1000,-0.21203935146331787,0.8471813797950745,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.308,all,1000,-0.18380306661128998,0.8363058567047119,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.163,all,1000,-0.16970331966876984,0.856949508190155,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.246,all,1000,-0.2136801779270172,0.8595463037490845,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.438,all,1000,-0.16427595913410187,0.7848451137542725,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.362,all,1000,-0.19064493477344513,0.7672634124755859,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.136,all,1000,-0.17658865451812744,0.7684836983680725,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.250,all,1000,-0.19537383317947388,0.8072647452354431,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.247,all,1000,-0.2283785045146942,0.8413945436477661,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.382,all,1000,-0.24578456580638885,0.8091915249824524,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.307,all,1000,-0.19340689480304718,0.808525800704956,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.339,all,1000,-0.18707440793514252,0.8078721165657043,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.426,all,1000,-0.25534626841545105,0.8893351554870605,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.379,all,1000,-0.19061492383480072,0.8098757266998291,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,ensemble_spread,all_members_population_std,all,1000,0.18517014162096193,0.28836195776388607,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.437,stable_or_near_floor,240,0.04943900927901268,0.3727383613586426,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.371,stable_or_near_floor,240,0.007935247384011745,0.279661625623703,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.409,stable_or_near_floor,240,0.03514862433075905,0.3661804497241974,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.386,stable_or_near_floor,240,0.06798965483903885,0.3685021698474884,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.355,stable_or_near_floor,240,0.011449470184743404,0.29261890053749084,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.449,stable_or_near_floor,240,0.036152321845293045,0.33820345997810364,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.340,stable_or_near_floor,240,0.016525419428944588,0.3818305432796478,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.296,stable_or_near_floor,240,0.05800287052989006,0.37208184599876404,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.270,stable_or_near_floor,240,0.016499798744916916,0.31270793080329895,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.352,stable_or_near_floor,240,0.04845930635929108,0.3343565762042999,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.487,stable_or_near_floor,240,0.022221069782972336,0.26616665720939636,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.272,stable_or_near_floor,240,0.062880739569664,0.38914355635643005,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.404,stable_or_near_floor,240,0.032341305166482925,0.36213594675064087,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.274,stable_or_near_floor,240,0.03813982009887695,0.27021270990371704,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.240,stable_or_near_floor,240,0.04631514847278595,0.33869901299476624,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.417,stable_or_near_floor,240,0.07173369079828262,0.4582348167896271,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.494,stable_or_near_floor,240,0.02726639434695244,0.2994460463523865,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.260,stable_or_near_floor,240,0.031976569443941116,0.31154701113700867,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.434,stable_or_near_floor,240,0.05939853936433792,0.40961766242980957,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.460,stable_or_near_floor,240,0.010217279195785522,0.30510708689689636,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.402,stable_or_near_floor,240,0.027882639318704605,0.29362162947654724,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.279,stable_or_near_floor,240,0.025174815207719803,0.30877891182899475,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.353,stable_or_near_floor,240,0.07800594717264175,0.4167013168334961,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.175,stable_or_near_floor,240,0.09881952404975891,0.49332156777381897,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.277,stable_or_near_floor,240,0.04620055854320526,0.30562344193458557,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.463,stable_or_near_floor,240,0.05634581297636032,0.3828286826610565,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.229,stable_or_near_floor,240,0.05208728462457657,0.2702113687992096,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.224,stable_or_near_floor,240,0.053019922226667404,0.35571566224098206,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.373,stable_or_near_floor,240,0.031758058816194534,0.28552496433258057,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.481,stable_or_near_floor,240,0.0752008929848671,0.35874828696250916,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.289,stable_or_near_floor,240,0.03009994514286518,0.3280211389064789,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.393,stable_or_near_floor,240,0.0601767972111702,0.3406197428703308,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.406,stable_or_near_floor,240,0.037503741681575775,0.39100182056427,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.206,stable_or_near_floor,240,0.07202216237783432,0.3715513348579407,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.284,stable_or_near_floor,240,0.038117632269859314,0.3071008324623108,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.235,stable_or_near_floor,240,0.06935164332389832,0.37427017092704773,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.405,stable_or_near_floor,240,0.06275536119937897,0.40217703580856323,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.398,stable_or_near_floor,240,0.03825841844081879,0.29083511233329773,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.358,stable_or_near_floor,240,0.03764503076672554,0.2627219259738922,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.242,stable_or_near_floor,240,0.08038389682769775,0.36816030740737915,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.490,stable_or_near_floor,240,0.02783692441880703,0.39651215076446533,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.263,stable_or_near_floor,240,0.024204133078455925,0.30331364274024963,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.211,stable_or_near_floor,240,0.030104903504252434,0.33281633257865906,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.292,stable_or_near_floor,240,0.03933052346110344,0.3074169456958771,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.276,stable_or_near_floor,240,0.06476262956857681,0.38298559188842773,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.427,stable_or_near_floor,240,0.021895162761211395,0.3344407379627228,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.461,stable_or_near_floor,240,0.041214004158973694,0.3427777588367462,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.471,stable_or_near_floor,240,0.03051155060529709,0.3231000006198883,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.440,stable_or_near_floor,240,0.03175806999206543,0.2950116693973541,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.457,stable_or_near_floor,240,0.0010464086662977934,0.34367868304252625,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.400,stable_or_near_floor,240,0.055462226271629333,0.3708276152610779,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.385,stable_or_near_floor,240,0.050731856375932693,0.45350855588912964,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.350,stable_or_near_floor,240,0.03863118588924408,0.29295071959495544,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.416,stable_or_near_floor,240,0.03383801877498627,0.3087525963783264,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.342,stable_or_near_floor,240,0.06943880021572113,0.3486843407154083,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.359,stable_or_near_floor,240,0.04315737262368202,0.34840479493141174,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.475,stable_or_near_floor,240,0.04319305345416069,0.3213364779949188,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.462,stable_or_near_floor,240,0.042303796857595444,0.287882000207901,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.268,stable_or_near_floor,240,0.011972288601100445,0.32318115234375,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.262,stable_or_near_floor,240,0.025425966829061508,0.3606970012187958,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.485,stable_or_near_floor,240,0.012299944646656513,0.2880112826824188,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.473,stable_or_near_floor,240,0.019019102677702904,0.27282971143722534,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.189,stable_or_near_floor,240,0.11623552441596985,0.45397207140922546,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.395,stable_or_near_floor,240,0.05252818763256073,0.31223469972610474,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.237,stable_or_near_floor,240,0.053340084850788116,0.3201596736907959,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.372,stable_or_near_floor,240,0.021922385320067406,0.3214348554611206,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.472,stable_or_near_floor,240,-0.010940100997686386,0.3410321772098541,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.436,stable_or_near_floor,240,0.0064693051390349865,0.3611454367637634,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.454,stable_or_near_floor,240,0.023622093722224236,0.3993203639984131,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.377,stable_or_near_floor,240,0.02414337359368801,0.27619895339012146,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.212,stable_or_near_floor,240,0.12653572857379913,0.4788529872894287,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.123,stable_or_near_floor,240,0.056834522634744644,0.32936906814575195,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.288,stable_or_near_floor,240,0.02413417585194111,0.28617268800735474,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.349,stable_or_near_floor,240,0.07591582834720612,0.3961041271686554,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.510,stable_or_near_floor,240,0.06821858137845993,0.38267865777015686,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.376,stable_or_near_floor,240,0.02063593827188015,0.33174824714660645,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.305,stable_or_near_floor,240,0.04843774810433388,0.3106209635734558,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.496,stable_or_near_floor,240,0.007887552492320538,0.29753413796424866,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.261,stable_or_near_floor,240,0.06117966026067734,0.34045442938804626,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.252,stable_or_near_floor,240,0.03207080066204071,0.29535141587257385,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.208,stable_or_near_floor,240,0.047701332718133926,0.31046342849731445,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.230,stable_or_near_floor,240,0.032649412751197815,0.31784170866012573,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.452,stable_or_near_floor,240,0.04399021342396736,0.34402865171432495,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.498,stable_or_near_floor,240,0.03669314458966255,0.3333604037761688,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.271,stable_or_near_floor,240,0.019308216869831085,0.26091545820236206,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.450,stable_or_near_floor,240,0.048743829131126404,0.3669097125530243,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.46,stable_or_near_floor,240,0.04369271546602249,0.3162440359592438,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.308,stable_or_near_floor,240,0.06085197627544403,0.3457961082458496,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.163,stable_or_near_floor,240,0.025595689192414284,0.27133405208587646,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.246,stable_or_near_floor,240,0.0035002778749912977,0.2839239537715912,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.438,stable_or_near_floor,240,0.04466394707560539,0.36462926864624023,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.362,stable_or_near_floor,240,0.015442869625985622,0.30502283573150635,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.136,stable_or_near_floor,240,0.024844495579600334,0.3020131587982178,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.250,stable_or_near_floor,240,0.03907505050301552,0.3337256610393524,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.247,stable_or_near_floor,240,0.02332252822816372,0.3404151201248169,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.382,stable_or_near_floor,240,0.01598573662340641,0.37832513451576233,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.307,stable_or_near_floor,240,0.04485521465539932,0.27475443482398987,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.339,stable_or_near_floor,240,0.07316918671131134,0.45818930864334106,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.426,stable_or_near_floor,240,0.009701136499643326,0.5189259648323059,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.379,stable_or_near_floor,240,0.034510497003793716,0.2583833336830139,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,ensemble_spread,all_members_population_std,stable_or_near_floor,240,0.06876902956777621,0.17099417320526938,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.437,unstable,760,-0.33817997574806213,0.9292803406715393,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.371,unstable,760,-0.3130662739276886,0.989410400390625,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.409,unstable,760,-0.27170923352241516,0.9361051321029663,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.386,unstable,760,-0.22619670629501343,0.9402830600738525,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.355,unstable,760,-0.344132661819458,0.9849943518638611,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.449,unstable,760,-0.26899954676628113,0.9361361861228943,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.340,unstable,760,-0.21625378727912903,1.0141669511795044,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.296,unstable,760,-0.1945911943912506,0.8813005089759827,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.270,unstable,760,-0.32557162642478943,0.9119276404380798,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.352,unstable,760,-0.2465575784444809,1.0066838264465332,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.487,unstable,760,-0.2841058075428009,0.9207795262336731,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.272,unstable,760,-0.22616317868232727,0.8920607566833496,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.404,unstable,760,-0.22782424092292786,0.9655578136444092,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.274,unstable,760,-0.30927109718322754,0.9573168754577637,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.240,unstable,760,-0.2279743254184723,0.9070440530776978,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.417,unstable,760,-0.20190013945102692,0.990553081035614,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.494,unstable,760,-0.25978514552116394,1.04355788230896,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.260,unstable,760,-0.21988023817539215,0.8767760396003723,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.434,unstable,760,-0.2618483006954193,0.9679527282714844,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.460,unstable,760,-0.27241063117980957,0.9117880463600159,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.402,unstable,760,-0.2689172923564911,0.8896224498748779,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.279,unstable,760,-0.3085494637489319,0.95292729139328,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.353,unstable,760,-0.1944008618593216,0.8909764289855957,"native max(log Q, -2)"
