row_id,equilibrium_file,equilibrium_class,stability,target_native,ensemble_mean_native,ensemble_spread_native,ensemble_absolute_error_native,failure_category,support_warning_score,a_over_lt,a_over_ln,q_stds,symmetry_error,motif_activation_dispersion,concept_activation_dispersion,nfp,iota,shat,d_pressure_d_s,aspect,rho,aspect_over_rho
16936,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001056.h5,0,unstable,-0.9039540886878967,-0.6968564,0.2818906108401741,0.20709770917892456,high_spread_low_error,0.5625,1.1897081136703491,0.6462636590003967,0.40496522188186646,0.0900749,0.17149678836334548,0.5116697894127719,3.0,-0.7191879876657735,-0.026610540929301554,-68991.43324948981,5.010549068450928,0.45824001521036895,10.93433332344554
17030,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001080.h5,0,unstable,1.1054489612579346,1.0993112,0.14804848535145776,0.006137728691101074,unanimous_success,0.265625,1.1927791833877563,0.05367548018693924,3.020580291748047,0.011890411,0.10171561519377233,0.5348060359461749,3.0,-0.4902434927139968,0.017090683350310686,-64585.70126118846,9.127908706665039,0.18287840599794647,49.912446780444576
17316,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001151.h5,0,unstable,-1.2452082633972168,-1.4420784,0.21036380456576184,0.1968700885772705,high_spread_low_error,0.28125,1.1285291910171509,0.7835323214530945,0.28788095712661743,0.0577662,0.1332434737807342,0.5597422619630399,3.0,-0.554183316083884,0.007432815634489825,-39510.050515748946,6.726677417755127,0.5022184186535025,13.393928155383106
17991,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001321.h5,0,unstable,-1.5922658443450928,-1.5441861,0.25797063115326563,0.048079729080200195,high_spread_low_error,0.21875,0.8637856245040894,0.2238314300775528,0.2034640610218048,0.13381207,0.12570685954765945,0.5006243063270001,3.0,-0.5356563062428612,0.02603903281761878,-51765.79761676554,7.57651948928833,0.1712955557937319,44.230683360003276
18022,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001329.h5,0,unstable,-0.4898780286312103,-0.1986172,0.12141229566473043,0.29126082360744476,unanimous_success,0.796875,1.134777307510376,0.27603116631507874,0.6127011179924011,0.02761513,0.10417024702687783,0.4670744285612804,3.0,-0.4722758577469517,0.010099256466994956,-34908.63661495159,6.652689456939697,0.15930729361064921,41.76010593211775
18136,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001357.h5,0,stable_or_near_floor,-2.0,-1.996164,0.011514305206407218,0.00383603572845459,unanimous_success,0.890625,0.7586326003074646,0.018885981291532516,1.0120470506080892e-07,0.0002822876,0.16065073168662017,0.6149443050941554,3.0,-0.3275090648113458,-0.015866021430641926,-17518.323662632763,9.35473918914795,0.15645074275255366,59.79351088120837
18555,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001462.h5,0,unstable,2.536039352416992,1.895421,0.19725927467269655,0.6406183242797852,high_spread_high_error,0.90625,3.026082754135132,1.4702445268630981,12.629551887512207,0.006350279,0.1299507992138756,0.8660153531819573,3.0,-0.2456877094601131,-0.1895468936364662,-2261.0673113371113,9.793667793273926,0.5124855661233696,19.110133905539726
18655,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001487.h5,0,unstable,2.3192660808563232,2.2580824,0.1143716822567157,0.06118369102478027,unanimous_success,0.75,8.079690933227539,5.011094570159912,10.16821002960205,0.006372452,0.18397622238451938,0.4384117503729976,3.0,-0.5740692798655088,-0.29694363976648336,-7508.400596861943,5.3116865158081055,0.9396388237095867,5.652902351180185
18847,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001535.h5,0,unstable,2.8439390659332275,2.7686024,0.09435585883459176,0.07533669471740723,unanimous_success,0.359375,2.4212584495544434,0.6324020028114319,17.183317184448242,0.00016760826,0.06094830778688548,0.5709366743563141,3.0,-0.8066452578336296,0.021751945155790122,-7308.353918576089,9.547657012939453,0.34934863344558653,27.329882240477023
18981,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001569.h5,0,unstable,5.49119234085083,5.576523,0.1270918589895963,0.08533048629760742,unanimous_success,0.375,7.732428073883057,0.40413013100624084,242.5462646484375,0.0014591217,0.08838936911953793,0.505205049034917,3.0,-0.42015129454407024,0.5488089784477189,-20155.772336319205,8.825105667114258,0.8501730286181363,10.38036419651951
19436,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001683.h5,0,stable_or_near_floor,-2.0,-1.9815233,0.02975299179779803,0.01847672462463379,unanimous_success,0.765625,1.2543193101882935,1.0941964387893677,0.03854849189519882,0.011048079,0.057568274674340544,0.2513180027238378,3.0,-0.5402736236877052,0.014010592138955094,-31124.910448456612,7.864153861999512,0.27306741485640973,28.79931267571714
19521,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001704.h5,0,stable_or_near_floor,-2.0,-1.7580185,0.19417288688262072,0.24198150634765625,high_spread_low_error,0.859375,1.0952575206756592,0.6659618616104126,1.3866591643818538e-06,0.042131066,0.1456370091847934,0.5628834842229086,3.0,-0.7281908051927423,0.006672634759760077,-67371.17409911756,9.360220909118652,0.1943264501290315,48.16750834949914
19744,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001760.h5,0,stable_or_near_floor,-2.0,-1.9913524,0.021739271462573095,0.008647561073303223,unanimous_success,0.21875,1.4640090465545654,0.7661585807800293,2.6282343696948374e-06,0.008556128,0.16004792762107384,0.557218664202053,3.0,-0.5484396723222811,0.025290801143563888,-79408.69126034019,8.936305046081543,0.19201188958243054,46.5403734399749
19750,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001762.h5,0,stable_or_near_floor,-2.0,-1.5879223,0.289544362871073,0.4120776653289795,high_spread_low_error,0.59375,0.6305839419364929,-0.07273736596107483,0.07688555866479874,0.06537056,0.0821068798333321,0.28921991968637156,3.0,-0.6299108302408466,-0.00039292883836077025,-23760.152222098146,9.227067947387695,0.1538051625596205,59.99192610853323
20029,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001832.h5,0,unstable,1.0127692222595215,0.77153796,0.20909896015983062,0.2412312626838684,high_spread_low_error,0.375,1.4324116706848145,-0.10125216096639633,2.7532145977020264,0.08384383,0.08076801362941541,0.3602207795266476,3.0,-0.5873491901417509,-0.11063296601069707,-55589.55670116345,7.611217975616455,0.4370529033236158,17.41486652470703
20119,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001854.h5,0,unstable,0.1394955813884735,-0.14562933,0.1259467892079608,0.28512491285800934,unanimous_success,0.59375,3.193021297454834,-0.22506098449230194,1.1496937274932861,0.03612241,0.27111233757831193,0.9096650077956102,3.0,-0.5711238098662288,0.12411042589538752,-25572.572305656904,8.996085166931152,0.7714520257237254,11.661237338111361
20323,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001906.h5,0,unstable,2.7548024654388428,3.1185572,0.3898170948330229,0.3637547492980957,high_spread_low_error,0.21875,2.2531182765960693,-0.11189547181129456,15.717937469482422,0.074246645,0.11623248718585194,0.47744427101698683,3.0,-0.7659185978089166,-0.06186411173258509,-35562.61023807804,7.174744606018066,0.5477724766156206,13.098037802751238
20505,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001951.h5,0,unstable,0.0712161660194397,-0.6921756,0.2685933370923793,0.7633917927742004,high_spread_high_error,0.265625,1.5269684791564941,0.13539347052574158,1.0738133192062378,0.0,0.23081401330845774,0.6186229113317058,3.0,-0.49996377450137114,0.06267068188346463,-52890.9484469391,7.107739448547363,0.21756490708684695,32.669512485807815
20519,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001955.h5,0,unstable,-1.3800785541534424,-1.4499788,0.16950182055437954,0.0699002742767334,high_spread_low_error,0.171875,1.2874476909637451,1.1007654666900635,0.251558780670166,0.0072968006,0.12016841536513251,0.5381586474312551,3.0,-0.2459672445516232,-0.09045843205448045,-22343.52818285285,4.756312847137451,0.2894866060266438,16.430165500298447
20537,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001959.h5,0,unstable,0.4034879505634308,0.50225264,0.08120576377978586,0.09876468777656555,unanimous_success,0.65625,3.409029245376587,0.8405910730361938,1.4970371723175049,0.0039178133,0.21622623574212385,0.7897594120313179,3.0,-0.3014531925749679,0.04173620160554771,-4491.647477246774,7.427024841308594,0.4925408304612282,15.079003367809593
20579,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001970.h5,0,unstable,4.303354263305664,4.0981255,0.1940251751330191,0.2052288055419922,high_spread_low_error,0.53125,2.712603807449341,0.19665643572807312,73.9474105834961,0.070391655,0.11250585229718726,0.8894330374283537,3.0,-0.25805227842874484,-0.48192753329837046,-5961.691809390566,8.006667137145996,0.8191804001947668,9.773997443349897
20655,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001989.h5,0,unstable,1.8611029386520386,1.829888,0.09734219720382715,0.03121495246887207,unanimous_success,0.515625,3.4273362159729004,0.2707267701625824,6.430825710296631,0.021891952,0.151724191681666,0.5325343993441112,3.0,-0.3681868782670572,-0.014629460078006744,-13371.431863277096,5.402825355529785,0.6054584833431643,8.923527383243467
20961,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002066.h5,0,unstable,1.8281028270721436,2.1844215,0.24035556530070137,0.35631871223449707,high_spread_low_error,0.453125,1.3234553337097168,-0.0075461105443537235,6.222071170806885,0.014329672,0.10502646816384686,0.7672666435304637,3.0,-0.3698878580708736,0.30268238538855147,-14456.199958424702,7.097947120666504,0.7308885011862741,9.711395252690563
21075,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002094.h5,0,unstable,0.4026334583759308,0.37644187,0.0875408884158472,0.0261915922164917,unanimous_success,0.09375,3.8795347213745117,0.1610361635684967,1.4957585334777832,0.0068077743,0.27785848528646506,0.9874758507548914,3.0,-0.3002703209868595,-0.665780911037549,-10328.02451872737,6.624608993530273,0.8656080452954275,7.653127797893017
21138,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002110.h5,0,unstable,3.3469676971435547,3.6094892,0.24997697006675076,0.26252150535583496,high_spread_low_error,0.296875,4.075732231140137,-0.22346679866313934,28.41643714904785,0.01895094,0.12445407491070118,0.44412172737235,3.0,-0.6496528254090378,-0.0324561238894784,-18021.86484134746,8.302315711975098,0.6337210609815854,13.100899154456767
21159,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002116.h5,0,unstable,-0.010406391695141792,0.20466202,0.15964902125860098,0.2150684166699648,high_spread_low_error,0.375,1.752766489982605,1.0044294595718384,0.9896475672721863,0.027962163,0.1575556365163506,0.9166948941363847,3.0,-0.614488339428674,-0.09013291292398631,-39208.336646907424,5.478666305541992,0.5061543398907036,10.824102203144259
21189,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002123.h5,0,stable_or_near_floor,-2.0,-1.0323232,0.29253744123051256,0.9676767587661743,high_spread_high_error,0.5625,1.18898344039917,0.22831492125988007,2.3658496502321213e-05,0.030362725,0.09609825429316272,0.4724343487079368,3.0,-0.4321778295657014,0.002495610537200692,-42143.12141071527,6.935415744781494,0.20361101834393514,34.06208466118639
21272,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002144.h5,0,unstable,-1.5568946599960327,-1.3527641,0.1783072297659071,0.20413053035736084,high_spread_low_error,0.375,1.2888621091842651,1.0668799877166748,0.21078962087631226,0.011781573,0.08768879636556347,0.4116952961052293,3.0,-0.49726362065385404,-0.27409715786662475,-5651.785615799486,6.168535232543945,0.6476224996261614,9.52489333848765
21287,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002148.h5,0,unstable,5.185876369476318,4.1047797,0.2886179603992443,1.0810966491699219,high_spread_high_error,0.21875,2.1995317935943604,0.41264304518699646,178.73001098632812,0.077219486,0.17565237856039376,1.1188274908281397,3.0,-0.5845925235391722,0.17393097583827177,-39201.803082043545,8.821246147155762,0.4330810613285868,20.36857977602238
21328,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002158.h5,0,unstable,2.323819160461426,2.0737803,0.09812146191751087,0.25003886222839355,unanimous_success,0.609375,2.4949331283569336,0.4201169013977051,10.214611053466797,0.024293184,0.1330228988388958,0.360507328827403,3.0,-0.5467192645060408,-0.1886003474689553,-32198.91120118599,8.25844669342041,0.8416121503375222,9.812651457216274
21424,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002182.h5,0,unstable,1.1272205114364624,1.0743886,0.10821017896913283,0.05283188819885254,unanimous_success,0.3125,2.0190224647521973,0.34173837304115295,3.087064266204834,0.0153951645,0.41564090804550957,0.4606341516491357,3.0,-0.7542372852828935,0.043823122520693925,-24661.81270019125,4.4874043464660645,0.39946948129093285,11.233409701197916
21755,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002265.h5,0,unstable,0.23760461807250977,0.43797284,0.09669392160859827,0.2003682255744934,unanimous_success,0.8125,1.0255244970321655,0.21783094108104706,1.2682076692581177,0.016397178,0.0938889676869528,0.4879860888402756,3.0,-0.4785275147661119,0.0025048203792431283,-14095.70350433056,9.439738273620605,0.3371893738296725,27.995361082727907
21850,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002289.h5,0,unstable,-1.10869562625885,-1.0237747,0.16937614443472954,0.08492088317871094,high_spread_low_error,0.625,0.47697916626930237,-0.029733311384916306,0.32998910546302795,0.057076395,0.14868660412642512,0.40626446909901465,3.0,-0.4221481933745652,0.0011863627512362282,-50224.89672306289,8.969405174255371,0.08358073332789306,107.31426750071415
21853,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002290.h5,0,unstable,2.723628044128418,1.6262242,0.277975558546716,1.097403883934021,high_spread_high_error,0.625,1.3191176652908325,-0.043851595371961594,15.235496520996094,0.07476258,0.11742145435054896,0.5904009044825291,3.0,-0.5323383930672511,0.013132189323896131,-39399.951404411164,8.309100151062012,0.2314784676523688,35.89578000637409
21896,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002300.h5,0,unstable,2.972554922103882,3.3532245,0.1539882942387794,0.38066959381103516,high_spread_low_error,0.34375,4.074316501617432,0.14344945549964905,19.54178237915039,0.036005735,0.17774936815041092,0.4208859789124533,3.0,-0.7110106450333791,0.08268075006887438,-65696.1294048424,6.423747539520264,0.4622114189979982,13.897855560223803
22455,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002440.h5,0,unstable,1.7137216329574585,1.8284477,0.07786084062503941,0.11472606658935547,unanimous_success,0.109375,3.8542096614837646,1.0280117988586426,5.549576282501221,0.02660489,0.17480580109515118,0.5224386647204734,3.0,-0.4702728900399131,-0.08353379343125208,-11128.230889798419,7.149620532989502,0.7826808092319512,9.134784510694038
22538,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002461.h5,0,stable_or_near_floor,-2.0,-2.0012803,0.010057687329181738,0.0012803077697753906,unanimous_success,0.984375,0.22501516342163086,0.1500038206577301,3.1148886137088994e-07,0.00065505505,0.14364454455325062,0.32270195074195346,3.0,-0.5676537486407695,-0.00026999140008255614,-72961.23790032034,8.002251625061035,0.05684692911294709,140.7684064896743
22954,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002565.h5,0,unstable,0.8460568785667419,0.75536245,0.12054273332596771,0.09069442749023438,unanimous_success,0.625,1.2936855554580688,0.0066817146725952625,2.330439567565918,0.038722098,0.13561076964181398,0.4346870012965446,3.0,-0.4333352628630774,0.02098373113356604,-43471.623971845715,8.667738914489746,0.20672407720762753,41.929024579870905
23080,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002596.h5,0,stable_or_near_floor,-2.0,-2.002007,0.031638316757222014,0.002007007598876953,unanimous_success,0.484375,1.8360860347747803,0.021861877292394638,1.2448697361833183e-07,0.00043058395,0.3188117082450541,1.413290727435337,3.0,-0.32138068296724803,0.5006444642262811,-11378.542731458914,8.372934341430664,0.8248608556925178,10.15072334157633
23144,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002612.h5,0,unstable,6.121447563171387,5.648733,0.3946925098610588,0.4727144241333008,high_spread_low_error,0.421875,3.948101282119751,-0.06980466842651367,455.5237121582031,0.21543932,0.11294964736068833,0.9334307434694091,3.0,-0.5777171463228761,-0.011723301298669563,-62870.36058772235,6.5999436378479,0.3465472621604996,19.044858691716364
23416,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002680.h5,0,unstable,0.4385712444782257,0.7745366,0.13645594431822314,0.3359653651714325,unanimous_success,0.75,4.08523416519165,1.6123286485671997,1.550490379333496,0.019584656,0.31023881399169617,0.9345750379621921,3.0,-0.3847354071904147,-0.2069881248234826,-35971.675757984136,8.106735229492188,0.5364935184067627,15.110593047921524
23675,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002745.h5,0,unstable,1.0855454206466675,1.1371832,0.124325359327979,0.05163776874542236,unanimous_success,0.546875,2.5210208892822266,0.46403899788856506,2.961054563522339,0.014136553,0.19347971920330195,0.6735552506324225,3.0,-0.3568295521252127,-0.20063479367944495,-9339.965710305494,8.993843078613281,0.6659989930936354,13.504289303555751
24185,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002873.h5,0,stable_or_near_floor,-2.0,-2.0021632,0.012978305480827049,0.0021631717681884766,unanimous_success,0.15625,0.5547394752502441,0.8073874115943909,1.121663970593545e-07,0.0008068085,0.1442053938867594,0.4289443905518842,3.0,-0.5458373952092713,0.00042101103948410907,-27369.78247360687,8.67013168334961,0.23917284818876994,36.25048473941577
24230,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002884.h5,0,unstable,-0.8395829200744629,-1.2917819,0.2388645237991583,0.45219898223876953,high_spread_low_error,0.734375,2.880831718444824,1.3440091609954834,0.431890606880188,0.03925407,0.31379155693629807,1.0439503500449774,3.0,-0.32206546935312236,0.10038660102874129,-5299.787530062003,6.02923059463501,0.825957176851325,7.299689092380501
24443,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002937.h5,0,unstable,-1.4124683141708374,-1.8249271,0.1455175580629541,0.41245877742767334,unanimous_success,0.375,1.3776332139968872,0.1556304544210434,0.2435413897037506,0.008735061,0.263401453616682,0.5580168389937981,3.0,-0.5241895069107179,0.030654537557445252,-8762.982333592683,9.619394302368164,0.6114958170268512,15.730924128211608
24561,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002967.h5,0,stable_or_near_floor,-2.0,-1.9766878,0.03457084813509214,0.02331221103668213,unanimous_success,0.625,3.919214963912964,4.051785945892334,5.7802104436177615e-08,6.54459e-05,0.11135435493520818,0.5588532181788757,3.0,-0.5122636842543886,0.0020649321755849027,-11828.694713526042,7.829730033874512,0.9818323531073286,7.974609931211553
24615,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002980.h5,0,unstable,-1.2458381652832031,-1.6711267,0.2201958546984626,0.4252885580062866,high_spread_low_error,0.125,1.8666046857833862,1.0182527303695679,0.2876996695995331,0.07221258,0.236507888846745,0.7999008324802335,3.0,-0.4172055017070109,-0.1541240202418052,-15280.53150758942,6.384191036224365,0.7806107556367377,8.178456407530325
24690,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002999.h5,0,stable_or_near_floor,-2.0,-1.9917275,0.027588300357089784,0.008272528648376465,unanimous_success,0.828125,2.341505765914917,0.9987248778343201,2.0188923372188583e-05,0.0009884834,0.36930982235157417,1.0600110028672722,3.0,-0.37932396874681695,0.1521891490742386,-28728.76022688119,9.04259204864502,0.4255517683563521,21.249099924014082
24944,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003063.h5,0,unstable,1.5984504222869873,1.6548102,0.07947434391423394,0.05635976791381836,unanimous_success,0.59375,2.0727856159210205,0.20509499311447144,4.9453630447387695,0.0,0.0733880989654787,0.2902851415605572,3.0,-0.4796687319224652,0.01206949464866841,-65804.34643448034,4.628080368041992,0.22518480161907306,20.552365589356878
25760,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000068.h5,0,unstable,-1.8086711168289185,-1.5831989,0.24874424699593395,0.22547221183776855,high_spread_low_error,0.515625,0.9873121976852417,0.08933150768280029,0.16387175023555756,0.23047447,0.2478152723239055,0.7052142479670841,4.0,-0.7748252095708659,0.0031396392540866715,-16403.047349340948,7.13149356842041,0.1747558889027565,40.80831617862533
25816,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000082.h5,0,stable_or_near_floor,-1.9794203042984009,-1.9318062,0.061931395302718135,0.047614097595214844,unanimous_success,0.59375,0.9703093767166138,0.48713794350624084,0.13814930617809296,0.006725669,0.22508209845672725,0.7643656787940882,4.0,-0.6134883529655996,0.004147040350453532,-79349.94080863205,9.247282028198242,0.14091175511254272,65.6246316768439
26411,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000230.h5,0,unstable,2.374856948852539,2.1781776,0.10046363542926147,0.19667935371398926,unanimous_success,0.6875,3.9903564453125,1.48343026638031,10.749475479125977,0.021104574,0.10318001468665638,0.41206231050089437,4.0,-0.8447083999853484,-0.026456192954410592,-12868.011964445635,9.748733520507812,0.7459781600076852,13.068389992017163
26622,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000283.h5,0,unstable,0.6219291687011719,0.547132,0.13792663402793354,0.07479715347290039,unanimous_success,0.453125,4.181013584136963,-0.20242226123809814,1.8625177145004272,0.10560852,0.31183940216286965,1.1075713122279327,4.0,-0.6121856997416807,0.2859294978035598,-27573.833757941804,9.505326271057129,0.7107375278991638,13.373891060956755
