stable_id,gradient_set,split,row_id,equilibrium_file,tube_file,equilibrium_class,actual_log_Q,a_over_LT_model,a_over_Ln_model,FSA_grad_x,nfp,iota,shat,d_pressure_d_s,aspect,rho,aspect/rho
fixed:89124,fixed,validation,89124,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001064.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001064_theta0_3.14_zeta0_1.57_js_00_len75.40_nz97.pkl,4,-0.06461488455533981,-3.0,0.8999999761581421,0.8315103054046631,2.0,0.9771788716316223,0.04882568120956421,-6648.3935546875,7.999251842498779,0.5992996096611023,13.347667694091797
fixed:89145,fixed,train,89145,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001070.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001070_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,2.871203899383545,-3.0,0.8999999761581421,2.4613101482391357,2.0,0.9594206809997559,0.11933067440986633,-24143.529296875,7.999251842498779,0.8530504107475281,9.377232551574707
fixed:89169,fixed,train,89169,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001076.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001076_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,3.2576863765716553,-3.0,0.8999999761581421,2.7393088340759277,2.0,0.9598256945610046,0.10777042806148529,-12225.552734375,7.9986958503723145,0.8096743226051331,9.878905296325684
fixed:89226,fixed,train,89226,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001090.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001090_theta0_0.00_zeta0_1.57_js_00_len75.40_nz97.pkl,4,4.000863552093506,-3.0,0.8999999761581421,3.3706510066986084,2.0,0.9948300719261169,-0.004708702210336924,-66112.2265625,7.998911380767822,0.19250895082950592,41.55085372924805
fixed:89236,fixed,train,89236,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001092.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001092_theta0_3.14_zeta0_1.57_js_00_len75.40_nz97.pkl,4,3.2215209007263184,-3.0,0.8999999761581421,2.5170793533325195,2.0,0.9844565391540527,0.20525290071964264,-21160.87109375,7.998911380767822,0.9242079257965088,8.65488338470459
fixed:89256,fixed,validation,89256,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001097.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001097_theta0_3.14_zeta0_1.57_js_00_len75.40_nz97.pkl,4,-0.022633494809269905,-3.0,0.8999999761581421,1.0018150806427002,2.0,0.9820345640182495,0.10638416558504105,-11820.283203125,7.998401165008545,0.8857766389846802,9.029817581176758
fixed:89330,fixed,train,89330,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001116.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001116_theta0_0.00_zeta0_1.57_js_00_len75.40_nz97.pkl,4,3.6416640281677246,-3.0,0.8999999761581421,3.097538948059082,2.0,1.002781629562378,-0.01267440989613533,-28291.46484375,7.997384548187256,0.19668687880039215,40.66048812866211
fixed:89334,fixed,train,89334,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001117.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001117_theta0_0.00_zeta0_1.57_js_00_len75.40_nz97.pkl,4,3.509660243988037,-3.0,0.8999999761581421,3.0019211769104004,2.0,1.010738730430603,-0.025385422632098198,-35341.4375,7.997384548187256,0.3274746537208557,24.421384811401367
fixed:89362,fixed,train,89362,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001124.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001124_theta0_0.00_zeta0_1.57_js_00_len75.40_nz97.pkl,4,0.19251354038715363,-3.0,0.8999999761581421,0.9893207550048828,2.0,1.0043834447860718,0.025671059265732765,-8600.3671875,7.998577117919922,0.36648163199424744,21.825315475463867
fixed:89374,fixed,train,89374,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001127.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001127_theta0_0.00_zeta0_1.57_js_00_len75.40_nz97.pkl,4,0.0029894683975726366,-3.0,0.8999999761581421,1.1216009855270386,2.0,0.9871047735214233,0.04494704678654671,-17022.994140625,7.998577117919922,0.796726405620575,10.039301872253418
fixed:89397,fixed,train,89397,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001133.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001133_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,3.492462635040283,-3.0,0.8999999761581421,2.994290828704834,2.0,1.0081465244293213,-0.001682447036728263,-93244.9921875,7.998577117919922,0.2255987823009491,35.45487594604492
fixed:89492,fixed,train,89492,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001156.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001156_theta0_3.14_zeta0_1.57_js_00_len75.40_nz97.pkl,4,3.566448926925659,-3.0,0.8999999761581421,2.949314594268799,2.0,1.0138486623764038,0.02611146867275238,-35695.25390625,7.999912738800049,0.31152933835983276,25.67948341369629
fixed:89631,fixed,test,89631,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001193.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001193_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,0.9798659086227417,-3.0,0.8999999761581421,1.2547528743743896,2.0,0.9041987657546997,0.021946312859654427,-6330.36328125,7.999669075012207,0.6291220188140869,12.715608596801758
fixed:89653,fixed,train,89653,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001200.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001200_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,1.3642096519470215,-3.0,0.8999999761581421,1.2245893478393555,2.0,0.902641773223877,0.023679757490754128,-47075.2734375,7.999669075012207,0.6687037348747253,11.962949752807617
fixed:89666,fixed,validation,89666,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001203.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001203_theta0_3.14_zeta0_1.57_js_00_len75.40_nz97.pkl,4,-0.270390123128891,-3.0,0.8999999761581421,0.5923576354980469,2.0,0.9485500454902649,0.01650208793580532,-9189.3154296875,8.000303268432617,0.2578117549419403,31.03156852722168
