member_id,unit_id,stratum,concept,rank_correlation_zero_lag,overlap_at_fixed_sparsity,sparsity,best_lag,lag_correlation,partial_rank_correlation,validity_tag,bootstrap_group,bootstrap_recurrence,lag_correlation_ci95_lower,lag_correlation_ci95_upper
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x__mean_w25,0.0036287465868106187,0.055,0.05,-2,0.005862722363789667,0.008033128764500113,observed-comparison,equilibrium_files,0.0,-0.003846244802165428,0.016323591796333716
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p2,0.004932226820775917,0.03333333333333333,0.05,-21,-0.007603594615738442,0.004330516995247027,observed-comparison,equilibrium_files,0.0,-0.015956199951185954,0.00040951911449446264
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p2__mean_w9,0.005566300288020639,0.030833333333333334,0.05,-21,-0.006212031692841164,0.004269792918931445,observed-comparison,equilibrium_files,0.0,-0.016029494399852903,0.004242436459152875
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p2__mean_w25,0.004149529268789061,0.05333333333333333,0.05,-3,0.006163960901171134,0.009658789899380864,observed-comparison,equilibrium_files,0.0,-0.004410778742283252,0.01750617791009436
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p3,0.004932226820775917,0.03333333333333333,0.05,-21,-0.006895711970942023,0.004330516995247027,observed-comparison,equilibrium_files,0.0,-0.015089203254059507,0.0008175880291826186
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p3__mean_w9,0.00595550417609694,0.0375,0.05,29,-0.005987125594525262,-0.012744817667852812,observed-comparison,equilibrium_files,0.0,-0.016832334849339502,0.0029937810453585633
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p3__mean_w25,0.004741418247332912,0.05249999999999999,0.05,-3,0.006270133967612003,0.010702125816840689,observed-comparison,equilibrium_files,0.0,-0.0046820859087154205,0.01757980589640854
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p4,0.004932226820775917,0.03333333333333333,0.05,-21,-0.006218322977779324,0.004330516995247027,observed-comparison,equilibrium_files,0.0,-0.01442783487568738,0.001575653101613275
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p4__mean_w9,0.006425281723721696,0.035,0.05,29,-0.006384707529357631,-0.013265088999029558,observed-comparison,equilibrium_files,0.0,-0.017112635241684368,0.0027251621668638376
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,compression_abs_grad_x_p4__mean_w25,0.005314702897635656,0.10250000000000001,0.05,30,-0.0063599625592065945,-0.014692520690976504,observed-comparison,equilibrium_files,0.0,-0.017599105734466186,0.003870382797616954
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,local_shear_dz_gds21_over_gds22,-0.006143402856165376,0.13583333333333333,0.05,-14,0.005195342338135494,-0.0008503659739303236,observed-comparison,equilibrium_files,0.0,-0.001729557502994931,0.011854853551511016
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,local_shear_dz_gds21_over_gds22__mean_w9,-0.0031131331053251923,0.05333333333333334,0.05,48,-0.004895064330553044,-0.02876183758192234,observed-comparison,equilibrium_files,0.0,-0.011192187587105138,0.0010258366263778138
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,local_shear_dz_gds21_over_gds22__mean_w25,0.0007559273933460306,0.05416666666666667,0.05,21,0.005440889646404944,0.011213686545899345,observed-comparison,equilibrium_files,0.0,-0.0010695342725383172,0.013230644414853662
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,abs_local_shear,0.0014395487354010666,0.03166666666666666,0.05,-21,0.012643857527519996,0.001145148642286187,observed-comparison,equilibrium_files,0.0,0.004123893500229357,0.021296285257092713
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,abs_local_shear__mean_w9,0.00300506460412225,0.016666666666666666,0.05,-7,0.01447400126645251,0.015177622646983855,observed-comparison,equilibrium_files,0.0,0.004169208835968809,0.02618321031151542
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,abs_local_shear__mean_w25,0.012557340214664696,0.06333333333333332,0.05,-11,0.018612805636640677,-0.011505832135308916,observed-comparison,equilibrium_files,0.01,0.005413232588848011,0.03269514607481223
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bmag_extremum_strength_abs_dz,0.006535013496712597,0.04083333333333334,0.05,45,-0.014128946202737306,-0.009404502566596166,observed-comparison,equilibrium_files,0.0,-0.024314488026326492,-0.006385957921022478
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bmag_extremum_strength_abs_dz__mean_w9,0.0034850571691198997,0.04,0.05,42,-0.013993782027358284,-0.014919416746197263,observed-comparison,equilibrium_files,0.0,-0.026886856541692775,-0.004016248070197812
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bmag_extremum_strength_abs_dz__mean_w25,0.0042941191189435944,0.0475,0.05,39,-0.012894233294241728,0.00252736998777238,observed-comparison,equilibrium_files,0.0,-0.026363620435468485,-0.0008459526662969695
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bmag_local_minimum,-0.0017197006710022518,0.15583333333333335,0.05,28,0.006727028413079834,0.004932037473122185,observed-comparison,equilibrium_files,0.0,0.0010686662027732802,0.013408850322820737
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bmag_local_minimum__mean_w9,0.00313413934705114,0.1766666666666667,0.05,6,-0.011753029167430288,-0.0011553960386224973,observed-comparison,equilibrium_files,0.0,-0.017978003106179693,-0.0051135620983863445
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bmag_local_minimum__mean_w25,-0.006477882824809347,0.16083333333333333,0.05,-38,-0.010028313639846844,-0.018750429264855692,observed-comparison,equilibrium_files,0.0,-0.016856420768541262,-0.0029574014272313602
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_scale_local_dimensionless,0.012487642894735194,0.04083333333333334,0.05,32,-0.016683973213505565,-0.017990257734038253,observed-comparison,equilibrium_files,0.0,-0.027106089601408808,-0.006972559571678719
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_scale_local_dimensionless__mean_w9,0.017100072843847066,0.030000000000000002,0.05,31,-0.02143033077955557,-0.01346168765510244,observed-comparison,equilibrium_files,0.0,-0.035627597080489265,-0.009754965409310982
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_scale_local_dimensionless__mean_w25,0.018104180495921877,0.019166666666666665,0.05,25,-0.021874844284777515,-0.00853726215090757,observed-comparison,equilibrium_files,0.0,-0.03562294842490726,-0.010474624296686202
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_bmag_w25,-0.002828234137087911,0.05,0.05,17,0.007952252838661567,0.004595008301211575,observed-comparison,equilibrium_files,0.0,0.0017545575048475398,0.014976147127239547
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_bmag_w25__mean_w9,-0.00417691945596112,0.04,0.05,21,0.010922805148009206,0.010085501786569003,observed-comparison,equilibrium_files,0.0,0.0024943217419991105,0.01979326669530064
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_bmag_w25__mean_w25,-0.003540073218347689,0.041666666666666664,0.05,13,0.010252826107222878,0.0066789760549439805,observed-comparison,equilibrium_files,0.0,0.002636420368118076,0.019207133929955746
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_compression_w25,0.004997060399131409,0.029166666666666667,0.05,43,-0.012202593840745754,-0.008286179634804514,observed-comparison,equilibrium_files,0.0,-0.020969897394587253,-0.0026886326539364153
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_compression_w25__mean_w9,0.0042869933715272875,0.042499999999999996,0.05,-14,0.012841885200003804,0.007698410145401108,observed-comparison,equilibrium_files,0.0,0.0012395622864472592,0.024913342246482676
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_compression_w25__mean_w25,0.00468783177917659,0.04000000000000001,0.05,-20,0.01870153651704204,0.011327642088593931,observed-comparison,equilibrium_files,0.006,0.0036409881601184263,0.032027762739889616
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_curvature_w25,-0.00019473271774395317,0.025833333333333337,0.05,-4,-0.011783604253237967,-0.0019604690060625457,observed-comparison,equilibrium_files,0.0,-0.020489570880307676,-0.003549626208758278
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_curvature_w25__mean_w9,-0.00612684190282638,0.018333333333333333,0.05,-7,-0.00955058239797184,-0.011626405214923898,observed-comparison,equilibrium_files,0.0,-0.02000748040155377,-0.000543866276751575
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,parallel_fourier_expected_k_curvature_w25__mean_w25,-0.00691279226134517,0.060833333333333336,0.05,0,-0.006829076666245196,-0.0010603494517508075,observed-comparison,equilibrium_files,0.0,-0.019258137520521093,0.00444945202934081
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p1_Bm1,-0.016770257315329818,0.21666666666666667,0.05,32,0.021086601067590895,0.019055714216286376,observed-comparison,equilibrium_files,0.0,0.010297719019166833,0.03183706920131218
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p1_Bm1__mean_w9,-0.021958557971653067,0.20833333333333334,0.05,30,0.027598627650800556,0.022473773190481265,observed-comparison,equilibrium_files,0.004,0.01444491274001584,0.04165362020603263
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p1_Bm1__mean_w25,-0.027283996302901577,0.2891666666666667,0.05,32,0.03296465791125021,0.025737780767054273,observed-comparison,equilibrium_files,0.478,0.018836506258721998,0.04834192841389429
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p2_Bm1,-0.016597074947448717,0.2175,0.05,32,0.01976149777671543,0.019603556452681324,observed-comparison,equilibrium_files,0.0,0.008869421478105828,0.030362116567098446
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p2_Bm1__mean_w9,-0.021457198668810254,0.23,0.05,31,0.02588820880918626,0.019969990410025496,observed-comparison,equilibrium_files,0.002,0.011828708835838872,0.040086886397246724
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p2_Bm1__mean_w25,-0.0275642916241103,0.25416666666666665,0.05,31,0.03233400145565294,0.024991468275626556,observed-comparison,equilibrium_files,0.168,0.017754647462541996,0.047602862880034735
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p3_Bm1,-0.01648387045233631,0.21666666666666667,0.05,32,0.018446711806002467,0.0196008761986284,observed-comparison,equilibrium_files,0.0,0.008163811166916697,0.029133734557604585
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p3_Bm1__mean_w9,-0.02092503903271756,0.22666666666666666,0.05,31,0.024719329808716783,0.01840281251646562,observed-comparison,equilibrium_files,0.0,0.010946863351801058,0.038919459828843025
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p3_Bm1__mean_w25,-0.027610243250880975,0.25666666666666665,0.05,31,0.0315562394175501,0.025093681305626312,observed-comparison,equilibrium_files,0.026,0.017209678145131243,0.046663576401800584
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p4_Bm1,-0.016370370094719106,0.21666666666666667,0.05,32,0.01727783198199613,0.019552357442925716,observed-comparison,equilibrium_files,0.0,0.007023370808300994,0.027883478937755363
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p4_Bm1__mean_w9,-0.02041550479322309,0.225,0.05,31,0.023766812351254153,0.016625139250506085,observed-comparison,equilibrium_files,0.002,0.010560993169403163,0.03790083050330705
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,bad_curvature_compression_p4_Bm1__mean_w25,-0.02737648762160089,0.2808333333333334,0.05,32,0.030766470391138022,0.024097975103931874,observed-comparison,equilibrium_files,0.006,0.016619788161175274,0.0452006384720569
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,f_Q_integrand_p3_Bm1,-0.00923491359734339,0.09583333333333334,0.05,32,0.015601258404176397,0.007619126252672433,observed-comparison,equilibrium_files,0.0,0.005321470611027674,0.025503241615139692
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,f_Q_integrand_p3_Bm1__mean_w9,-0.015527497919271998,0.13,0.05,32,0.02065861707300138,0.01103797029634162,observed-comparison,equilibrium_files,0.0,0.008019074395118444,0.03400772854418739
2864601_0.371,2864601_0.371:u001,stable_or_near_floor,f_Q_integrand_p3_Bm1__mean_w25,-0.02661555601583263,0.08166666666666665,0.05,36,0.02872925904758034,0.017900849685092066,observed-comparison,equilibrium_files,0.034,0.014844291841196578,0.04306187618677879
2864601_0.371,2864601_0.371:u001,unstable,bmag,0.011494849223733894,0.05552631578947369,0.05,23,-0.025640234095832277,-0.02965191347706658,observed-comparison,equilibrium_files,0.0,-0.03324098546508619,-0.018726445770876794
2864601_0.371,2864601_0.371:u001,unstable,bmag__mean_w9,0.013575155217830672,0.04421052631578948,0.05,26,-0.028556630633166828,-0.0327986214952895,observed-comparison,equilibrium_files,0.0,-0.03641457473978688,-0.021110576994743478
2864601_0.371,2864601_0.371:u001,unstable,bmag__mean_w25,0.01958578970140747,0.07921052631578948,0.05,29,-0.035345633663851884,-0.03907268689676394,observed-comparison,equilibrium_files,0.202,-0.04433716344809473,-0.026593855417591846
2864601_0.371,2864601_0.371:u001,unstable,inverse_bmag,-0.011494849223733894,0.05263157894736842,0.05,24,0.025723129012804463,0.02925920354683731,observed-comparison,equilibrium_files,0.0,0.01845240950214917,0.03322102439951278
2864601_0.371,2864601_0.371:u001,unstable,inverse_bmag__mean_w9,-0.01341936043123908,0.045789473684210526,0.05,26,0.02853531255333532,0.032064163807146294,observed-comparison,equilibrium_files,0.0,0.021071710651267214,0.036388803365333275
2864601_0.371,2864601_0.371:u001,unstable,inverse_bmag__mean_w25,-0.019234541592766698,0.07736842105263159,0.05,29,0.034925021655180195,0.037883584242998466,observed-comparison,equilibrium_files,0.014,0.026260700754335394,0.04387327679935152
2864601_0.371,2864601_0.371:u001,unstable,bad_curvature,-0.011030914709678291,0.2415789473684211,0.05,29,0.023374016974059116,0.030904973640684456,observed-comparison,equilibrium_files,0.0,0.016927144238272213,0.030512186782601806
2864601_0.371,2864601_0.371:u001,unstable,bad_curvature__mean_w9,-0.013743707676848186,0.14421052631578948,0.05,27,0.027320655437249226,0.03679672543195515,observed-comparison,equilibrium_files,0.0,0.020033726016609896,0.03523630454566763
2864601_0.371,2864601_0.371:u001,unstable,bad_curvature__mean_w25,-0.019940112187323156,0.12973684210526315,0.05,29,0.03448805118179045,0.040566754969768574,observed-comparison,equilibrium_files,0.046,0.026262446400959816,0.04372599037417721
2864601_0.371,2864601_0.371:u001,unstable,good_curvature,0.011030914709678291,0.2415789473684211,0.05,29,-0.023374016974059122,-0.030474236582988957,observed-comparison,equilibrium_files,0.0,-0.030512186782601806,-0.016927144238272213
2864601_0.371,2864601_0.371:u001,unstable,good_curvature__mean_w9,0.013743707676848186,0.14421052631578948,0.05,27,-0.027320655437249226,-0.0363659883742597,observed-comparison,equilibrium_files,0.0,-0.03523630454566763,-0.0200337260166099
2864601_0.371,2864601_0.371:u001,unstable,good_curvature__mean_w25,0.019940112187323156,0.12973684210526315,0.05,29,-0.03448805118179045,-0.04013601791207321,observed-comparison,equilibrium_files,0.004,-0.04372599037417721,-0.02626244640095982
2864601_0.371,2864601_0.371:u001,unstable,curvature_drift,-0.010923197221545174,0.06947368421052631,0.05,29,0.02732400964651423,0.033403215244961065,observed-comparison,equilibrium_files,0.0,0.01977550137058998,0.035580281415963214
2864601_0.371,2864601_0.371:u001,unstable,curvature_drift__mean_w9,-0.012823014136004774,0.03605263157894737,0.05,28,0.029311833771965935,0.0346602900361365,observed-comparison,equilibrium_files,0.0,0.02161610966566069,0.038541381553511216
2864601_0.371,2864601_0.371:u001,unstable,curvature_drift__mean_w25,-0.017614155984250705,0.04236842105263158,0.05,28,0.03431610756565297,0.03785790903914723,observed-comparison,equilibrium_files,0.132,0.025385662888475193,0.043229013308065264
2864601_0.371,2864601_0.371:u001,unstable,abs_curvature_drift,-0.004025837091829396,0.05815789473684211,0.05,10,-0.0058799203358556994,-0.013798655567051019,observed-comparison,equilibrium_files,0.0,-0.0106597103339501,-0.0012366761681071193
2864601_0.371,2864601_0.371:u001,unstable,abs_curvature_drift__mean_w9,-0.002496232844632258,0.038157894736842106,0.05,-25,0.006294857371780136,0.01919166857817422,observed-comparison,equilibrium_files,0.0,-0.0006771774002828933,0.01364617624420283
2864601_0.371,2864601_0.371:u001,unstable,abs_curvature_drift__mean_w25,-0.005478157516550516,0.03394736842105263,0.05,-21,0.008120099326947483,0.018214508007978265,observed-comparison,equilibrium_files,0.0,-0.0012451691752123845,0.01739533571545693
2864601_0.371,2864601_0.371:u001,unstable,radial_drift_geodesic_curvature,-0.00019918251397329383,0.04631578947368421,0.05,42,-0.006791992006518201,-0.0022530095507263814,observed-comparison,equilibrium_files,0.0,-0.013099600078957455,-2.8917466191208014e-05
2864601_0.371,2864601_0.371:u001,unstable,radial_drift_geodesic_curvature__mean_w9,-0.0020812911741438104,0.07421052631578948,0.05,-30,0.006988141177748075,0.005316341103035465,observed-comparison,equilibrium_files,0.0,-0.00031954301696829725,0.014234520478387358
2864601_0.371,2864601_0.371:u001,unstable,radial_drift_geodesic_curvature__mean_w25,-0.0031655422171895297,0.03736842105263158,0.05,-24,0.007301947366202741,0.008412283807581553,observed-comparison,equilibrium_files,0.0,0.001721908012381847,0.013175085542127558
2864601_0.371,2864601_0.371:u001,unstable,abs_radial_drift_geodesic_curvature,0.008626246566055488,0.05157894736842106,0.05,32,-0.016087114615457518,-0.031555991412202306,observed-comparison,equilibrium_files,0.0,-0.02265028975663878,-0.009531200580821327
2864601_0.371,2864601_0.371:u001,unstable,abs_radial_drift_geodesic_curvature__mean_w9,0.010827143787487729,0.07710526315789473,0.05,34,-0.021168471702120984,-0.03764681212605483,observed-comparison,equilibrium_files,0.0,-0.0294165063437269,-0.013659364566097402
2864601_0.371,2864601_0.371:u001,unstable,abs_radial_drift_geodesic_curvature__mean_w25,0.01137723339741599,0.11473684210526314,0.05,34,-0.022432178073043926,-0.041463373496400065,observed-comparison,equilibrium_files,0.0,-0.031848334084037803,-0.0138143983732434
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x,-0.00016863709635549828,0.031578947368421054,0.05,-23,-0.007184985910657426,-0.010547579290314192,observed-comparison,equilibrium_files,0.0,-0.013910988931204326,-0.001135331627159678
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x__mean_w9,0.00046270256111704156,0.02973684210526316,0.05,-24,-0.005694632254409787,-0.009948661152430763,observed-comparison,equilibrium_files,0.0,-0.01249572249064793,0.001036093934194968
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x__mean_w25,0.0014333333052672184,0.04473684210526316,0.05,-41,0.005914440329063592,0.006064460615113884,observed-comparison,equilibrium_files,0.0,0.001241706586972917,0.010308702400744219
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p2,-0.00016863709635549828,0.0981578947368421,0.05,-13,-0.006511357641129314,-0.006527274020896031,observed-comparison,equilibrium_files,0.0,-0.012377343833663849,-0.00104335985767829
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p2__mean_w9,0.0005151605005943052,0.04236842105263158,0.05,-35,0.004980418581008168,0.0008385894608946734,observed-comparison,equilibrium_files,0.0,4.221855297213949e-05,0.009631826214314501
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p2__mean_w25,0.0016104035622713534,0.04263157894736843,0.05,-41,0.005660767655077169,0.005922288067936428,observed-comparison,equilibrium_files,0.0,0.0008725607597733115,0.010111147598907945
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p3,-0.00016863709635549828,0.0981578947368421,0.05,-13,-0.0061352970752413735,-0.006527274020896031,observed-comparison,equilibrium_files,0.0,-0.01189823241435328,-0.0007856678761862026
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p3__mean_w9,0.0005994966636182075,0.04526315789473685,0.05,-34,0.005195873316904983,0.00038619462145728556,observed-comparison,equilibrium_files,0.0,-6.282436646793699e-05,0.010151380469086911
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p3__mean_w25,0.001812448277886459,0.04394736842105264,0.05,-41,0.005343782160373936,0.005898859486037579,observed-comparison,equilibrium_files,0.0,0.00039598300901444043,0.009924309110801614
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p4,-0.00016863709635549828,0.0981578947368421,0.05,-13,-0.005781428811722497,-0.006527274020896031,observed-comparison,equilibrium_files,0.0,-0.011386924446031232,-0.0005314731182274798
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p4__mean_w9,0.0005842415193282086,0.04552631578947369,0.05,-34,0.005290718752280522,0.0004717269455994722,observed-comparison,equilibrium_files,0.0,-3.1576986932830223e-05,0.010337861922084392
2864601_0.371,2864601_0.371:u001,unstable,compression_abs_grad_x_p4__mean_w25,0.0016751173394192298,0.04421052631578948,0.05,-41,0.0050102587908719175,0.006041592783765579,observed-comparison,equilibrium_files,0.0,0.0001133626455445304,0.009641545698022093
2864601_0.371,2864601_0.371:u001,unstable,local_shear_dz_gds21_over_gds22,-0.003866591725710352,0.035263157894736843,0.05,48,-0.004930392458162915,-0.047858762610759185,observed-comparison,equilibrium_files,0.0,-0.007868854913128071,-0.0019841605247440707
2864601_0.371,2864601_0.371:u001,unstable,local_shear_dz_gds21_over_gds22__mean_w9,-0.004594030419137609,0.03894736842105263,0.05,-26,0.00653268775536958,0.011085484569397031,observed-comparison,equilibrium_files,0.0,0.002101270085497761,0.011477414431360118
2864601_0.371,2864601_0.371:u001,unstable,local_shear_dz_gds21_over_gds22__mean_w25,-0.00210846182720795,0.04052631578947369,0.05,-43,-0.008447149489612452,-0.0294879838697931,observed-comparison,equilibrium_files,0.0,-0.01308093231850663,-0.0030527756815465186
2864601_0.371,2864601_0.371:u001,unstable,abs_local_shear,0.0038029347829987804,0.075,0.05,-13,0.012013632289058275,0.00971174503536883,observed-comparison,equilibrium_files,0.0,0.006914829813949211,0.017018691982569813
2864601_0.371,2864601_0.371:u001,unstable,abs_local_shear__mean_w9,0.0025773104976755667,0.10421052631578948,0.05,-13,0.01670858715858282,0.020052601014577898,observed-comparison,equilibrium_files,0.0,0.010101661993233068,0.02318610297146574
2864601_0.371,2864601_0.371:u001,unstable,abs_local_shear__mean_w25,0.005522999012179529,0.05842105263157896,0.05,-19,0.022807660651155037,0.03267544457053433,observed-comparison,equilibrium_files,0.0,0.014075942169595871,0.03269866380009091
2864601_0.371,2864601_0.371:u001,unstable,bmag_extremum_strength_abs_dz,0.005032982785526739,0.03631578947368421,0.05,36,-0.008919237806988431,-0.021383130569473188,observed-comparison,equilibrium_files,0.0,-0.013145491273287294,-0.004415621081698096
2864601_0.371,2864601_0.371:u001,unstable,bmag_extremum_strength_abs_dz__mean_w9,0.008997786806955224,0.041578947368421056,0.05,37,-0.014716182144516953,-0.030057492964829277,observed-comparison,equilibrium_files,0.0,-0.02047401693479316,-0.008740939123992065
2864601_0.371,2864601_0.371:u001,unstable,bmag_extremum_strength_abs_dz__mean_w25,0.010728879130874239,0.10500000000000001,0.05,30,-0.01699593013353686,-0.03712309241283253,observed-comparison,equilibrium_files,0.0,-0.02504632720103378,-0.009550333856913645
2864601_0.371,2864601_0.371:u001,unstable,bmag_local_minimum,-0.0018103678505286976,0.1586842105263158,0.05,18,0.005168957197342939,0.005420718291455471,observed-comparison,equilibrium_files,0.0,0.0016899693742294484,0.008297851744444812
2864601_0.371,2864601_0.371:u001,unstable,bmag_local_minimum__mean_w9,-0.003939454169788643,0.17078947368421055,0.05,34,0.009307260638214075,0.016789898437311254,observed-comparison,equilibrium_files,0.0,0.004504348552221425,0.014852542101134326
2864601_0.371,2864601_0.371:u001,unstable,bmag_local_minimum__mean_w25,-0.01009710981553555,0.17342105263157898,0.05,28,0.013816741454421883,0.031017028033595885,observed-comparison,equilibrium_files,0.0,0.007334715280655175,0.02093938999048086
2864601_0.371,2864601_0.371:u001,unstable,parallel_scale_local_dimensionless,0.007845839702277367,0.05894736842105263,0.05,-12,0.015000567304534522,0.014021874530882088,observed-comparison,equilibrium_files,0.0,0.008894738050433027,0.02225404843919831
2864601_0.371,2864601_0.371:u001,unstable,parallel_scale_local_dimensionless__mean_w9,0.009118686314072158,0.05210526315789474,0.05,-14,0.021059163505585995,0.02822229654031316,observed-comparison,equilibrium_files,0.0,0.013639236235464888,0.02971502639039449
2864601_0.371,2864601_0.371:u001,unstable,parallel_scale_local_dimensionless__mean_w25,0.010194350149924874,0.044210526315789485,0.05,-20,0.026319432381803287,0.041832497603980015,observed-comparison,equilibrium_files,0.002,0.0168461840622281,0.03602412015271998
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_bmag_w25,0.0013055735558090472,0.2165789473684211,0.05,-15,-0.012139765999444196,-0.015494827393858192,observed-comparison,equilibrium_files,0.0,-0.01732325403131272,-0.006903191515773705
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_bmag_w25__mean_w9,0.00013028067337863384,0.14526315789473684,0.05,-17,-0.015856078838784923,-0.023486921795012394,observed-comparison,equilibrium_files,0.0,-0.022373791337474393,-0.009301754768255939
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_bmag_w25__mean_w25,-0.0031954942844335615,0.08973684210526316,0.05,-18,-0.02266946452612603,-0.03285920259164222,observed-comparison,equilibrium_files,0.0,-0.0315033743257531,-0.014580678846515567
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_compression_w25,0.0012802378072335036,0.05,0.05,16,-0.007164798838953565,-0.007817436300173496,observed-comparison,equilibrium_files,0.0,-0.011579485461477617,-0.0030689441405658325
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_compression_w25__mean_w9,0.004015032758411794,0.037631578947368426,0.05,20,-0.008390220306711575,-0.007255558979850678,observed-comparison,equilibrium_files,0.0,-0.014475091725369678,-0.002206761714264552
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_compression_w25__mean_w25,0.001988247082417238,0.04868421052631579,0.05,22,-0.011579737576626614,-0.018202684185141062,observed-comparison,equilibrium_files,0.0,-0.019273347438976164,-0.003513383323976617
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_curvature_w25,0.004177147369983365,0.17447368421052634,0.05,-14,-0.011891287619614369,-0.015171095118475956,observed-comparison,equilibrium_files,0.0,-0.016727328248907342,-0.007142049001486288
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_curvature_w25__mean_w9,0.0023970041439964705,0.16473684210526315,0.05,-16,-0.014707046501783136,-0.01938774111898092,observed-comparison,equilibrium_files,0.0,-0.021017845479225257,-0.008238225931268708
2864601_0.371,2864601_0.371:u001,unstable,parallel_fourier_expected_k_curvature_w25__mean_w25,0.002417216877574396,0.03815789473684211,0.05,-22,-0.022081349895484725,-0.03637451396590549,observed-comparison,equilibrium_files,0.0,-0.030875803081783275,-0.012924712118399417
2864601_0.371,2864601_0.371:u001,unstable,bad_curvature_compression_p1_Bm1,-0.010068021493836635,0.09631578947368422,0.05,29,0.022768585985721325,0.030555345344154772,observed-comparison,equilibrium_files,0.0,0.0165989571085412,0.03011300442177489
