member_id,unit_id,exemplar_rank,row_id,equilibrium_file,activation_center_position,activation,cluster,alignment_operation,receptive_field_offsets,validity_tag
2864601_0.437,2864601_0.437:u000,1,67179,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000827.h5,36,5.630600452423096,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,2,64714,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000211.h5,18,5.625473976135254,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,3,100411,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003890.h5,6,5.296078205108643,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,4,81193,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000227.h5,0,5.191321849822998,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,5,81328,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000233.h5,69,5.119292259216309,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,6,84754,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000405.h5,10,5.108613014221191,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,7,67637,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000942.h5,13,5.024445056915283,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,8,69892,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001506.h5,6,5.010987758636475,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,9,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,22,4.801514148712158,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,10,84448,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000390.h5,20,4.643762588500977,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,11,95106,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002564.h5,68,4.537826061248779,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,12,97799,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003237.h5,27,4.454023361206055,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,13,97812,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003240.h5,68,4.437502384185791,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,14,14550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000458.h5,0,4.407200336456299,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,15,95267,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_002604.h5,7,4.181230545043945,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u000,16,97850,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003250.h5,24,4.1711015701293945,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,1,14550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000458.h5,24,12.729996681213379,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,2,77636,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000049.h5,51,11.170982360839844,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,3,78056,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000070.h5,42,9.032210350036621,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,4,87885,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000752.h5,15,9.011486053466797,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,5,8376,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002106.h5,17,8.81112289428711,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,6,2545,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000641.h5,21,8.459746360778809,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,7,21287,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002148.h5,22,8.363640785217285,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,8,86724,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000458.h5,26,7.438623905181885,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,9,86844,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000488.h5,20,7.4331278800964355,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,10,79336,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000134.h5,8,7.136610984802246,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,11,13625,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000226.h5,20,7.062864780426025,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,12,86286,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000348.h5,10,6.921664714813232,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,13,23144,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002612.h5,69,6.847466945648193,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,14,85525,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000157.h5,7,6.724938869476318,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,15,85553,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000164.h5,69,6.645362854003906,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u001,16,87710,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000707.h5,19,6.586155414581299,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,1,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,79,9.481535911560059,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,2,67274,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000851.h5,0,7.6975297927856445,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,3,68139,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001067.h5,64,7.413115978240967,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,4,67075,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000801.h5,18,6.83289098739624,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,5,55225,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001037.h5,42,6.7384490966796875,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,6,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,5,6.574473857879639,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,7,14550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000458.h5,24,5.550422191619873,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,8,51461,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000096.h5,43,5.0457963943481445,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,9,62098,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002756.h5,73,4.920250415802002,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,10,51253,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000044.h5,45,4.810983657836914,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,11,66113,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000560.h5,51,4.566484451293945,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,12,59571,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002124.h5,54,4.311529159545898,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,13,84848,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000410.h5,54,4.274936199188232,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,14,2023,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000509.h5,11,3.8035058975219727,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,15,54031,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000739.h5,45,3.7124016284942627,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u002,16,82011,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000268.h5,22,3.703364610671997,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,1,52349,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000318.h5,2,3.0557258129119873,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,2,53785,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000677.h5,2,2.9735469818115234,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,3,86819,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000482.h5,67,2.967578649520874,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,4,58144,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001767.h5,3,2.941962718963623,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,5,23080,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002596.h5,9,2.9209542274475098,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,6,76264,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003100.h5,66,2.877763509750366,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,7,2004,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000504.h5,35,2.8300466537475586,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,8,62521,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002862.h5,5,2.8255515098571777,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,9,52065,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000247.h5,9,2.8246524333953857,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,10,63228,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003039.h5,38,2.7924892902374268,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,11,55161,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001021.h5,5,2.7445321083068848,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,12,62677,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002901.h5,6,2.6804916858673096,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,13,138,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000034.h5,4,2.6729841232299805,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,14,63005,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002983.h5,2,2.591848611831665,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,15,58799,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001931.h5,29,2.555251359939575,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u003,16,11016,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002771.h5,13,2.548992395401001,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,1,14550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000458.h5,56,10.397564888000488,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,2,2545,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000641.h5,53,5.297797203063965,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,3,21287,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002148.h5,54,4.958851337432861,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,4,86844,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000488.h5,52,4.956559658050537,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,5,13625,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000226.h5,52,4.9052019119262695,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,6,23144,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002612.h5,5,4.7140679359436035,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,7,85525,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000157.h5,78,4.645477771759033,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,8,49036,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002690.h5,52,4.533846855163574,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,9,87461,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000644.h5,68,4.395102024078369,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,10,87885,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000752.h5,12,4.303586483001709,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,11,77636,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000049.h5,3,4.195186138153076,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,12,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,25,4.161418437957764,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,13,58253,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001795.h5,56,4.0963897705078125,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,14,86237,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000335.h5,54,3.849665880203247,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,15,21159,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002116.h5,52,3.7671422958374023,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u005,16,78056,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000070.h5,6,3.749986171722412,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,1,14550,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000458.h5,78,3.313223361968994,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,2,52603,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000382.h5,74,2.8148176670074463,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,3,85974,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000269.h5,75,2.674417018890381,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,4,87710,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000707.h5,75,2.5072896480560303,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,5,59606,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002133.h5,12,2.4467735290527344,1,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,6,86819,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000482.h5,36,2.1976094245910645,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,7,37817,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003084.h5,0,1.9984444379806519,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,8,52065,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000247.h5,39,1.9956101179122925,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
2864601_0.437,2864601_0.437:u006,9,58799,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001931.h5,33,1.9943740367889404,0,joint_circular_roll_to_activation_center,-70:109,observed-comparison
