member_id,row_id,equilibrium_file,stable_or_near_floor,concept_set,target_native_prediction,decoder_prediction,signed_residual
2864601_0.437,67544,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000918.h5,True,spatial_geometry,-2.006899118423462,-1.5229499169802545,-0.4839492014432074
2864601_0.437,67637,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000942.h5,False,spatial_geometry,4.558322906494141,7.406584836132116,-2.8482619296379754
2864601_0.437,67658,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000947.h5,True,spatial_geometry,-1.7518655061721802,-1.497045060869656,-0.25482044530252423
2864601_0.437,67826,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000989.h5,False,spatial_geometry,-0.9232898950576782,-1.0177034456674237,0.09441355060974543
2864601_0.437,67908,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001010.h5,False,spatial_geometry,4.016348361968994,4.289842636469216,-0.273494274500222
2864601_0.437,67945,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001019.h5,False,spatial_geometry,2.414985418319702,2.0883381415588302,0.3266472767608719
2864601_0.437,68013,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001036.h5,True,spatial_geometry,-1.99246084690094,-0.9338363673413359,-1.058624479559604
2864601_0.437,68044,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001044.h5,False,spatial_geometry,1.448866844177246,-0.2651063523732868,1.713973196550533
2864601_0.437,68073,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001051.h5,True,spatial_geometry,-2.0052483081817627,-2.2591653832867618,0.25391707510499906
2864601_0.437,68098,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001057.h5,True,spatial_geometry,-1.999121069908142,-2.095317904898095,0.09619683498995313
2864601_0.437,68113,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001061.h5,False,spatial_geometry,-1.2807239294052124,-0.6970673253543301,-0.5836566040508823
2864601_0.437,68127,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001064.h5,True,spatial_geometry,-2.003570079803467,-0.684372488800146,-1.319197591003321
2864601_0.437,68139,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001067.h5,False,spatial_geometry,2.575256824493408,-2.3298831139077283,4.9051399384011365
2864601_0.437,68150,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001070.h5,False,spatial_geometry,0.9834755063056946,0.15767501806599188,0.8258004882397028
2864601_0.437,68200,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001083.h5,False,spatial_geometry,0.5513455867767334,0.7611114895783107,-0.20976590280157725
2864601_0.437,68283,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001103.h5,False,spatial_geometry,2.435880422592163,1.4742914209680011,0.9615890016241619
2864601_0.437,68291,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001105.h5,True,spatial_geometry,-1.1067839860916138,-0.6117075906165839,-0.4950763954750299
2864601_0.437,68380,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001128.h5,False,spatial_geometry,-0.4419558048248291,0.050191745213238215,-0.4921475500380673
2864601_0.437,68495,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001156.h5,True,spatial_geometry,-1.9251288175582886,-0.9387461783719557,-0.9863826391863328
2864601_0.437,68630,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001190.h5,True,spatial_geometry,-1.9954720735549927,-1.2550320960664312,-0.7404399774885615
2864601_0.437,68753,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001221.h5,False,spatial_geometry,1.4408167600631714,0.759029012774872,0.6817877472882994
2864601_0.437,68768,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001225.h5,False,spatial_geometry,3.834367036819458,3.9888317653312892,-0.15446472851183124
2864601_0.437,68846,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001244.h5,True,spatial_geometry,-1.99997079372406,-2.2186086731850647,0.21863787946100466
2864601_0.437,68852,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001246.h5,False,spatial_geometry,0.9007258415222168,0.4599413398563344,0.4407845016658824
2864601_0.437,69157,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001322.h5,False,spatial_geometry,2.0809342861175537,1.8360407392682396,0.24489354684931408
2864601_0.437,69263,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001349.h5,False,spatial_geometry,1.5119489431381226,0.49156076894067446,1.020388174197448
2864601_0.437,69350,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001370.h5,True,spatial_geometry,-2.0007872581481934,-2.5333422161653383,0.5325549580171449
2864601_0.437,69452,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001396.h5,False,spatial_geometry,0.5408316254615784,-0.07640689347481133,0.6172385189363897
2864601_0.437,69557,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001422.h5,False,spatial_geometry,-0.8565252423286438,-0.388360690576162,-0.4681645517524818
2864601_0.437,69619,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001438.h5,False,spatial_geometry,-1.1634442806243896,-0.04419266831599927,-1.1192516123083904
2864601_0.437,69693,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001456.h5,False,spatial_geometry,-1.2700961828231812,-0.003655822628193639,-1.2664403601949874
2864601_0.437,69811,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001486.h5,True,spatial_geometry,-1.864907145500183,-0.46866395750918527,-1.3962431879909978
2864601_0.437,69834,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001491.h5,False,spatial_geometry,1.765105962753296,1.8043578647529384,-0.03925190199964246
2864601_0.437,69892,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001506.h5,True,spatial_geometry,-1.8681665658950806,-0.7914508591537122,-1.0767157067413684
2864601_0.437,69914,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001511.h5,False,spatial_geometry,-0.1874181032180786,0.25511235009989763,-0.44253045331797625
2864601_0.437,69935,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001517.h5,True,spatial_geometry,-2.004065990447998,-1.9709704783450057,-0.03309551210299233
2864601_0.437,70118,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001562.h5,True,spatial_geometry,-1.9964457750320435,-3.6826010377542335,1.68615526272219
2864601_0.437,70291,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001606.h5,False,spatial_geometry,-0.8799033761024475,-0.4688839457165719,-0.41101943038587563
2864601_0.437,70300,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001608.h5,False,spatial_geometry,2.0567805767059326,2.0302515760007607,0.026529000705171946
2864601_0.437,70418,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001637.h5,False,spatial_geometry,2.196786642074585,2.094814570907279,0.10197207116730578
2864601_0.437,70443,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001644.h5,True,spatial_geometry,-2.003932237625122,-1.945213354536898,-0.05871888308822415
2864601_0.437,70449,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001645.h5,True,spatial_geometry,-2.008488893508911,-1.3541787823741904,-0.6543101111347207
2864601_0.437,70463,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001649.h5,False,spatial_geometry,-0.6970604062080383,-1.0401098206599477,0.3430494144519094
2864601_0.437,70502,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001658.h5,True,spatial_geometry,-2.007887601852417,-1.4325715439392601,-0.5753160579131569
2864601_0.437,70619,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001688.h5,False,spatial_geometry,2.7772631645202637,3.0444674248083796,-0.26720426028811595
2864601_0.437,70627,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001690.h5,True,spatial_geometry,-1.9212085008621216,-1.3491016376228093,-0.5721068632393123
2864601_0.437,70754,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001721.h5,False,spatial_geometry,1.5547192096710205,1.5204822822753101,0.03423692739571038
2864601_0.437,70787,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001730.h5,False,spatial_geometry,-0.30475014448165894,1.1888931940641865,-1.4936433385458454
2864601_0.437,70897,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001757.h5,True,spatial_geometry,-1.9671074151992798,-1.9491297792172502,-0.017977635982029616
2864601_0.437,70899,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001758.h5,False,spatial_geometry,1.632685661315918,1.0951329693383007,0.5375526919776172
2864601_0.437,70987,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001780.h5,False,spatial_geometry,1.766579508781433,1.811287192523579,-0.04470768374214584
2864601_0.437,70996,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001782.h5,False,spatial_geometry,-0.5853687524795532,-0.7896286729050556,0.20425992042550234
2864601_0.437,71047,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001795.h5,False,spatial_geometry,1.7742546796798706,1.6353473936242802,0.13890728605559044
2864601_0.437,71080,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001803.h5,False,spatial_geometry,-1.3001633882522583,-0.8811710948057916,-0.4189922934464667
2864601_0.437,71173,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001826.h5,False,spatial_geometry,3.114819049835205,3.8623917795278846,-0.7475727296926795
2864601_0.437,71263,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001849.h5,False,spatial_geometry,0.8488879799842834,0.39658194115655204,0.4523060388277314
2864601_0.437,71351,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001871.h5,False,spatial_geometry,0.4113931953907013,1.0920224605180617,-0.6806292651273604
2864601_0.437,71460,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001898.h5,True,spatial_geometry,-1.9896799325942993,-3.4612706166373783,1.471590684043079
2864601_0.437,71495,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001907.h5,True,spatial_geometry,-2.0084643363952637,-1.9172214802358127,-0.09124285615945094
2864601_0.437,71515,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001912.h5,True,spatial_geometry,-1.9937223196029663,-2.0762410251095877,0.08251870550662144
2864601_0.437,71517,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001913.h5,False,spatial_geometry,3.4308693408966064,3.015989306734603,0.4148800341620036
2864601_0.437,71551,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001921.h5,True,spatial_geometry,-1.791990041732788,-1.4327052599740608,-0.35928478175872725
2864601_0.437,71811,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001986.h5,False,spatial_geometry,0.11397849768400192,-0.44834620585475005,0.562324703538752
2864601_0.437,71974,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002027.h5,False,spatial_geometry,0.8277554512023926,-0.22848646453003746,1.05624191573243
2864601_0.437,72073,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002052.h5,False,spatial_geometry,0.606764018535614,0.37796867319708816,0.22879534533852586
2864601_0.437,72098,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002058.h5,False,spatial_geometry,-1.2251161336898804,-1.5466223445295224,0.32150621083964204
2864601_0.437,72490,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002156.h5,True,spatial_geometry,-1.9930039644241333,-1.3431671426883998,-0.6498368217357335
2864601_0.437,72586,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002180.h5,False,spatial_geometry,-0.19395434856414795,0.09727265283294817,-0.2912270013970961
2864601_0.437,72590,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002181.h5,False,spatial_geometry,1.4520970582962036,1.6935503815642092,-0.24145332326800562
2864601_0.437,72646,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002195.h5,False,spatial_geometry,2.381446123123169,1.2333667717456667,1.1480793513775023
2864601_0.437,72825,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002240.h5,False,spatial_geometry,0.5934460759162903,0.15349097893772234,0.43995509697856794
2864601_0.437,72828,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002241.h5,False,spatial_geometry,0.42246031761169434,-0.3615286584849218,0.7839889760966161
2864601_0.437,72836,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002243.h5,False,spatial_geometry,3.088663101196289,3.4505796988434834,-0.3619165976471943
2864601_0.437,72972,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002277.h5,False,spatial_geometry,4.37753963470459,5.433851872977444,-1.056312238272854
2864601_0.437,72989,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002281.h5,False,spatial_geometry,2.2795803546905518,2.295135811968085,-0.015555457277533158
2864601_0.437,73016,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002288.h5,False,spatial_geometry,3.2232258319854736,2.8744208488768592,0.3488049831086144
2864601_0.437,73082,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002304.h5,True,spatial_geometry,-1.977446436882019,-1.0162019745992548,-0.9612444622827643
2864601_0.437,73263,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002349.h5,False,spatial_geometry,-0.7638369202613831,-0.47353045826156437,-0.2903064619998187
2864601_0.437,73381,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002379.h5,False,spatial_geometry,0.4645812511444092,0.646620221963374,-0.1820389708189648
2864601_0.437,73436,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002393.h5,False,spatial_geometry,-0.2706105709075928,-0.21185854050721759,-0.05875203040037519
2864601_0.437,73456,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002398.h5,False,spatial_geometry,0.8703276515007019,-0.02864453650647708,0.898972188007179
2864601_0.437,73472,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002402.h5,False,spatial_geometry,3.1955909729003906,2.691849803905055,0.5037411689953357
2864601_0.437,73725,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002465.h5,False,spatial_geometry,2.97363018989563,3.184358304661776,-0.21072811476614595
2864601_0.437,73764,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002475.h5,True,spatial_geometry,-2.0134685039520264,-2.3765830491813373,0.36311454522931097
2864601_0.437,73773,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002477.h5,False,spatial_geometry,0.40805166959762573,0.08331641692115765,0.3247352526764681
2864601_0.437,73911,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002511.h5,True,spatial_geometry,-2.0337376594543457,-1.387873024033231,-0.6458646354211146
2864601_0.437,73996,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002533.h5,False,spatial_geometry,1.7980988025665283,0.5200825282023853,1.278016274364143
2864601_0.437,74281,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002604.h5,False,spatial_geometry,3.1746039390563965,3.91479279382375,-0.7401888547673536
2864601_0.437,74379,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002628.h5,True,spatial_geometry,-1.999165415763855,-1.6493956825457332,-0.34976973321812177
2864601_0.437,74436,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002643.h5,False,spatial_geometry,1.2677258253097534,0.8828986479954843,0.3848271773142691
2864601_0.437,74502,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002659.h5,True,spatial_geometry,-2.0156617164611816,-2.965640918982609,0.9499792025214275
