member_id,target,decoder,label_permuted,stratum,r2,fold_group,folds
2864601_0.386,f_stab,linear,False,unstable,0.7363354874330038,equilibrium_files,5
2864601_0.386,f_stab,linear,True,overall,-0.04502948003665552,equilibrium_files,5
2864601_0.386,f_stab,linear,True,stable_or_near_floor,-0.13726916068345574,equilibrium_files,5
2864601_0.386,f_stab,linear,True,unstable,-0.04848804305848553,equilibrium_files,5
2864601_0.386,f_stab,nonlinear,False,overall,0.7825587527382734,equilibrium_files,5
2864601_0.386,f_stab,nonlinear,False,stable_or_near_floor,0.8354789434833014,equilibrium_files,5
2864601_0.386,f_stab,nonlinear,False,unstable,0.7596087469083818,equilibrium_files,5
2864601_0.386,f_stab,nonlinear,True,overall,-0.12076350804863889,equilibrium_files,5
2864601_0.386,f_stab,nonlinear,True,stable_or_near_floor,-0.2394662404150696,equilibrium_files,5
2864601_0.386,f_stab,nonlinear,True,unstable,-0.11837558003091897,equilibrium_files,5
2864601_0.386,shat,linear,False,overall,0.39413050237950054,equilibrium_files,5
2864601_0.386,shat,linear,False,stable_or_near_floor,0.29066481097502384,equilibrium_files,5
2864601_0.386,shat,linear,False,unstable,0.42024466170319674,equilibrium_files,5
2864601_0.386,shat,linear,True,overall,-0.012447138201717278,equilibrium_files,5
2864601_0.386,shat,linear,True,stable_or_near_floor,0.024859171690604365,equilibrium_files,5
2864601_0.386,shat,linear,True,unstable,-0.02547313054351452,equilibrium_files,5
2864601_0.386,shat,nonlinear,False,overall,0.4276726266243426,equilibrium_files,5
2864601_0.386,shat,nonlinear,False,stable_or_near_floor,0.30183741446396517,equilibrium_files,5
2864601_0.386,shat,nonlinear,False,unstable,0.4599152809648408,equilibrium_files,5
2864601_0.386,shat,nonlinear,True,overall,-0.060461953600239315,equilibrium_files,5
2864601_0.386,shat,nonlinear,True,stable_or_near_floor,-0.04042569903384896,equilibrium_files,5
2864601_0.386,shat,nonlinear,True,unstable,-0.06897330310046645,equilibrium_files,5
2864601_0.386,nfp,linear,False,overall,0.4834021084578901,equilibrium_files,5
2864601_0.386,nfp,linear,False,stable_or_near_floor,0.44361568220186465,equilibrium_files,5
2864601_0.386,nfp,linear,False,unstable,0.49531529191408064,equilibrium_files,5
2864601_0.386,nfp,linear,True,overall,-0.0660683155781645,equilibrium_files,5
2864601_0.386,nfp,linear,True,stable_or_near_floor,-0.07028334031117134,equilibrium_files,5
2864601_0.386,nfp,linear,True,unstable,-0.06486897856121687,equilibrium_files,5
2864601_0.386,nfp,nonlinear,False,overall,0.4825406963414719,equilibrium_files,5
2864601_0.386,nfp,nonlinear,False,stable_or_near_floor,0.4491715057688398,equilibrium_files,5
2864601_0.386,nfp,nonlinear,False,unstable,0.49252715333385655,equilibrium_files,5
2864601_0.386,nfp,nonlinear,True,overall,-0.11168238671774766,equilibrium_files,5
2864601_0.386,nfp,nonlinear,True,stable_or_near_floor,-0.10730582392553689,equilibrium_files,5
2864601_0.386,nfp,nonlinear,True,unstable,-0.11306536796444888,equilibrium_files,5
2864601_0.386,aspect,linear,False,overall,0.27721140383087606,equilibrium_files,5
2864601_0.386,aspect,linear,False,stable_or_near_floor,0.29598686666328866,equilibrium_files,5
2864601_0.386,aspect,linear,False,unstable,0.2681944193020095,equilibrium_files,5
2864601_0.386,aspect,linear,True,overall,-0.025611442129890527,equilibrium_files,5
2864601_0.386,aspect,linear,True,stable_or_near_floor,-0.030824766424577543,equilibrium_files,5
