member_id,feature_id,feature_kind,stratum,method,permutations,mean_signed,mean_absolute,rms,variance_contribution,variance_share,mean_sampling_se,maximum_sampling_se
2864601_0.409,2864601_0.409:u030,bottleneck_unit,unstable,captum_shapley_value_sampling,256,-0.0064377546642438235,0.015949333223742493,0.030630351099847516,0.005560982971254299,0.0018485676580652173,0.0018189229710401378,0.01999400183558464
2864601_0.409,a_over_LT,scalar_drive,unstable,captum_shapley_value_sampling,256,-0.36244582819942334,1.75366176479637,2.0883657923574406,2.1516833262303487,0.715257037798565,0.022469396138311774,0.1064988449215889
2864601_0.409,a_over_Ln,scalar_drive,unstable,captum_shapley_value_sampling,256,-0.10865991358939363,0.8133519349423678,1.181643627267263,0.2059609919385713,0.06846502326814322,0.022123297037142876,0.10554037988185883
2864601_0.386,2864601_0.386:u000,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.0011700554260460194,0.009284368226450169,0.013905782186609735,0.0020347748358477075,0.0004899420530616698,0.0012207918884623724,0.012353487312793732
2864601_0.386,2864601_0.386:u001,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.021832031513680704,0.2465183876658557,0.312304619585544,0.18022729771102772,0.04339592307839341,0.005264748015662008,0.06829535216093063
2864601_0.386,2864601_0.386:u002,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.005841963498154655,0.014674409820814617,0.023494401167091263,0.00035541122838916004,8.557748201442173e-05,0.001851643384965314,0.019840314984321594
2864601_0.386,2864601_0.386:u003,bottleneck_unit,overall,captum_shapley_value_sampling,256,0.0007920647235296201,0.03802364751862478,0.061893874398687196,0.01224468509826443,0.002948329245303443,0.0014532077198322214,0.019983390346169472
2864601_0.386,2864601_0.386:u004,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.0034793612423818557,0.01897055193700362,0.0765035681992256,0.013504382405640053,0.0032516447149754215,0.0009353778825707196,0.032801639288663864
2864601_0.386,2864601_0.386:u005,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.008083144986070693,0.17079034373443575,0.30994215088210114,0.12741615160092565,0.030679822557647743,0.007366660380856956,0.08514159917831421
2864601_0.386,2864601_0.386:u006,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.004094218730577268,0.05075908840511693,0.09655079991671618,0.032423011085113626,0.007806955510565784,0.004204326153527063,0.038664206862449646
2864601_0.386,2864601_0.386:u007,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.008341680779878517,0.05149096946307691,0.08399811938099841,0.03584159668379584,0.008630097618123665,0.00428951079494027,0.03811043128371239
2864601_0.386,2864601_0.386:u008,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.01357890754341497,0.022494061860168585,0.03760602756833272,0.0013032201698013834,0.00031379509630993704,0.0018417375682723218,0.044749923050403595
2864601_0.386,2864601_0.386:u009,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.006965956325147999,0.06400906016639783,0.11708265696214411,0.01455832085259757,0.00350541665937234,0.006898482858382806,0.08731144666671753
2864601_0.386,2864601_0.386:u010,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.007833622192207259,0.17524384481221206,0.21566205999917945,0.1506123268148212,0.03626509986069613,0.005155118138283342,0.04111587256193161
2864601_0.386,2864601_0.386:u011,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.006130888915155083,0.025772347748512402,0.05758101468538949,0.024472865750528556,0.005892684477357079,0.0008130808350976508,0.0273798368871212
2864601_0.386,2864601_0.386:u012,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.002875951049500145,0.019337606582674197,0.032496458343752456,0.013695189685870914,0.0032975881328752574,0.0015694538608033782,0.0324992761015892
2864601_0.386,2864601_0.386:u013,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.004713312589534326,0.020297848936665103,0.030952735320114506,-0.0035445696700900507,-0.0008534771075348719,0.0020987866505348053,0.012730032205581665
2864601_0.386,2864601_0.386:u014,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.0002239937197882682,0.009703237811801955,0.017792174431402717,-0.00143788303993344,-0.00034621981569476774,0.0006560972694093152,0.007060966454446316
2864601_0.386,2864601_0.386:u015,bottleneck_unit,overall,captum_shapley_value_sampling,256,0.0003307372203853447,0.021515802112553502,0.03484386923012594,-0.0031924238425050234,-0.0007686858831180282,0.001457072594843339,0.019747143611311913
2864601_0.386,2864601_0.386:u016,bottleneck_unit,overall,captum_shapley_value_sampling,256,0.0006446072389371693,0.012978704310837202,0.025453354836615222,0.004281657945114512,0.001030956471045242,0.001111232334353417,0.013340236619114876
2864601_0.386,2864601_0.386:u017,bottleneck_unit,overall,captum_shapley_value_sampling,256,-1.979060471057892e-12,2.9569491744041443e-11,2.1946681187065285e-10,2.2875287412626884e-12,5.508012523974922e-13,4.10395921690565e-11,5.685391712972887e-09
2864601_0.386,2864601_0.386:u018,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.003519809662713669,0.02784231525787618,0.053767265065517614,0.024512436701002678,0.005902212545217627,0.0013007510891995934,0.027910461649298668
2864601_0.386,2864601_0.386:u019,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.0031488414164632557,0.008948600201518275,0.014697609780677091,-0.0004959729365621285,-0.0001194225496213389,0.0010481668942762354,0.011896444484591484
2864601_0.386,2864601_0.386:u020,bottleneck_unit,overall,captum_shapley_value_sampling,256,7.091440699878148e-05,0.007115331720880931,0.01770593510906973,0.0009052321594566906,0.00021796578908294228,0.0006696177711721134,0.012468134053051472
2864601_0.386,2864601_0.386:u021,bottleneck_unit,overall,captum_shapley_value_sampling,256,-0.0018012373488163575,0.03446254433284048,0.057006137112237586,-0.000557451713507109,-0.00013422568049630644,0.0025334035225555453,0.019767437130212784
2864601_0.386,2864601_0.386:u022,bottleneck_unit,overall,captum_shapley_value_sampling,256,7.972059247549623e-07,0.0005594374126812909,0.00283405122802049,-4.496182054884317e-05,-1.0826105316912486e-05,2.0069824489951315e-05,0.002167101949453354
2864601_0.386,2864601_0.386:u023,bottleneck_unit,overall,captum_shapley_value_sampling,256,0.00045232668897369875,0.005948196669400204,0.02020035268218829,0.0030898898481833215,0.0007439972960559322,0.0004188007701895344,0.015722595155239105
2864601_0.386,2864601_0.386:u024,bottleneck_unit,overall,captum_shapley_value_sampling,256,0.005772676468826831,0.10913823796063661,0.13766962903514296,0.0598544933730275,0.014412028717629593,0.004673832565425982,0.024445509538054466
