member_id,target,stratum,encoded_linear_grouped_cv_r2,encoded_nonlinear_grouped_cv_r2,label_permutation_linear_r2,label_permutation_nonlinear_r2,used_direction_removal_mean_signed_delta,used_direction_removal_rms_delta,random_direction_control_median_rms,random_direction_control_q90_rms,direction_intervention_validity
2864601_0.340,aspect,stable_or_near_floor,0.27376664151308217,0.33050215199626265,-0.026669992186732605,-0.05282806568532927,0.010759096033871174,0.06643927011483812,0.07783825965829884,0.11674464347206737,deliberately_off_manifold_diagnostic
2864601_0.340,aspect,unstable,0.314818376852548,0.32360057971856393,0.0033588066691876417,-0.0492390308418853,0.0072506280321823924,0.13524817608507494,0.1721410537557011,0.3012231860468545,deliberately_off_manifold_diagnostic
2864601_0.296,log_FSA_grad_x,overall,0.8402369617241358,0.848210266426785,0.017200286201121462,-0.030920406435387626,0.021171776175498962,0.14688502155064434,0.11483367492490673,0.21595014398254658,deliberately_off_manifold_diagnostic
2864601_0.296,log_FSA_grad_x,stable_or_near_floor,0.859196571997923,0.8521022632497328,-0.006523201563285452,-0.06594380752894491,0.010890809198220571,0.10522304057988596,0.07980193483525855,0.12723252176418545,deliberately_off_manifold_diagnostic
2864601_0.296,log_FSA_grad_x,unstable,0.8318356883574846,0.8445931228512324,0.008902094594353205,-0.03649119415034985,0.024418397326218453,0.15777213903953108,0.1278903052726587,0.23835926416834982,deliberately_off_manifold_diagnostic
2864601_0.296,log_f_Q,overall,0.8923907249858998,0.8911199893464337,-0.08498208023958664,-0.18827048487888853,0.0027450128495693205,0.24336769513093393,0.11483367492490673,0.21595014398254658,deliberately_off_manifold_diagnostic
2864601_0.296,log_f_Q,stable_or_near_floor,0.9157391680910274,0.907245843759654,-0.200365527703265,-0.24293382671874375,0.029601475223898888,0.10748466091697104,0.07980193483525855,0.12723252176418545,deliberately_off_manifold_diagnostic
2864601_0.296,log_f_Q,unstable,0.8784548222815909,0.8800018068198681,-0.08597066061608016,-0.21787203009279343,-0.005735975268640016,0.2725491903297808,0.1278903052726587,0.23835926416834982,deliberately_off_manifold_diagnostic
2864601_0.296,f_stab,overall,0.829307288341909,0.8182603507521855,-0.06772715069395052,-0.08428719049041589,-0.005060523569583893,0.136453352459472,0.11483367492490673,0.21595014398254658,deliberately_off_manifold_diagnostic
2864601_0.296,f_stab,stable_or_near_floor,0.8704333930816903,0.8687154984806579,-0.12744751696342838,-0.1303094847047932,-0.003932797412077586,0.03237979951761185,0.07980193483525855,0.12723252176418545,deliberately_off_manifold_diagnostic
2864601_0.296,f_stab,unstable,0.811419810107284,0.7971598377185921,-0.08190325042166435,-0.10319143375733209,-0.005416647619322727,0.15546149065129278,0.1278903052726587,0.23835926416834982,deliberately_off_manifold_diagnostic
2864601_0.296,shat,overall,0.39808729601493464,0.4081586977408588,-0.04678293207299444,-0.07278081847191764,-0.003140239119529724,0.03470404534994266,0.11483367492490673,0.21595014398254658,deliberately_off_manifold_diagnostic
2864601_0.296,shat,stable_or_near_floor,0.2873359350874579,0.3243694145175441,-0.019476276451622088,-0.051183894337671454,-0.0028133027255535124,0.039968021510500475,0.07980193483525855,0.12723252176418545,deliberately_off_manifold_diagnostic
2864601_0.296,shat,unstable,0.42617704776171905,0.4290098585028246,-0.057214034416816384,-0.08174900517905259,-0.0032434821913116855,0.03286704687107946,0.1278903052726587,0.23835926416834982,deliberately_off_manifold_diagnostic
2864601_0.296,nfp,overall,0.5536808472951839,0.5635216369700544,0.02878623106459144,0.00859034295969796,-0.008526235684752465,0.06172215896022185,0.11483367492490673,0.21595014398254658,deliberately_off_manifold_diagnostic
2864601_0.296,nfp,stable_or_near_floor,0.46668215234910615,0.5031000476517762,0.016878068962653092,0.00970718133094095,-0.01131740001340707,0.05796382347473977,0.07980193483525855,0.12723252176418545,deliberately_off_manifold_diagnostic
2864601_0.296,nfp,unstable,0.5797731252481528,0.5816351721132023,0.03230119669074316,0.008193505937011847,-0.007644815370440483,0.06286233650936138,0.1278903052726587,0.23835926416834982,deliberately_off_manifold_diagnostic
2864601_0.296,aspect,overall,0.28749862615615884,0.2963477528570376,-0.0016384255117281032,-0.038997004205040264,-0.0024899257719516754,0.09522218191038018,0.11483367492490673,0.21595014398254658,deliberately_off_manifold_diagnostic
2864601_0.296,aspect,stable_or_near_floor,0.23190763512510104,0.19912463948967196,-0.014610016374043466,-0.057435958537289444,-0.00801371472577254,0.05730104784802305,0.07980193483525855,0.12723252176418545,deliberately_off_manifold_diagnostic
2864601_0.296,aspect,unstable,0.30062259695892324,0.32188146495995795,-0.002551227676278023,-0.03846338919662218,-0.0007455713654819288,0.10437310040816622,0.1278903052726587,0.23835926416834982,deliberately_off_manifold_diagnostic
2864601_0.270,log_FSA_grad_x,overall,0.8575520521967388,0.8765556230786753,-0.11526546217805622,-0.16311851935770627,-0.010744665682315826,0.1649280718497136,0.09943130737575029,0.15770308398929583,deliberately_off_manifold_diagnostic
2864601_0.270,log_FSA_grad_x,stable_or_near_floor,0.8716684918996854,0.8843218984560599,-0.18655520974430995,-0.22015354087136219,0.0032237625370422998,0.06057093282436514,0.06467894122712715,0.12223411589270883,deliberately_off_manifold_diagnostic
2864601_0.270,log_FSA_grad_x,unstable,0.8509231655224023,0.8721917812568236,-0.11096798882231096,-0.163988186463633,-0.015155748277902604,0.18609826135140833,0.10389220300692353,0.16706890390386073,deliberately_off_manifold_diagnostic
2864601_0.270,log_f_Q,overall,0.8919157922227084,0.9054174653409878,-0.021050628808141125,-0.05822536732718997,-0.022485996283590794,0.3371318136286766,0.09943130737575029,0.15770308398929583,deliberately_off_manifold_diagnostic
2864601_0.270,log_f_Q,stable_or_near_floor,0.8999270659132447,0.9175852991443204,-0.09039042460871904,-0.09430192556111727,0.014347583800554276,0.1257497982326713,0.06467894122712715,0.12223411589270883,deliberately_off_manifold_diagnostic
2864601_0.270,log_f_Q,unstable,0.8840593909304859,0.8964912626889395,-0.03758971567312819,-0.08960041923495621,-0.03411765315226818,0.38020551391947527,0.10389220300692353,0.16706890390386073,deliberately_off_manifold_diagnostic
2864601_0.270,f_stab,overall,0.8502341353421352,0.8604933832695508,-0.05689794715149721,-0.06053911162944625,-0.007306700862944126,0.16880316674812218,0.09943130737575029,0.15770308398929583,deliberately_off_manifold_diagnostic
2864601_0.270,f_stab,stable_or_near_floor,0.8761346332387687,0.8869888832510808,-0.15247048162349186,-0.16620661185813934,0.0013918383667866389,0.054604326050699065,0.06467894122712715,0.12223411589270883,deliberately_off_manifold_diagnostic
2864601_0.270,f_stab,unstable,0.8376789698880388,0.8480678997204437,-0.059691299065179004,-0.06033158589282461,-0.010053607988122262,0.1911836996278094,0.10389220300692353,0.16706890390386073,deliberately_off_manifold_diagnostic
2864601_0.270,shat,overall,0.35123504876338074,0.3950793641989704,0.025738216802705716,-0.0036293819935269145,-0.0031164461821317673,0.05413387705650676,0.09943130737575029,0.15770308398929583,deliberately_off_manifold_diagnostic
2864601_0.270,shat,stable_or_near_floor,0.20607500352423969,0.260660040918555,0.007792002266530429,-0.028444250297332108,-0.001658430571357409,0.0651681274914918,0.06467894122712715,0.12223411589270883,deliberately_off_manifold_diagnostic
2864601_0.270,shat,unstable,0.3884628890074294,0.42954043320220936,0.027718562315269257,0.00011640524380873707,-0.0035768721644815647,0.05014747046395983,0.10389220300692353,0.16706890390386073,deliberately_off_manifold_diagnostic
2864601_0.270,nfp,overall,0.5130765137148801,0.5812589687118055,-0.0055031944330612426,-0.03531484228224002,-0.001105852410197258,0.07860058744070579,0.09943130737575029,0.15770308398929583,deliberately_off_manifold_diagnostic
2864601_0.270,nfp,stable_or_near_floor,0.4634409199768521,0.5609483344631803,-0.005485199375386163,0.01936531946645692,0.005624782325079044,0.07701389016391166,0.06467894122712715,0.12223411589270883,deliberately_off_manifold_diagnostic
2864601_0.270,nfp,unstable,0.5279485946563534,0.5873309279180636,-0.005570995822530955,-0.05179594034919366,-0.0032313160108108268,0.0790950370994575,0.10389220300692353,0.16706890390386073,deliberately_off_manifold_diagnostic
2864601_0.270,aspect,overall,0.31118830165089373,0.34219842060472383,-0.03649106874041674,-0.06980981050925994,0.003663092076778412,0.050148381530472894,0.09943130737575029,0.15770308398929583,deliberately_off_manifold_diagnostic
2864601_0.270,aspect,stable_or_near_floor,0.33491495611990996,0.29750803003365733,-0.05368675003163914,-0.10213396242807171,0.0021176150068640707,0.03555747920277972,0.06467894122712715,0.12223411589270883,deliberately_off_manifold_diagnostic
2864601_0.270,aspect,unstable,0.300862147222574,0.352344442985433,-0.03631486779220516,-0.06529794885213658,0.0041511374672776775,0.053942219715860974,0.10389220300692353,0.16706890390386073,deliberately_off_manifold_diagnostic
2864601_0.352,log_FSA_grad_x,overall,0.7326675878452615,0.7558877722548702,0.043692793992947565,0.02293284777497906,-0.04571787591278553,0.635447576646861,0.1870054592600005,0.35901985747067156,deliberately_off_manifold_diagnostic
2864601_0.352,log_FSA_grad_x,stable_or_near_floor,0.7804214305622459,0.8074620971024778,-0.018424085877534857,-0.05863052723658435,0.049678615480661395,0.25151707656641403,0.10586887784246043,0.2532101455975084,deliberately_off_manifold_diagnostic
2864601_0.352,log_FSA_grad_x,unstable,0.7136553296107679,0.7360639303668891,0.04768314405523866,0.03260382669159356,-0.07584308372124245,0.7150736262361608,0.2076048987660935,0.39221279513653096,deliberately_off_manifold_diagnostic
2864601_0.352,log_f_Q,overall,0.8781669878019865,0.8852825999226597,-0.013714245720672036,-0.0414649954088564,-0.03426919880509376,0.6713778276918251,0.1870054592600005,0.35901985747067156,deliberately_off_manifold_diagnostic
2864601_0.352,log_f_Q,stable_or_near_floor,0.8916857672155217,0.9000302316566107,-0.09813185529524993,-0.10127237977549464,0.08239274887988965,0.3452253562811965,0.10586887784246043,0.2532101455975084,deliberately_off_manifold_diagnostic
2864601_0.352,log_f_Q,unstable,0.8675260399188234,0.8744603537756253,-0.023939473520399712,-0.06267745174421613,-0.07110981386350958,0.7452877017136958,0.2076048987660935,0.39221279513653096,deliberately_off_manifold_diagnostic
2864601_0.352,f_stab,overall,0.7355645600930519,0.774552123640194,-0.008807301432027126,-0.07528295960525577,-0.03185113407671451,0.5568733098222447,0.1870054592600005,0.35901985747067156,deliberately_off_manifold_diagnostic
2864601_0.352,f_stab,stable_or_near_floor,0.7821500470116312,0.8407758194542925,-0.08480492722944777,-0.10337349692655651,0.05574574197332064,0.25727868331896114,0.10586887784246043,0.2532101455975084,deliberately_off_manifold_diagnostic
2864601_0.352,f_stab,unstable,0.7131331422123015,0.7472566524806579,-0.01616737337064711,-0.09944027314955584,-0.059513305460936146,0.6222008118245526,0.2076048987660935,0.39221279513653096,deliberately_off_manifold_diagnostic
2864601_0.352,shat,overall,0.2632883355977532,0.29554757558219014,-0.033785421422760864,-0.10218820353115232,-0.004062939837574959,0.25230046355284036,0.1870054592600005,0.35901985747067156,deliberately_off_manifold_diagnostic
2864601_0.352,shat,stable_or_near_floor,0.09057939044170926,0.1025739237046166,-0.06768210962598586,-0.1452937896204547,-0.0005751721560955048,0.20509298302476878,0.10586887784246043,0.2532101455975084,deliberately_off_manifold_diagnostic
2864601_0.352,shat,unstable,0.3076845569357002,0.3455011376513626,-0.027679904794906784,-0.09380087427906614,-0.005164340158042155,0.26546972348020415,0.2076048987660935,0.39221279513653096,deliberately_off_manifold_diagnostic
2864601_0.352,nfp,overall,0.4407445599480406,0.4871825782467246,-0.03239519983076056,-0.09652241461112765,-0.0013692304342985153,0.23497579281202416,0.1870054592600005,0.35901985747067156,deliberately_off_manifold_diagnostic
2864601_0.352,nfp,stable_or_near_floor,0.4607478012989741,0.4964950485366688,-0.016984127272289706,-0.05658596089537005,0.0006087983027100563,0.1659322477290248,0.10586887784246043,0.2532101455975084,deliberately_off_manifold_diagnostic
2864601_0.352,nfp,unstable,0.434704198902375,0.4843548330849917,-0.037086196896132684,-0.1085807470711111,-0.0019938710880906957,0.2528926873693083,0.2076048987660935,0.39221279513653096,deliberately_off_manifold_diagnostic
2864601_0.352,aspect,overall,0.2084173494947109,0.2366516579051977,-0.03140378916533626,-0.08510405863475712,0.015258200496435165,0.18074870932663656,0.1870054592600005,0.35901985747067156,deliberately_off_manifold_diagnostic
2864601_0.352,aspect,stable_or_near_floor,0.2083854916822846,0.24871615166445282,-0.04075289407067695,-0.10465541817652624,0.010812774673104287,0.12290064060491654,0.10586887784246043,0.2532101455975084,deliberately_off_manifold_diagnostic
2864601_0.352,aspect,unstable,0.20466009154799902,0.22943529516439565,-0.03353435893150469,-0.08445938100148531,0.016662019177487022,0.1954919561293791,0.2076048987660935,0.39221279513653096,deliberately_off_manifold_diagnostic
