source_family,source_id,member_id,function,method,summary,source_signed,validity_tag,source_feature_claims_permitted,gradient_set,stratum,sample_count,spearman_rho,spearman_ci95_lower,spearman_ci95_upper,bootstrap_stable,bootstrap_replicates,bootstrap_unit,gx_quantity,feature_claims_permitted,association_not_causation
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.11792672192672193,-0.1887718548326567,-0.057954577187021045,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.4535573122529644,0.10310164424514201,0.7264689073731798,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.17933410305682,-0.2411664442134763,-0.11815491751597074,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.12418326418326418,-0.18588496782005512,-0.06351550744601725,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.45948616600790515,0.07018413413855239,0.7297999737424509,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.1859968118171222,-0.24291719506855436,-0.12695436993950668,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.14672214272214273,-0.2094291303651218,-0.07464275376606276,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.32608695652173914,-0.1722027314283564,0.6735592343149318,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.1507973004982031,-0.21177281490896277,-0.09041249839405091,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,0.047285975285975286,-0.01286545571392566,0.10996729179537836,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.08893280632411067,-0.37134240951825453,0.5107864281407274,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.437,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,0.04792470613716197,-0.01776265544117869,0.11359741695693895,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.3078912078912079,0.2426766323935015,0.3704917411726592,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,0.30684126460528827,0.18051380843449644,0.4170758798641991,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,-0.15806260963602412,-0.22632839737243285,-0.08661194829718284,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.308029472029472,0.2387142216804673,0.37887638344022223,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,0.308909008836959,0.1748921745097263,0.4270935097171934,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,-0.1591408663504575,-0.2353492676059972,-0.0885561031765473,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.009083265083265082,-0.05443648141844546,0.06502657249521811,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,-0.16740915640896542,-0.2893616446517111,-0.047360096731355265,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,0.011122850573531209,-0.06068728833560995,0.0841013692216465,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,-0.016177672177672176,-0.06975423864900338,0.04070830681315906,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,-0.000944460841334051,-0.12662326113135478,0.14858768218931184,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,-0.032307434925031304,-0.1048231899174821,0.040415799655107255,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.10829330429330429,-0.16818123355921397,-0.04309565499591681,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.44960474308300397,0.10475182273307335,0.7354296693705363,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.1749479839589241,-0.23327144291438442,-0.11841481045519854,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.1153032673032673,-0.17442693577071525,-0.050875945819931545,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.4575098814229249,0.07734959864021539,0.7380316313826242,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.18112419398555388,-0.24578801174656403,-0.12294398648821434,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.13884808284808284,-0.1963154228692994,-0.07868798182679261,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.017786561264822136,-0.46964367891657355,0.4484454370594957,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.13817670651063158,-0.19663489220164276,-0.07495880051440909,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,0.08654216654216654,0.029100657502156513,0.14806206098085514,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,-0.34288537549407117,-0.7550164780234968,0.13773744069250327,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.371,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,0.08497782292537268,0.015678831236095505,0.1562709635675306,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.28752345552345554,0.22790540565716746,0.3462460917959551,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,0.21555756176322505,0.08305587487918605,0.3421415828734251,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,-0.13238036842351292,-0.20516717392062614,-0.06867775422989608,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.2885775965775966,0.23294532548488936,0.3527660718187163,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,0.21060087848747375,0.09063534286543143,0.3303489357470976,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,-0.13142504347170014,-0.20324314241778424,-0.05184031229375983,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.056002544002544,-0.010058840691446325,0.12194723686685528,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,-0.15807566103578188,-0.2641797264492472,-0.03417475987563921,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,0.05932265336878682,-0.008682624141172343,0.12769109242272575,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,all,1000,0.015168843168843168,-0.03977004050901819,0.07916609814588389,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,stable_or_near_floor,240,0.03941735099567701,-0.11712810328767688,0.18386184456472865,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,varied,unstable,760,-0.05388282036134885,-0.13235625784395802,0.02968764449135647,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.08568692568692568,-0.1476180942483564,-0.02300680711991342,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.10968379446640317,-0.3718001212010908,0.553142043262811,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,positive_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.13769125005365795,-0.20399329027963967,-0.07953471852834397,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.09433252633252633,-0.1597509960940963,-0.02665512460867652,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,0.14525691699604742,-0.31364918435336103,0.5819922131147539,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,absolute_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.1474899377835443,-0.2095929473519585,-0.08115415546786903,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,-0.1353895713895714,-0.1921234301551426,-0.0775786524446773,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,-0.06620553359683795,-0.5128151643463904,0.36670041148367727,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,top10pct_absolute_mass_fraction,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,-0.13725586148106644,-0.19421081053434863,-0.07196070314585508,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,all,1000,0.03023075423075423,-0.03947396673149417,0.09819068662231063,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,stable_or_near_floor,23,-0.18181818181818182,-0.5340156832034588,0.2323667516948037,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,ig_low_pass:all_channels,2864601_0.409,invariant_tilde_f,ig_low_pass,signed_cell_sum,True,deliberately_off_manifold_diagnostic,True,fixed,unstable,977,0.037169105456887265,-0.02890366492060911,0.11235372590618553,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),True,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.5592008592008592,0.5267237929394419,0.5914731953596571,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.03459435059636452,-0.08996279172094455,0.16453214768906144,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.4391504450228218,0.3802018686271567,0.4950385978666403,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.5592008592008592,0.5221689906778778,0.592812057353296,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.03459435059636452,-0.11689046555145774,0.157247589407329,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.4391504450228218,0.38190754614681394,0.48890789685488284,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.5225776025776026,0.46843257928345816,0.5677229127055752,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.061587006718866646,-0.07702833426458564,0.19365714735856768,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.2493135694851491,0.18462659911114712,0.31665410826477164,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.1013899853899854,0.042581637932805345,0.15956519631598118,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,0.1650197628458498,-0.25564069397969796,0.5239065606361829,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.04659073350647308,-0.01910457093562637,0.11007870913621455,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.1013899853899854,0.030705131873280417,0.1752562226897868,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,0.1650197628458498,-0.26853363898331944,0.5741016129032258,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.04659073350647308,-0.018185677087918777,0.11694500066021231,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.07114401514401514,0.0010734978059167397,0.13670727273104757,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,-0.10968379446640317,-0.5830759129564782,0.31156331540425203,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.437,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.02210689466293595,-0.04726425387866102,0.09037190936198583,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.50599690999691,0.4587461146559545,0.5471296859669499,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.07898921856282227,-0.0566168548111393,0.2216300837955132,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.3704859344686502,0.30937029073471245,0.42954855159772853,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.50599690999691,0.4668282905857668,0.5460754121764934,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.07898921856282227,-0.04780421570952961,0.20762745152208814,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.3704859344686502,0.31420449924402716,0.4320978356383067,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,all,1000,0.4891186531186531,0.4388035575466478,0.5359633435270537,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,stable_or_near_floor,240,0.0160237156895085,-0.114551614714522,0.15017187229169804,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,top10pct_absolute_mass_fraction,False,deliberately_off_manifold_diagnostic,False,varied,unstable,760,0.18492720455030676,0.11004697370051685,0.24681245151699546,True,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.010361242361242362,-0.053882772972920705,0.0713641986637565,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,0.23122529644268774,-0.1984766698613102,0.6462196669452249,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,positive_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,unstable,977,0.009557728798264746,-0.05989733014933113,0.06757959122665874,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,all,1000,0.010361242361242362,-0.0541974924074324,0.07136064612855324,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
s06_attribution,periodic_mask:all_channels,2864601_0.371,invariant_tilde_f,periodic_mask,absolute_cell_sum,False,deliberately_off_manifold_diagnostic,False,fixed,stable_or_near_floor,23,0.23122529644268774,-0.19176855759682224,0.6346265689445416,False,500,equilibrium_files,log10(zonal_phi2_amplitudes),False,True
