entity,entity_type,shift,exact_pooling_subgroup,mean_signed_change,mean_absolute_change,rms_change,max_absolute_change,relative_l2_change,original_reference_residual_std,rms_change_over_residual_std
2864601_0.487,member,17,False,0.004427975697442889,0.040998050848022105,0.09741210993938994,1.3796683549880981,0.0492585988760221,0.2668594680511224,0.3650314926084191
2864601_0.487,member,18,False,0.006608413135632873,0.048138420591130854,0.11530259970802592,1.3669712543487549,0.058305322735685346,0.2668594680511224,0.43207235834681856
2864601_0.487,member,19,False,0.007461612543091178,0.051918654443696144,0.12087256956439989,1.399190366268158,0.061121901814789284,0.2668594680511224,0.45294465452971777
2864601_0.487,member,20,False,0.0066765630487352606,0.05233040530048311,0.11874406933865266,1.1823045015335083,0.060045578358775026,0.2668594680511224,0.44496854545143893
2864601_0.487,member,21,False,0.005765424206852913,0.05370675779879093,0.1245826481253387,1.3399201035499573,0.06299798551470631,0.2668594680511224,0.4668473973779801
2864601_0.487,member,22,False,0.0037588229961693287,0.0509400744959712,0.11384650085603139,1.3202015161514282,0.05756901398188807,0.2668594680511224,0.4266159326759273
2864601_0.487,member,23,False,0.003680222699418664,0.049599915830418465,0.11048401720255191,1.162567913532257,0.055868699374012495,0.2668594680511224,0.41401572898806216
2864601_0.487,member,24,False,0.002831625385209918,0.04257584875263274,0.09906659895119688,1.1034136861562729,0.05009522802437021,0.2668594680511224,0.3712313438780394
2864601_0.487,member,25,False,0.0072778757102787495,0.048074478067457675,0.1138806025653913,1.5193340331315994,0.05758625826931179,0.2668594680511224,0.4267437216939035
2864601_0.487,member,26,False,0.00862992869131267,0.05271351026929915,0.12647375743484054,1.7220388650894165,0.06395426697668699,0.2668594680511224,0.47393393368607
2864601_0.487,member,27,False,0.008197000788524747,0.052778249701485036,0.12108191153084734,0.9825494289398193,0.06122776023382537,0.2668594680511224,0.45372911973148217
2864601_0.487,member,28,False,0.006763722548261285,0.04772518746368587,0.1059646556284374,0.8951249122619629,0.05358338372800578,0.2668594680511224,0.39708036743945585
2864601_0.487,member,29,False,0.003621558228507638,0.04633385900966823,0.10386155009815634,1.1025242805480957,0.05251990166428169,0.2668594680511224,0.3891994196670569
2864601_0.487,member,30,False,0.00047328164987266066,0.03985815930552781,0.09421740901621313,1.12912917137146,0.04764312733555822,0.2668594680511224,0.3530600195836554
2864601_0.487,member,31,False,0.00021385892666876317,0.029203558852896095,0.07105129658590412,0.7491652965545654,0.03592866759917189,0.2668594680511224,0.26624986216450375
2864601_0.487,member,32,True,-9.564682841300964e-09,6.864052265882493e-07,1.195262968349071e-06,6.67572021484375e-06,6.044112908128548e-07,0.2668594680511224,4.478997792651276e-06
2864601_0.487,member,33,False,0.004099326180294156,0.02890728067047894,0.08028599317516462,1.6156917810440063,0.04059839721816059,0.2668594680511224,0.3008549547126587
2864601_0.487,member,34,False,0.00583004161529243,0.04236091739870608,0.10851604405373949,1.5002862215042114,0.05487355000299025,0.2668594680511224,0.40664116153057395
2864601_0.487,member,35,False,0.006467573730275035,0.0492289671394974,0.11511191905866612,1.3349881172180176,0.05820890082647839,0.2668594680511224,0.43135782252482824
2864601_0.487,member,36,False,0.004264648960903287,0.049424754044041036,0.11144298548177019,0.9978266358375549,0.05635362300240152,0.2668594680511224,0.41760926189218445
2864601_0.487,member,37,False,0.002609291035681963,0.05298008926585317,0.12178660876815062,1.1408605575561523,0.061584106057388385,0.2668594680511224,0.4563698251276582
2864601_0.487,member,38,False,0.0015971420761197806,0.050903386482968924,0.11614115543161148,1.1628808975219727,0.058729357078530324,0.2668594680511224,0.4352146704023343
2864601_0.487,member,39,False,0.0013046662379056215,0.04844047347269952,0.10745274601072577,0.8827922344207764,0.05433586971027242,0.2668594680511224,0.4026566746739561
2864601_0.487,member,40,False,-0.0005372587442398071,0.04184095390513539,0.09607054574282328,1.0459567308425903,0.04858020711686375,0.2668594680511224,0.3600042615854237
2864601_0.487,member,41,False,0.002884931055828929,0.049640497686341406,0.11595949894602835,1.6341550946235657,0.05863749843834551,0.2668594680511224,0.4345339507452437
2864601_0.487,member,42,False,0.003709910223260522,0.05459473823569715,0.12360379968339248,1.1889986991882324,0.06250300904009501,0.2668594680511224,0.46317936772516405
2864601_0.487,member,43,False,0.0047481286842376,0.05536433876119554,0.12604431722334253,1.025368571281433,0.06373711098722555,0.2668594680511224,0.4723246963798795
2864601_0.487,member,44,False,0.0046235341038554905,0.05353649572469294,0.1184412499888385,1.0224215388298035,0.059892451022823937,0.2668594680511224,0.44383379332131717
2864601_0.487,member,45,False,0.0036205838751047848,0.05339520535804331,0.12203850713402177,1.157327115535736,0.06171148406582792,0.2668594680511224,0.4573137615287564
2864601_0.487,member,46,False,0.0015593705493956805,0.04943735568039119,0.11182648988960278,1.1183176040649414,0.05654755053158005,0.2668594680511224,0.41904636438899046
2864601_0.487,member,47,False,0.0018857816960662604,0.041468014011159536,0.09345758819662421,0.8011606931686401,0.04725890704720732,0.2668594680511224,0.35021275010081526
2864601_0.487,member,48,False,0.0009708143062889576,0.02986568530648947,0.066638324054854,0.7449822425842285,0.033697149937834354,0.2668594680511224,0.2497131712864243
2864601_0.487,member,49,False,0.004427992476150394,0.04099807202257216,0.09741213653014942,1.3796690702438354,0.04925861232223074,0.2668594680511224,0.36503159225172455
2864601_0.487,member,50,False,0.006608398778364062,0.04813844880647957,0.11530259370779018,1.366971492767334,0.05830531970153275,0.2668594680511224,0.432072335862191
2864601_0.487,member,51,False,0.007461643574759364,0.051918676199391486,0.12087256399014391,1.39919114112854,0.06112189899604283,0.2668594680511224,0.4529446336413603
2864601_0.487,member,52,False,0.006676558991894126,0.05233041094429791,0.11874405837520739,1.1823041439056396,0.0600455728148652,0.2668594680511224,0.44496850436822255
2864601_0.487,member,53,False,0.005765454018488526,0.05370678398199379,0.12458262628904526,1.3399195075035095,0.0629979744726991,0.2668594680511224,0.466847315551041
2864601_0.487,member,54,False,0.003758816519752145,0.050940080916509034,0.1138465015497875,1.3202005624771118,0.05756901433270125,0.2668594680511224,0.4266159352756331
2864601_0.487,member,55,False,0.0036802170518785717,0.04959993231110275,0.11048401440449845,1.1625670790672302,0.05586869795911456,0.2668594680511224,0.4140157185029425
2864601_0.487,member,56,False,0.002831621564924717,0.0425758217163384,0.0990665865377284,1.1034129709005356,0.050095221747223924,0.2668594680511224,0.37123129736116456
2864601_0.487,member,57,False,0.007277846448123455,0.04807446758821607,0.1138805957145915,1.5193320959806442,0.05758625480505258,0.2668594680511224,0.4267436960219652
2864601_0.487,member,58,False,0.008629892526194453,0.052713485145941374,0.1264737623410395,1.7220379114151,0.06395426945761555,0.2668594680511224,0.4739339520710236
2864601_0.487,member,59,False,0.008196959873661399,0.05277825714088977,0.12108190170590924,0.9825494289398193,0.061227755265627015,0.2668594680511224,0.4537290829145831
2864601_0.487,member,60,False,0.006763680258765816,0.047725167943164705,0.10596463817391077,0.8951239585876465,0.053583374901736355,0.2668594680511224,0.39708030203227074
2864601_0.487,member,61,False,0.003621540704742074,0.04633383529447019,0.10386155765141628,1.102524757385254,0.052519905483755486,0.2668594680511224,0.38919944797131756
2864601_0.487,member,62,False,0.000473267400637269,0.039858081622049214,0.09421743947441993,1.1291286945343018,0.04764314273742758,0.2668594680511224,0.3530601337194102
2864601_0.487,member,63,False,0.00021380246989428998,0.029203550385311246,0.07105129048164019,0.7491649389266968,0.035928664512415144,0.2668594680511224,0.26624983929005236
2864601_0.487,member,64,True,4.006549715995788e-09,6.925109773874283e-07,1.207199887310412e-06,7.62939453125e-06,6.104474592450767e-07,0.2668594680511224,4.523728897934954e-06
2864601_0.487,member,65,False,0.0040993211176246405,0.02890732151083648,0.080285981465547,1.6156893968582153,0.040598391296932136,0.2668594680511224,0.3008549108333176
2864601_0.487,member,66,False,0.005830018935725093,0.042360896388068794,0.10851603337929859,1.500285267829895,0.054873544605221904,0.2668594680511224,0.40664112153034093
2864601_0.487,member,67,False,0.0064675876051187514,0.04922895733639598,0.1151119103461205,1.3349885940551758,0.058208896420786006,0.2668594680511224,0.4313577898763872
2864601_0.487,member,68,False,0.004264652526006102,0.04942476847954094,0.111442992138973,0.9978281259536743,0.056353626368764134,0.2668594680511224,0.41760928683865856
2864601_0.487,member,69,False,0.0026092909295111896,0.05298012640886009,0.12178663566424663,1.1408605575561523,0.061584119657997254,0.2668594680511224,0.4563699259151484
2864601_0.487,member,70,False,0.0015971322376281023,0.05090341411344707,0.11614111910323699,1.1628797054290771,0.05872933870828019,0.2668594680511224,0.4352145342693548
2864601_0.487,member,71,False,0.001304659055545926,0.04844051785580814,0.10745276159177954,0.8827921152114868,0.054335877589178634,0.2668594680511224,0.4026567330606938
2864601_0.487,member,72,False,-0.0005372579470276832,0.041840959828346964,0.09607051434899229,1.0459538698196411,0.04858019124187521,0.2668594680511224,0.36000414394361313
2864601_0.487,member,73,False,0.0028848991710692645,0.04964049411378801,0.11595952539486859,1.634156346321106,0.05863751181278954,0.2668594680511224,0.4345340498567365
2864601_0.487,member,74,False,0.003709896208718419,0.05459473888389766,0.12360382095267143,1.1889989376068115,0.06250301979537874,0.2668594680511224,0.463179447427335
2864601_0.487,member,75,False,0.004748125491663814,0.055364296251907946,0.12604430290270444,1.0253680348396301,0.06373710374567655,0.2668594680511224,0.4723246427162857
2864601_0.487,member,76,False,0.0046235720384866,0.053536522602662444,0.11844125162187923,1.0224199295043945,0.05989245184860728,0.2668594680511224,0.44383379944079554
2864601_0.487,member,77,False,0.003620580529794097,0.05339521094597876,0.12203850837650014,1.1573272943496704,0.061711484694114735,0.2668594680511224,0.45731376618468406
2864601_0.487,member,78,False,0.0015593540351837873,0.049437327185645696,0.111826491142992,1.118316888809204,0.056547551165384166,0.2668594680511224,0.41904636908580417
2864601_0.487,member,79,False,0.001885785261169076,0.041467988466843964,0.09345757537521868,0.8011596202850342,0.04725890056377859,0.2668594680511224,0.35021270205528165
2864601_0.487,member,80,False,0.0009707728903740645,0.029865646043792368,0.06663829459628155,0.7449812889099121,0.033697135041452345,0.2668594680511224,0.24971306089659007
2864601_0.487,member,81,False,0.004427957559004426,0.04099807292036712,0.09741213164722105,1.3796695470809937,0.04925860985306947,0.2668594680511224,0.36503157395397257
2864601_0.487,member,82,False,0.006608384484425187,0.0481383761446923,0.11530257474950086,1.3669712543487549,0.0583053101148523,0.2668594680511224,0.43207226481996996
2864601_0.487,member,83,False,0.007461548043414951,0.05191867347992957,0.12087255071754702,1.3991906642913818,0.061121892284459176,0.2668594680511224,0.4529445839050815
2864601_0.487,member,84,False,0.006676571974530816,0.05233040769957006,0.11874406946766915,1.1823041439056396,0.06004557842401508,0.2668594680511224,0.4449685459349012
2864601_0.487,member,85,False,0.005765398316085338,0.05370676090195775,0.1245826384211151,1.3399181962013245,0.06299798060754991,0.2668594680511224,0.4668473610134333
2864601_0.487,member,86,False,0.003758786154910922,0.05094010012038052,0.11384650335192517,1.3202003836631775,0.05756901524399224,0.2668594680511224,0.4266159420287668
2864601_0.487,member,87,False,0.0036801839340478183,0.04959992397390306,0.11048403029673375,1.1625683307647705,0.055868705995376626,0.2668594680511224,0.41401577805576784
2864601_0.487,member,88,False,0.0028315987922251226,0.04257582964748144,0.09906658479332059,1.1034134477376938,0.05009522086512533,0.2668594680511224,0.3712312908243614
2864601_0.487,member,89,False,0.007277846703305841,0.0480745004247874,0.1138806052898762,1.5193345099687576,0.05758625964700815,0.2668594680511224,0.4267437319033404
2864601_0.487,member,90,False,0.008629910426214337,0.05271347932331264,0.12647376729614537,1.7220388650894165,0.06395427196327498,0.2668594680511224,0.47393397063924575
2864601_0.487,member,91,False,0.008196981882676483,0.05277824086137116,0.12108191712704121,0.9825503826141357,0.061227763063665196,0.2668594680511224,0.45372914070204734
2864601_0.487,member,92,False,0.006763735761865974,0.04772518108971417,0.10596462387678522,0.8951234817504883,0.053583367672077,0.2668594680511224,0.39708024845678525
2864601_0.487,member,93,False,0.0036215913239866495,0.046333849100396035,0.10386156921519403,1.1025245189666748,0.05251991133123677,0.2668594680511224,0.38919949130415427
2864601_0.487,member,94,False,0.000473312234506011,0.03985811368562281,0.09421743788741176,1.129129409790039,0.04764314193492161,0.2668594680511224,0.35306012777242923
2864601_0.487,member,95,False,0.00021383881010115147,0.02920356169901788,0.07105129081334605,0.7491674423217773,0.035928664680149575,0.2668594680511224,0.2662498405330506
2864601_0.272,member,0,True,0.0,0.0,0.0,0.0,0.0,0.2604748237177358,0.0
2864601_0.272,member,1,False,-0.0018981461375951766,0.02748186630755663,0.07212049149285968,0.9850664138793945,0.035471868824635204,0.2604748237177358,0.2768808534486743
2864601_0.272,member,2,False,-0.0023585042618215085,0.039418238993734124,0.09963446597323837,1.2734601497650146,0.04900439021224915,0.2604748237177358,0.38251092582063717
2864601_0.272,member,3,False,-0.0032684839516878127,0.04587810786068439,0.11473424058839458,1.2182724475860596,0.056431089799888624,0.2604748237177358,0.44048111426203185
2864601_0.272,member,4,False,-0.002112158674746752,0.046235446479171514,0.11630714955734786,1.3038432598114014,0.05720471210146884,0.2604748237177358,0.44651973613919943
2864601_0.272,member,5,False,-0.004083039488643408,0.048762179140001534,0.11633293025887641,1.0355634093284607,0.05721739212685272,0.2604748237177358,0.4466187119294911
2864601_0.272,member,6,False,-0.002230018936097622,0.048032255612313744,0.11674776885974221,1.2733995914459229,0.05742142707071835,0.2604748237177358,0.4482113364870005
2864601_0.272,member,7,False,-0.0013864338397979736,0.04590575072914362,0.11045790877438985,1.0489120483398438,0.05432781127228723,0.2604748237177358,0.4240636664911917
2864601_0.272,member,8,False,0.0007481960877776146,0.038561266250908374,0.09011341793775487,1.1835897564888,0.044321541274355294,0.2604748237177358,0.345958264417165
2864601_0.272,member,9,False,-0.00036716749891638754,0.04370697453245521,0.10071337628145696,1.0164306163787842,0.049535043347502195,0.2604748237177358,0.3866530163797914
2864601_0.272,member,10,False,0.001954765770584345,0.05014590473845601,0.1141800277639569,1.0184668004512787,0.05615850479384592,0.2604748237177358,0.4383534121811649
2864601_0.272,member,11,False,0.002149905927479267,0.05280251967906952,0.12170793740861663,1.0356049537658691,0.05986104505545122,0.2604748237177358,0.4672541310192257
2864601_0.272,member,12,False,0.0032873906157910825,0.04772275932505727,0.11476148337624788,1.1684465408325195,0.0564444889403707,0.2604748237177358,0.44058570321026286
2864601_0.272,member,13,False,0.0025024672746658326,0.048213848769664766,0.11655505245821322,1.2636783719062805,0.057326641098328406,0.2604748237177358,0.447471470734225
2864601_0.272,member,14,False,0.0047257901094853874,0.04347416346147656,0.10945400229788904,1.322911024093628,0.053834048152964005,0.2604748237177358,0.4202095263398629
2864601_0.272,member,15,False,0.0032292357720434665,0.03486371308192611,0.0847631610434787,1.007460594177246,0.04169006155474392,0.2604748237177358,0.325417865088307
2864601_0.272,member,16,False,0.0022815413139760494,0.02034834047034383,0.05063934009463281,0.4727383852005005,0.02490654170570573,0.2604748237177358,0.19441164935582514
2864601_0.272,member,17,False,-0.0006421209648251534,0.03466263100504875,0.08397602711364383,0.975060224533081,0.041302916224359054,0.2604748237177358,0.3223959456620831
2864601_0.272,member,18,False,-0.0007292744480073452,0.043110724199563265,0.1079557894068392,1.494267225265503,0.05309716450113867,0.2604748237177358,0.4144576733597323
2864601_0.272,member,19,False,-0.0020067635327577593,0.04821683432906866,0.11654488045939856,1.195296049118042,0.05732163808461941,0.2604748237177358,0.44743241897993463
2864601_0.272,member,20,False,4.484264552593231e-05,0.04893060229718685,0.11755362624271387,1.2143068313598633,0.05781778137708029,0.2604748237177358,0.4513051379203587
2864601_0.272,member,21,False,-0.0019493416585028172,0.050648014280945064,0.11902168171423015,1.0740393996238708,0.05853983235087419,0.2604748237177358,0.4569412122655213
2864601_0.272,member,22,False,-0.0005735026746988296,0.05021770199388265,0.12276054769206253,1.2773191928863525,0.060378762740466614,0.2604748237177358,0.47129525203208245
2864601_0.272,member,23,False,0.00010494493693113327,0.0455717179402709,0.10797729732681784,1.0390918254852295,0.05310774299416306,0.2604748237177358,0.4145402453322234
2864601_0.272,member,24,False,0.00081667185947299,0.03632140763476491,0.08409302029298829,0.9896268844604492,0.04136045835455231,0.2604748237177358,0.3228450991644241
2864601_0.272,member,25,False,-0.0006617475710809231,0.04176594717428088,0.09736463783951871,1.008458137512207,0.04788799396830865,0.2604748237177358,0.373796731867753
2864601_0.272,member,26,False,0.0011387329176068305,0.048488035954535005,0.11088232773365383,1.078435868024826,0.054536558236403396,0.2604748237177358,0.42569307141104645
2864601_0.272,member,27,False,0.000652691401541233,0.05101831670105457,0.12151881818731781,1.089823693037033,0.05976802832648463,0.2604748237177358,0.4665280753544227
2864601_0.272,member,28,False,0.0010228246599435806,0.045743721798062326,0.11138787691675218,1.1623432636260986,0.05478520843187581,0.2604748237177358,0.4276339468318748
2864601_0.272,member,29,False,0.00011204395443201065,0.04429208856076002,0.10808917922010614,1.4119517803192139,0.05316277118047217,0.2604748237177358,0.41496977587836764
2864601_0.272,member,30,False,0.002071088787168264,0.037943653788417575,0.09737352354767519,1.3308474719524384,0.04789236433056793,0.2604748237177358,0.3738308453687419
2864601_0.272,member,31,False,0.00031664569303393363,0.026294188167899846,0.06581365396352915,0.5980222523212433,0.03236990281042899,0.2604748237177358,0.2526680046239259
2864601_0.272,member,32,True,-1.0423362255096436e-08,5.114451050758362e-07,8.001199975721111e-07,4.76837158203125e-06,3.935324206804014e-07,0.2604748237177358,3.071774792481147e-06
2864601_0.272,member,33,False,-0.0018981381505727769,0.027481838293373584,0.07212046482962985,0.9850640296936035,0.035471855710545556,0.2604748237177358,0.276880751084732
2864601_0.272,member,34,False,-0.002358479421585798,0.039418254893273115,0.09963446183128971,1.2734589576721191,0.04900438817506587,0.2604748237177358,0.38251090991910547
2864601_0.272,member,35,False,-0.0032684999108314513,0.04587810595333576,0.11473424625359363,1.2182722091674805,0.056431092586270035,0.2604748237177358,0.44048113601153904
2864601_0.272,member,36,False,-0.0021121426485478877,0.04623544827476144,0.11630714442372588,1.3038434982299805,0.057204709576539226,0.2604748237177358,0.4465197164304924
2864601_0.272,member,37,False,-0.004083005219697952,0.04876218811422586,0.11633292997887289,1.0355636477470398,0.0572173919891353,0.2604748237177358,0.44661871085451765
2864601_0.272,member,38,False,-0.0022300172448158264,0.04803228297829628,0.11674780149984615,1.2734003067016602,0.057421443124484224,0.2604748237177358,0.448211461797015
2864601_0.272,member,39,False,-0.0013864297345280647,0.04590575976669788,0.11045789433764397,1.0489118099212646,0.05432780417169286,0.2604748237177358,0.4240636110664651
2864601_0.272,member,40,False,0.0007481700554490089,0.03856125348061323,0.09011340839630082,1.1835896968841553,0.04432153658146982,0.2604748237177358,0.345958227786162
2864601_0.272,member,41,False,-0.00036715595051646234,0.043706963237375024,0.10071338797068778,1.0164306163787842,0.04953504909675396,0.2604748237177358,0.38665306125641574
2864601_0.272,member,42,False,0.0019547814689576627,0.05014590011164546,0.1141800475760252,1.0184675753116608,0.0561585145382483,0.2604748237177358,0.43835348824252096
2864601_0.272,member,43,False,0.00214992481470108,0.052802526034414765,0.1217079386005696,1.0356049537658691,0.059861045641703456,0.2604748237177358,0.46725413559530315
2864601_0.272,member,44,False,0.0032873764745891096,0.04772277626767755,0.11476147744364922,1.1684460639953613,0.05644448602247098,0.2604748237177358,0.44058568043417046
2864601_0.272,member,45,False,0.0025024531558156013,0.04821385539323091,0.11655503926587837,1.263677954673767,0.05732663460978732,0.2604748237177358,0.4474714200869699
2864601_0.272,member,46,False,0.0047257843352854255,0.0434741606079042,0.10945399081055664,1.3229101598262787,0.05383404250301432,0.2604748237177358,0.42020948223835536
2864601_0.272,member,47,False,0.003229249555617571,0.03486370508000255,0.08476315586497055,1.0074597001075745,0.0416900590077374,0.2604748237177358,0.3254178452072756
2864601_0.272,member,48,False,0.0022815178744494914,0.020348346505314113,0.05063932859506695,0.47273755073547363,0.02490653604973912,0.2604748237177358,0.1944116052073516
2864601_0.272,member,49,False,-0.0006421386599540711,0.03466261927038431,0.08397602568158573,0.975059986114502,0.041302915520013084,0.2604748237177358,0.3223959401642078
2864601_0.272,member,50,False,-0.0007292645387351513,0.04311071962490678,0.10795579828825491,1.4942671060562134,0.05309716886938973,0.2604748237177358,0.41445770745675403
2864601_0.272,member,51,False,-0.0020067706145346165,0.04821682387217879,0.11654487849808545,1.1952950954437256,0.057321637119963735,0.2604748237177358,0.4474324114501738
2864601_0.272,member,52,False,4.483847320079804e-05,0.048930619299411775,0.11755363008321584,1.2143068313598633,0.0578177832659995,0.2604748237177358,0.4513051526645936
2864601_0.272,member,53,False,-0.0019493489637970925,0.050648015581071376,0.1190216834477851,1.0740391612052917,0.05853983320350888,0.2604748237177358,0.456941218920886
2864601_0.272,member,54,False,-0.0005734888315200806,0.050217696495354174,0.12276054970697858,1.2773187160491943,0.06037876373148644,0.2604748237177358,0.47129525976763254
2864601_0.272,member,55,False,0.00010494932532310485,0.04557172138988972,0.10797729465561191,1.0390913486480713,0.05310774168035246,0.2604748237177358,0.4145402350770829
2864601_0.272,member,56,False,0.0008166748173534871,0.03632140650972724,0.08409303074947078,0.9896285533905029,0.04136046349748697,0.2604748237177358,0.32284513930835174
2864601_0.272,member,57,False,-0.0006617201529443264,0.041765973400324584,0.09736463396852674,1.008457899093628,0.04788799206439318,0.2604748237177358,0.37379671700646266
2864601_0.272,member,58,False,0.0011387369483709334,0.048488022238016126,0.1108823357221036,1.0784336626529694,0.05453656216545652,0.2604748237177358,0.4256931020798445
2864601_0.272,member,59,False,0.0006526796519756317,0.05101832986623049,0.12151882386423664,1.089824229478836,0.05976803111863032,0.2604748237177358,0.4665280971489238
2864601_0.272,member,60,False,0.0010227967277169228,0.045743748985230925,0.11138789620527435,1.1623435020446777,0.05478521791877633,0.2604748237177358,0.4276340208832625
2864601_0.272,member,61,False,0.0001120525449514389,0.04429209806025028,0.10808916472044713,1.4119513034820557,0.053162764048934504,0.2604748237177358,0.41496972021210865
2864601_0.272,member,62,False,0.002071128685027361,0.037943664792925116,0.09737355604274588,1.3308488726615906,0.0478923803130004,0.2604748237177358,0.37383097012195304
2864601_0.272,member,63,False,0.00031661876663565633,0.026294186484068633,0.06581367057408279,0.598021537065506,0.032369910980192776,0.2604748237177358,0.25266806839421047
2864601_0.272,member,64,True,-8.940696716308594e-11,5.270242691040039e-07,8.132905804101127e-07,5.0067901611328125e-06,4.00010263206195e-07,0.2604748237177358,3.1223385385277663e-06
2864601_0.272,member,65,False,-0.0018981282040476798,0.02748184594511986,0.07212047443437751,0.9850635528564453,0.035471860434561464,0.2604748237177358,0.2768807879587282
2864601_0.272,member,66,False,-0.0023584894873201847,0.03941825418546796,0.09963446276233098,1.2734594345092773,0.049004388632990836,0.2604748237177358,0.38251091349350574
2864601_0.272,member,67,False,-0.0032684985883533954,0.045878100354224446,0.11473422780484031,1.2182717323303223,0.05643108351240291,0.2604748237177358,0.4404810651841437
2864601_0.272,member,68,False,-0.002112154107540846,0.046235461745411155,0.11630715764305903,1.3038434982299805,0.05720471607835919,0.2604748237177358,0.44651976718139785
2864601_0.272,member,69,False,-0.004083005525171757,0.04876219481229782,0.11633292878257734,1.0355636477470398,0.05721739140074721,0.2604748237177358,0.44661870626176836
2864601_0.272,member,70,False,-0.0022300393134355545,0.04803226479887962,0.11674777066817839,1.273400068283081,0.05742142796018278,0.2604748237177358,0.4482113434298449
2864601_0.272,member,71,False,-0.0013864299580454826,0.04590574112534523,0.11045787983594123,1.0489122867584229,0.054327797039149986,0.2604748237177358,0.4240635553923599
2864601_0.272,member,72,False,0.0007481585592031479,0.03856126999855042,0.09011342022158517,1.1835905015468597,0.044321542397638386,0.2604748237177358,0.34595827318511524
2864601_0.272,member,73,False,-0.00036714483425021174,0.04370696135982871,0.10071338446753383,1.0164306163787842,0.04953504737375659,0.2604748237177358,0.3866530478073081
2864601_0.272,member,74,False,0.001954753432422876,0.05014588331058621,0.11418003811296179,1.0184665620326996,0.05615850988391861,0.2604748237177358,0.43835345191247077
2864601_0.272,member,75,False,0.00214990920573473,0.05280252781510353,0.12170795101679995,1.0356054306030273,0.05986105174852395,0.2604748237177358,0.4672541832629824
2864601_0.272,member,76,False,0.0032873915396630766,0.047722784880548715,0.11476147356887277,1.1684465408325195,0.05644448411669416,0.2604748237177358,0.440585665558351
2864601_0.272,member,77,False,0.0025024871081113817,0.04821386758983135,0.11655504508042322,1.263678789138794,0.05732663746962324,0.2604748237177358,0.4474714424098369
2864601_0.272,member,78,False,0.004725793082267046,0.043474158700555564,0.10945401048553821,1.3229109644889832,0.05383405217999171,0.2604748237177358,0.4202095577734159
2864601_0.272,member,79,False,0.0032292640693485737,0.03486372373625636,0.08476316690393457,1.0074606537818909,0.04169006443716079,0.2604748237177358,0.325417887587433
2864601_0.272,member,80,False,0.00228153233602643,0.020348335098475216,0.05063933880278259,0.4727374315261841,0.024906541070319855,0.2604748237177358,0.19441164439622788
2864601_0.272,member,81,False,-0.0006421490758657455,0.03466263511031866,0.08397603152355894,0.9750604629516602,0.04130291839333942,0.2604748237177358,0.32239596259237624
2864601_0.272,member,82,False,-0.0007292716465890408,0.043110710326582195,0.10795580924705928,1.4942679405212402,0.05309717425938726,0.2604748237177358,0.41445774952916703
2864601_0.272,member,83,False,-0.0020067762285470962,0.04821682658046484,0.11654488448060862,1.1952955722808838,0.05732164006241841,0.2604748237177358,0.44743243441793357
2864601_0.272,member,84,False,4.4836096465587616e-05,0.048930623538792135,0.1175536268682094,1.214306354522705,0.05781778168472511,0.2604748237177358,0.45130514032172525
2864601_0.272,member,85,False,-0.0019493590258061887,0.05064800560101867,0.11902168550528965,1.0740392804145813,0.05853983421547554,0.2604748237177358,0.45694122681993943
2864601_0.272,member,86,False,-0.0005734975636005401,0.050217727415263654,0.12276055736113513,1.2773191928863525,0.06037876749612021,0.2604748237177358,0.47129528915303126
2864601_0.272,member,87,False,0.00010494356602430344,0.04557172980159521,0.10797728727806931,1.0390913486480713,0.05310773805176898,0.2604748237177358,0.41454020675364456
2864601_0.272,member,88,False,0.0008166660852730274,0.036321408223360774,0.08409303203244557,0.9896281361579895,0.04136046412850753,0.2604748237177358,0.322845144233875
2864601_0.272,member,89,False,-0.0006617394648492336,0.04176592059060931,0.09736462917963573,1.008457899093628,0.04788798970901665,0.2604748237177358,0.37379669862122705
2864601_0.272,member,90,False,0.0011387393325567245,0.04848801565170288,0.11088232728913347,1.0784346163272858,0.05453655801776972,0.2604748237177358,0.42569306970446935
2864601_0.272,member,91,False,0.0006526554077863694,0.05101832271367311,0.12151882453419394,1.0898238122463226,0.05976803144814329,0.2604748237177358,0.4665280997209854
2864601_0.272,member,92,False,0.0010227854028344154,0.045743728153407576,0.11138788578877705,1.1623430252075195,0.054785212795508055,0.2604748237177358,0.42763398089284366
2864601_0.272,member,93,False,0.00011203957349061966,0.04429209510236978,0.10808916548853556,1.411952257156372,0.05316276442671245,0.2604748237177358,0.41496972316090963
2864601_0.272,member,94,False,0.0020711196921765805,0.03794366903230548,0.0973735262123433,1.330848515033722,0.04789236564116297,0.2604748237177358,0.3738308555987828
2864601_0.272,member,95,False,0.00031665178015828133,0.026294208381325006,0.06581366478516043,0.5980222821235657,0.03236990813295907,0.2604748237177358,0.2526680461697119
2864601_0.404,member,0,True,0.0,0.0,0.0,0.0,0.0,0.26583284910859684,0.0
2864601_0.404,member,1,False,-1.1119047179818154e-05,0.026975177478045224,0.06085407539056682,0.851097583770752,0.026299968374002388,0.26583284910859684,0.22891856892263526
2864601_0.404,member,2,False,-0.0030487516270950436,0.03758381404448301,0.08089520911768051,0.7848188877105713,0.034961363355675984,0.26583284910859684,0.30430855098962417
2864601_0.404,member,3,False,-0.0014921231148764492,0.04315548905637115,0.09058612501995496,0.7760490477085114,0.039149592001155385,0.26583284910859684,0.34076347345225616
