entity,function,stratum,n,r2,mse,bias,residual_q01,residual_q05,residual_q25,residual_q50,residual_q75,residual_q95,residual_q99,residual_std,cost_scope,wall_seconds,microseconds_per_sample
2864601_0.400,invariant_tilde_f,all,9785.0,0.9860177256572988,0.06770425300159676,0.007948624834155486,-0.7685975790023803,-0.3376047372817993,-0.05519580841064453,0.0031625032424926758,0.07898712158203125,0.368882310390472,0.7868932235240935,0.26009226401861474,single_member,4.782606541644782,488.76919178791843
2864601_0.400,invariant_tilde_f,stable_near_floor,3170.0,-961.2054685259785,0.025485211919783615,0.03284555895471422,-0.043737883567810054,-0.006994009017944336,-7.987022399902344e-05,0.0032149553298950195,0.008561432361602783,0.16940998435020416,0.6906357479095451,0.1562500648964239,single_member,4.782606541644782,488.76919178791843
2864601_0.400,invariant_tilde_f,unstable,6615.0,0.9707463700064377,0.08793620466136207,-0.003982332257631545,-0.9041025876998902,-0.4211036920547485,-0.12331581115722656,0.002728104591369629,0.1256336271762848,0.4129248619079585,0.8097275263071053,0.2965360665386852,single_member,4.782606541644782,488.76919178791843
2864601_0.385,original_f,all,9785.0,0.9849908474776666,0.0726765499521233,0.005786389798493095,-0.7656694281101227,-0.35778236389160156,-0.06640958786010742,0.003262162208557129,0.0747690200805664,0.3813246250152586,0.7788865232467643,0.26953755271774743,single_member,4.068287459202111,415.7677526011355
2864601_0.385,original_f,stable_near_floor,3170.0,-1289.3366001536117,0.034176174194004844,0.03738584844659932,-0.04443527936935425,-0.0186838150024414,-0.002492368221282959,0.004399716854095459,0.012629687786102295,0.20131034255027763,0.8378911828994747,0.18107682348940515,single_member,4.068287459202111,415.7677526011355
2864601_0.385,original_f,unstable,6615.0,0.9696850698326444,0.09112646547037508,-0.00935651026416703,-0.9138634276390075,-0.4446603715419769,-0.13490698114037514,-0.004051685333251953,0.12503576278686523,0.42261343002319324,0.7729784619808193,0.3017493757481504,single_member,4.068287459202111,415.7677526011355
2864601_0.385,shift_averaged_bar_f,all,9785.0,0.9862120263304299,0.06676342022935768,0.0057902245217163065,-0.7276127743721008,-0.3439404010772705,-0.05854037404060364,0.003972887992858887,0.07568016648292542,0.36283144950866664,0.7358310496807094,0.2583344998976166,single_member,120.79377270815894,12344.790261436785
2864601_0.385,shift_averaged_bar_f,stable_near_floor,3170.0,-1112.4344700910308,0.0294907006426931,0.036373783692670546,-0.041663577556610105,-0.017029058933258054,-0.0021344423294067383,0.004564940929412842,0.012448668479919434,0.18385223746299728,0.7395042228698728,0.16785868163442802,single_member,120.79377270815894,12344.790261436785
2864601_0.385,shift_averaged_bar_f,unstable,6615.0,0.9718478958292176,0.08462502583627025,-0.008865842382580737,-0.9577076894044876,-0.4321492804214358,-0.1280968189239502,-0.0009572505950927734,0.12005531787872314,0.39845674037933326,0.7250286227464636,0.29079065601186954,single_member,120.79377270815894,12344.790261436785
2864601_0.385,invariant_tilde_f,all,9785.0,0.9860718064640028,0.06744238568803414,0.006506439355852446,-0.737725031375885,-0.3426323771476745,-0.0584864616394043,0.0038040876388549805,0.07616710662841797,0.3629528880119307,0.7403951442241669,0.2596284667333082,single_member,3.4019343750551343,347.6683060863704
2864601_0.385,invariant_tilde_f,stable_near_floor,3170.0,-1110.139515325464,0.02942991590340411,0.034679790362950755,-0.04183586597442627,-0.01803699731826782,-0.002495884895324707,0.004489779472351074,0.012108594179153442,0.17387224435806253,0.7409123373031614,0.16803611320784897,single_member,3.4019343750551343,347.6683060863704
2864601_0.385,invariant_tilde_f,unstable,6615.0,0.9715040946064138,0.08565848987809871,-0.006994622275667077,-0.9626014757156373,-0.4293841481208801,-0.1257971227169037,-0.0003905296325683594,0.12028717994689941,0.4080411016941069,0.7397039753198608,0.2926132410319814,single_member,3.4019343750551343,347.6683060863704
2864601_0.350,original_f,all,9785.0,0.9843029901308028,0.07600725758234417,0.004014130862565725,-0.8736600685119629,-0.3666090726852417,-0.06392812728881836,0.0024094581604003906,0.08057534694671631,0.3766065239906309,0.7696980428695679,0.27567900031519044,single_member,1.6206020838581026,165.62106120164563
2864601_0.350,original_f,stable_near_floor,3170.0,-1145.6653671101124,0.030370862396619916,0.03412898257139729,-0.05508796691894531,-0.026699483394622803,-0.007223069667816162,0.003293633460998535,0.01766178011894226,0.17780677676200862,0.7368346846103666,0.17092481132189946,single_member,1.6206020838581026,165.62106120164563
2864601_0.350,original_f,unstable,6615.0,0.9674394266909113,0.09787685285653099,-0.010417324907199366,-1.032121456861496,-0.472979748249054,-0.13442480564117432,-0.0021311044692993164,0.12931569665670395,0.41986330971121744,0.7801788479089702,0.31270291688143653,single_member,1.6206020838581026,165.62106120164563
2864601_0.350,shift_averaged_bar_f,all,9785.0,0.9861511791270455,0.06705805144252132,0.0031255811188953195,-0.8164835071563721,-0.3468204736709595,-0.06130361557006836,0.00211179256439209,0.07649648189544678,0.354677167534828,0.7125395035743706,0.25895006282093114,single_member,60.66154883336276,6199.442905811217
2864601_0.350,shift_averaged_bar_f,stable_near_floor,3170.0,-1064.225001981518,0.028213812751801,0.03475062950905001,-0.05095188856124878,-0.024200105667114256,-0.006551861763000488,0.0033904314041137695,0.017164647579193115,0.18989564776420573,0.6765599608421317,0.16436157853007194,single_member,60.66154883336276,6199.442905811217
2864601_0.350,shift_averaged_bar_f,unstable,6615.0,0.9714993504228027,0.08567275086044775,-0.012029581904051071,-0.9766067335009575,-0.45294336080551145,-0.12656525475904346,-0.0039196014404296875,0.11870977282524109,0.38683807849884,0.7201081922650335,0.2924738815406228,single_member,60.66154883336276,6199.442905811217
2864601_0.350,invariant_tilde_f,all,9785.0,0.986009359084159,0.06774476519372893,0.004956068244712631,-0.8145683085918426,-0.3433951884508133,-0.05870819091796875,0.0023467540740966797,0.07770037651062012,0.35658276081085155,0.7290055143833157,0.2602443546102109,single_member,3.473848749883473,355.01775675865844
2864601_0.350,invariant_tilde_f,stable_near_floor,3170.0,-1079.498682142182,0.028618355220558545,0.033304691794166806,-0.05045642614364624,-0.024992549419403078,-0.006853878498077393,0.0032436251640319824,0.01714646816253662,0.17191432714462274,0.6817705500125875,0.16588500061671047,single_member,3.473848749883473,355.01775675865844
