entity,entity_type,gradient_set,stratum,n,transform,mean_signed_change,mean_absolute_change,rms_change,max_absolute_change,relative_l2_change,original_reference_residual_std,rms_change_over_residual_std
2864601_0.353,member,fixed,all,1000,plain_reversal_control,-0.06868351642787457,0.2337289207726717,0.31542074064119086,2.3289550840854645,0.13637271011232507,,
2864601_0.353,member,fixed,stable_near_floor,23,stellarator_parity,0.0003469353136808976,0.0030469531598298445,0.0046578109423848464,0.013216137886047363,0.0024017242191198196,,
2864601_0.353,member,fixed,stable_near_floor,23,plain_reversal_control,0.12299664124198582,0.13073757420415463,0.2101520943561995,0.7342462539672852,0.10836149877212757,,
2864601_0.353,member,fixed,unstable,977,stellarator_parity,0.001439426715810809,0.023437653876985962,0.051249016182580924,0.6851058751344681,0.022080560207536272,,
2864601_0.353,member,fixed,unstable,977,plain_reversal_control,-0.07319594593289687,0.23615348676149042,0.3174786703126443,2.3289550840854645,0.136785199338706,,
2864601_0.175,member,varied,all,1000,stellarator_parity,0.004139070838689804,0.030711224526166914,0.0765628825802078,1.2683509290218353,0.0367904040888024,0.2756695799518457,0.27773424472000824
2864601_0.175,member,varied,all,1000,plain_reversal_control,-0.07680768889188766,0.2814726783037186,0.4476810125264284,2.4784111976623535,0.21512206435640716,0.2756695799518457,1.623976837069327
2864601_0.175,member,varied,stable_near_floor,240,stellarator_parity,0.0038515518109003702,0.010480516155560811,0.031499855767300154,0.2984510660171509,0.016527579584713896,0.18280678668350886,0.17231228850291794
2864601_0.175,member,varied,stable_near_floor,240,plain_reversal_control,0.013412571015457312,0.10486239275584618,0.27170392599540794,2.0384039133787155,0.14255964514701044,0.18280678668350886,1.4862901477821258
2864601_0.175,member,varied,unstable,760,stellarator_parity,0.004229866321149626,0.037099869274779367,0.08602124255536288,1.2683509290218353,0.040321508981920634,0.3104184053223776,0.27711386013347883
2864601_0.175,member,varied,unstable,760,plain_reversal_control,-0.10529829728368081,0.3372443474240993,0.4903016839290347,2.4784111976623535,0.2298235082999608,0.3104184053223776,1.5794865108589282
2864601_0.175,member,fixed,all,1000,stellarator_parity,0.0021345960646867754,0.023756959363818168,0.06711585422273753,1.6498983204364777,0.02877406688582726,,
2864601_0.175,member,fixed,all,1000,plain_reversal_control,-0.09391719087958336,0.2375248076915741,0.32198368073033384,2.333561658859253,0.13804160094174522,,
2864601_0.175,member,fixed,stable_near_floor,23,stellarator_parity,0.008015746655671493,0.012872975805531378,0.02385790423152645,0.07875204086303711,0.012365906549496231,,
2864601_0.175,member,fixed,stable_near_floor,23,plain_reversal_control,0.03162627634794816,0.08027420873227327,0.1473183910373003,0.565960168838501,0.07635731281803551,,
2864601_0.175,member,fixed,unstable,977,stellarator_parity,0.0019961452319409733,0.024013184155876097,0.06780251817754525,1.6498983204364777,0.028960991036887995,,
2864601_0.175,member,fixed,unstable,977,plain_reversal_control,-0.09687266656661839,0.24122671534363543,0.3249664629021585,2.333561658859253,0.1388053286568853,,
2864601_0.277,member,varied,all,1000,stellarator_parity,0.006393627271056176,0.029640956073999403,0.06820536286218908,0.7015560269355774,0.03294605347659044,0.27271754906457824,0.2500952472480543
2864601_0.277,member,varied,all,1000,plain_reversal_control,-0.000532517146319151,0.30459868723526595,0.4803059410624893,2.3676949441432953,0.23200793244575343,0.27271754906457824,1.7611845761665859
2864601_0.277,member,varied,stable_near_floor,240,stellarator_parity,0.008299887428681057,0.013367529958486557,0.06443608621149306,0.7015560269355774,0.03355208404938743,0.1751134580328932,0.36796764186673436
2864601_0.277,member,varied,stable_near_floor,240,plain_reversal_control,0.07627508573544522,0.1365017536561936,0.37394322161616,2.1885255575180054,0.1947134771684233,0.1751134580328932,2.135433939896948
2864601_0.277,member,varied,unstable,760,stellarator_parity,0.005791650379174634,0.0347799327420561,0.06935311355722373,0.5724370926618576,0.03278646630185494,0.3079326777533886,0.2252216752804844
2864601_0.277,member,varied,unstable,760,plain_reversal_control,-0.024787549635297373,0.35768192941813093,0.5093000215746093,2.3676949441432953,0.2407699833276001,0.3079326777533886,1.6539330131844208
2864601_0.277,member,fixed,all,1000,stellarator_parity,0.0038778758384287355,0.024759020317345858,0.05306401760064144,0.7642841041088104,0.022885252429130802,,
2864601_0.277,member,fixed,all,1000,plain_reversal_control,-0.07165871329978109,0.234721969101578,0.3334507604779463,3.64166958630085,0.14380940553078644,,
2864601_0.277,member,fixed,stable_near_floor,23,stellarator_parity,0.005469109701073688,0.0072057920953501825,0.01371463448695921,0.04832911491394043,0.00700580476559272,,
2864601_0.277,member,fixed,stable_near_floor,23,plain_reversal_control,0.1400886877723362,0.14599505196446957,0.3462275708202225,1.3686643838882446,0.17686237048011236,,
2864601_0.277,member,fixed,unstable,977,stellarator_parity,0.0038404158805568486,0.02517224882206019,0.053643730407364934,0.7642841041088104,0.023057451365232236,,
2864601_0.277,member,fixed,unstable,977,plain_reversal_control,-0.0766435548808033,0.2368107296892479,0.3331440721821468,3.64166958630085,0.1431938678317691,,
2864601_0.463,member,varied,all,1000,stellarator_parity,0.0028428374826908113,0.03208312553167343,0.06963041457460883,0.938516765832901,0.033463049621836743,0.27018624610166003,0.2577126540645957
2864601_0.463,member,varied,all,1000,plain_reversal_control,-0.10169650211930276,0.3155199423730373,0.49718478675130634,3.8932766914367676,0.23893752883597186,0.27018624610166003,1.8401557959550467
2864601_0.463,member,varied,stable_near_floor,240,stellarator_parity,0.00190488671263059,0.013963519285122553,0.04323215732679292,0.4334295392036438,0.022567381829374573,0.17613077312038827,0.24545487742362335
2864601_0.463,member,varied,stable_near_floor,240,plain_reversal_control,0.03479275392989318,0.11028904604415099,0.27819641918694976,1.8436316847801208,0.145219790164526,0.17613077312038827,1.5794878672155601
2864601_0.463,member,varied,unstable,760,stellarator_parity,0.0031390324627098283,0.037805106451636865,0.07608712086985896,0.938516765832901,0.03571659553535434,0.30416974172415984,0.25014690954651075
2864601_0.463,member,varied,unstable,760,plain_reversal_control,-0.14479837245062777,0.38032969910847514,0.548464762507363,3.8932766914367676,0.25745873761441956,0.30416974172415984,1.803153592459388
2864601_0.463,member,fixed,all,1000,stellarator_parity,0.0077397808134555815,0.02639974084496498,0.06023278584824081,0.7927483916282654,0.026098728637333216,,
2864601_0.463,member,fixed,all,1000,plain_reversal_control,-0.15111364084482193,0.29125340273976325,0.37651740391560823,1.894023060798645,0.16314413178207066,,
2864601_0.463,member,fixed,stable_near_floor,23,stellarator_parity,0.014108564542687458,0.014191472012063732,0.028733634069188562,0.09249067306518555,0.014988770889631723,,
2864601_0.463,member,fixed,stable_near_floor,23,plain_reversal_control,0.036341332870980965,0.11341380813847417,0.28349025805120764,1.2166566252708435,0.1478814171970181,,
2864601_0.463,member,fixed,unstable,977,stellarator_parity,0.007589850387895364,0.026687141237141776,0.06077795881493942,0.7927483916282654,0.026239366096055323,,
2864601_0.463,member,fixed,unstable,977,plain_reversal_control,-0.15552660337856142,0.29544000527387754,0.3784319865147814,1.894023060798645,0.1633785607518303,,
2864601_0.229,member,varied,all,1000,stellarator_parity,-0.006285253018140793,0.024098025619983674,0.04522134271717248,0.4594476819038391,0.021861849263280053,0.26707649488524243,0.16931981504625934
2864601_0.229,member,varied,all,1000,plain_reversal_control,-0.034713848382234576,0.3132400053441525,0.4846481833383811,2.214531183242798,0.23429878223944697,0.26707649488524243,1.8146418446393981
2864601_0.229,member,varied,stable_near_floor,240,stellarator_parity,-0.002335467686255773,0.008932483941316604,0.02425494057605622,0.21409285068511963,0.01262105421163683,0.1590740274632734,0.15247580615670359
2864601_0.229,member,varied,stable_near_floor,240,plain_reversal_control,0.07952443733811379,0.13318177536129952,0.34042116603665734,2.0307397842407227,0.17713809596295735,0.1590740274632734,2.140017270357054
2864601_0.229,member,varied,unstable,760,stellarator_parity,-0.007532553649262378,0.028887144044825907,0.05004967694017988,0.4594476819038391,0.02368966514465693,0.304627787608849,0.16429780530870391
2864601_0.229,member,varied,unstable,760,plain_reversal_control,-0.07078909650444984,0.3701004990229481,0.5219788823423134,2.214531183242798,0.24706463040812654,0.304627787608849,1.7134972696993405
2864601_0.229,member,fixed,all,1000,stellarator_parity,-0.0071129240244627,0.020399692729115487,0.0382147156439894,0.3888621926307678,0.01653743830593917,,
2864601_0.229,member,fixed,all,1000,plain_reversal_control,-0.07868996228277683,0.27607274858653547,0.3680181872511801,1.854564905166626,0.1592600642074176,,
2864601_0.229,member,fixed,stable_near_floor,23,stellarator_parity,-0.006987773853799571,0.014284294584523077,0.021865947394342708,0.04770791530609131,0.011320716543448451,,
2864601_0.229,member,fixed,stable_near_floor,23,plain_reversal_control,0.07184029662090799,0.11063102017278256,0.21556732061938977,0.8282549381256104,0.11160625646589506,,
2864601_0.229,member,fixed,unstable,977,stellarator_parity,-0.00711587024137698,0.020543658089735368,0.03851607408369185,0.3888621926307678,0.01660904272218616,,
2864601_0.229,member,fixed,unstable,977,plain_reversal_control,-0.08223366336239275,0.27996748733117854,0.3708528345815935,1.854564905166626,0.15992051941289445,,
2864601_0.224,member,varied,all,1000,stellarator_parity,0.0024624071568250657,0.028195621743798256,0.06929110758014267,0.9292132258415222,0.033244889016067994,0.270471732855049,0.25618613393983436
2864601_0.224,member,varied,all,1000,plain_reversal_control,-0.11981851282715797,0.3137808938324451,0.5011362882177964,3.0427699089050293,0.24043807157297262,0.270471732855049,1.8528231506039303
2864601_0.224,member,varied,stable_near_floor,240,stellarator_parity,0.0022667795419692993,0.012178845206896464,0.0457322093237642,0.41272687911987305,0.02391133122592047,0.17527675253931743,0.26091428932371236
2864601_0.224,member,varied,stable_near_floor,240,plain_reversal_control,0.015980523079633713,0.11291067749261856,0.30121021689326377,1.6328871548175812,0.1574893793950945,0.17527675253931743,1.7184835554600855
2864601_0.224,member,varied,unstable,760,stellarator_parity,0.0025241842983584656,0.03325355117650409,0.07521297127920266,0.9292132258415222,0.03521840828137503,0.3050992533826326,0.2465196831697133
2864601_0.224,member,varied,unstable,760,plain_reversal_control,-0.16270241890298692,0.37721359372923247,0.5493572280235394,3.0427699089050293,0.25723604346165835,0.3050992533826326,1.8005852912874116
2864601_0.224,member,fixed,all,1000,stellarator_parity,0.003401930570602417,0.021800173074007036,0.05844972910186949,1.231904685497284,0.025107530635342122,,
2864601_0.224,member,fixed,all,1000,plain_reversal_control,-0.1300537679195404,0.27603626435995104,0.36640449975144196,2.130870819091797,0.15739187065184004,,
2864601_0.224,member,fixed,stable_near_floor,23,stellarator_parity,0.0022990392602008324,0.006613897240680197,0.011512311344666343,0.030376434326171875,0.005932128136028412,,
2864601_0.224,member,fixed,stable_near_floor,23,plain_reversal_control,0.06472078354462334,0.08086460310479869,0.23536319832184405,1.1035465598106384,0.12127926435880385,,
2864601_0.224,member,fixed,unstable,977,stellarator_parity,0.0034278942350233345,0.02215768007929518,0.05910733575553211,1.231904685497284,0.025299328732494717,,
2864601_0.224,member,fixed,unstable,977,plain_reversal_control,-0.13463904395196186,0.28063088893402316,0.3689290612456167,2.130870819091797,0.15791030808811168,,
2864601_0.373,member,varied,all,1000,stellarator_parity,-0.004156488686800003,0.02726529437303543,0.05280968869455506,0.3928603529930115,0.025524061956107718,0.2629237618989425,0.2008555191555985
2864601_0.373,member,varied,all,1000,plain_reversal_control,-0.07903319422900677,0.30809616658091543,0.48661103105697134,2.6016632318496704,0.23518961032058078,0.2629237618989425,1.8507685556545679
2864601_0.373,member,varied,stable_near_floor,240,stellarator_parity,-0.0012589527914921442,0.008630775039394696,0.02826610289448689,0.24821722507476807,0.014634438579471255,0.15174648715965916,0.1862718763614401
2864601_0.373,member,varied,stable_near_floor,240,plain_reversal_control,0.04184711544464032,0.10082682439436515,0.28755700401812084,1.8765216022729874,0.14887921865665982,0.15174648715965916,1.8949829376647742
2864601_0.373,member,varied,unstable,760,stellarator_parity,-0.00507150002216038,0.033149879425764084,0.058457247114246304,0.3928603529930115,0.027697144908755817,0.3006667835598421,0.19442535827244609
2864601_0.373,member,varied,unstable,760,plain_reversal_control,-0.11720592359963217,0.3735496430608787,0.5342788157043766,2.6016632318496704,0.25314222805124553,0.3006667835598421,1.77697984918257
2864601_0.373,member,fixed,all,1000,stellarator_parity,-0.0024659664034843445,0.022226716697216035,0.045884801009397694,0.4733796715736389,0.01999818438516131,,
2864601_0.373,member,fixed,all,1000,plain_reversal_control,-0.0838531745299697,0.26892400919646026,0.3654398095079372,1.7817922234535217,0.1592713171126354,,
2864601_0.373,member,fixed,stable_near_floor,23,stellarator_parity,-0.002564108890035878,0.00457757452259893,0.010246070868989335,0.04082787036895752,0.005229008515318651,,
2864601_0.373,member,fixed,stable_near_floor,23,plain_reversal_control,0.18542495758637137,0.18953643415285193,0.39303491024288295,1.426319181919098,0.20058253732147555,,
2864601_0.373,member,fixed,unstable,977,stellarator_parity,-0.0024636559867077987,0.02264220315577918,0.046395129743015684,0.4733796715736389,0.0201564852328376,,
2864601_0.373,member,fixed,unstable,977,plain_reversal_control,-0.09019237313659799,0.27079290809717976,0.36476503035137914,1.7817922234535217,0.15847311966704775,,
2864601_0.481,member,varied,all,1000,stellarator_parity,0.0029637440331280233,0.028410363260656595,0.05826248928699293,0.4756903648376465,0.028172957272650043,0.2658915448291281,0.21912125609121794
2864601_0.481,member,varied,all,1000,plain_reversal_control,-0.07537376908585429,0.31245230097696186,0.490585594029364,3.0006262063980103,0.23722376349361537,0.2658915448291281,1.8450590233872717
2864601_0.481,member,varied,stable_near_floor,240,stellarator_parity,0.0015044890033702055,0.009798863747467598,0.03564936532928166,0.3717052936553955,0.018591911940122587,0.16933327285582203,0.2105278231977193
2864601_0.481,member,varied,stable_near_floor,240,plain_reversal_control,0.04161533455674847,0.11621650128314892,0.2961329103467308,1.8639767915010452,0.15443969172759395,0.16933327285582203,1.7488170242765677
2864601_0.481,member,varied,unstable,760,stellarator_parity,0.0034245614109462814,0.03428767889640049,0.06375845783218866,0.4756903648376465,0.03016941364035993,0.30065017828811785,0.2120685848091795
2864601_0.481,member,varied,unstable,760,plain_reversal_control,-0.11231769655193938,0.3744215008802712,0.5375719008548898,3.0006262063980103,0.2543698450331385,0.30065017828811785,1.788031205954337
2864601_0.481,member,fixed,all,1000,stellarator_parity,0.00451933179423213,0.02243498507514596,0.05204950988993615,0.8253416866064072,0.02245984943380876,,
2864601_0.481,member,fixed,all,1000,plain_reversal_control,-0.1121992934383452,0.2840289691053331,0.3779123374087161,1.9630312323570251,0.16307270165131058,,
2864601_0.481,member,fixed,stable_near_floor,23,stellarator_parity,0.007264230562293012,0.009793499241704527,0.024395729341332627,0.08697128295898438,0.01239056540263882,,
2864601_0.481,member,fixed,stable_near_floor,23,plain_reversal_control,0.042604353116906205,0.06917334639507791,0.204234038768189,0.9542227983474731,0.1037302545620095,,
2864601_0.481,member,fixed,unstable,977,stellarator_parity,0.004454712887716879,0.022732584025165564,0.05252540441789499,0.8253416866064072,0.022591349009460006,,
2864601_0.481,member,fixed,unstable,977,plain_reversal_control,-0.11584359627434394,0.28908698274129613,0.3810484503054131,1.9630312323570251,0.1638901903900554,,
2864601_0.289,member,varied,all,1000,stellarator_parity,0.0004586763456463814,0.02848852764815092,0.06006638234598112,0.5958452820777893,0.028952512771038788,0.27396438500010734,0.21924887187784495
2864601_0.289,member,varied,all,1000,plain_reversal_control,-0.08949587897211313,0.31708581844717265,0.5106209873156488,3.6572884023189545,0.24612370645634352,0.27396438500010734,1.8638225085915774
2864601_0.289,member,varied,stable_near_floor,240,stellarator_parity,-0.0004166154811779658,0.009774450833598772,0.028742211082000597,0.21398833394050598,0.01519183045420639,0.17510854575553106,0.16413939684090337
2864601_0.289,member,varied,stable_near_floor,240,plain_reversal_control,0.023300331862022478,0.10505467159673572,0.2603640913961664,2.0441348254680634,0.13761666148680796,0.17510854575553106,1.4868725582340256
2864601_0.289,member,varied,unstable,760,stellarator_parity,0.0007350842909593331,0.03439823611590423,0.06698097491709519,0.5958452820777893,0.03145988019013545,0.3092765452791435,0.21657308302069989
2864601_0.289,member,varied,unstable,760,plain_reversal_control,-0.12511573502499806,0.38404302271573165,0.5671539314232857,3.6572884023189545,0.26638302524000723,0.3092765452791435,1.8338084154147223
2864601_0.289,member,fixed,all,1000,stellarator_parity,0.0037124284282326696,0.024307593293488024,0.04998331917678196,0.7465766072273254,0.02151281950694541,,
2864601_0.289,member,fixed,all,1000,plain_reversal_control,-0.06028467228263617,0.26144239912182093,0.34084744832882696,1.4688313230872154,0.1467007344863776,,
2864601_0.289,member,fixed,stable_near_floor,23,stellarator_parity,0.011204190876172937,0.015098022378009298,0.032622605037442916,0.11034965515136719,0.0167568562789256,,
2864601_0.289,member,fixed,stable_near_floor,23,plain_reversal_control,0.055915568185889206,0.09732375455939252,0.253633601368974,1.1558241844177246,0.13028088347843797,,
2864601_0.289,member,fixed,unstable,977,stellarator_parity,0.003536061451464373,0.024524399978294587,0.05031990603487288,0.7465766072273254,0.021582139996459963,,
2864601_0.289,member,fixed,unstable,977,plain_reversal_control,-0.06302019483204874,0.2653059905495956,0.34263323872710993,1.4688313230872154,0.14695493510111546,,
2864601_0.393,member,varied,all,1000,stellarator_parity,0.003438813507556915,0.027052147507667542,0.05344111051039084,0.43572139739990234,0.025770481591158224,0.26106163787827585,0.20470686901653704
2864601_0.393,member,varied,all,1000,plain_reversal_control,0.05088558751344681,0.29628148978948593,0.45957286129048786,3.010925531387329,0.221616164944395,0.26106163787827585,1.760399823679843
2864601_0.393,member,varied,stable_near_floor,240,stellarator_parity,0.0017376882334550223,0.009725137799978256,0.031966297943217446,0.27751922607421875,0.01675451917527934,0.15284369265964967,0.20914371660988051
2864601_0.393,member,varied,stable_near_floor,240,plain_reversal_control,0.07942421088616053,0.1406020681063334,0.3630675671841038,3.010925531387329,0.19029487015085436,0.15284369265964967,2.375417401047604
2864601_0.393,member,varied,unstable,760,stellarator_parity,0.0039760109625364606,0.032523834783779945,0.05861010425256215,0.43572139739990234,0.027601916984029303,0.2985660971785914,0.1963052898718896
2864601_0.393,member,varied,unstable,760,plain_reversal_control,0.041873390658905635,0.3454434124262709,0.48608381456300137,2.468511462211609,0.22891692939211455,0.2985660971785914,1.6280609860142417
2864601_0.393,member,fixed,all,1000,stellarator_parity,0.0077186418175697324,0.023756458938121797,0.049868291014998824,0.7241308689117432,0.021665180425127682,,
2864601_0.393,member,fixed,all,1000,plain_reversal_control,-0.03522492808103561,0.23271768981218338,0.3095891229748466,1.8507423996925354,0.1345003823148811,,
2864601_0.393,member,fixed,stable_near_floor,23,stellarator_parity,-0.003696514212566873,0.005408877911775008,0.01563779798671543,0.0727684497833252,0.008030144987963235,,
2864601_0.393,member,fixed,stable_near_floor,23,plain_reversal_control,0.19331868316816248,0.22030117719069772,0.42103000075412117,1.2097601294517517,0.21620255954259165,,
2864601_0.393,member,fixed,unstable,977,stellarator_parity,0.007987371181636407,0.024188387662385846,0.050394777353463364,0.7241308689117432,0.02182103156043512,,
2864601_0.393,member,fixed,unstable,977,plain_reversal_control,-0.04060517686172298,0.23300999256581098,0.30647782992317896,1.8507423996925354,0.1327054657354835,,
2864601_0.406,member,varied,all,1000,stellarator_parity,0.007076376713812351,0.030628453187644483,0.0574090172801297,0.3951907157897949,0.027739221554371165,0.2595721283308841,0.22116787980776104
2864601_0.406,member,varied,all,1000,plain_reversal_control,-0.037462988436222075,0.28062022985517976,0.4515642475433747,2.911167621612549,0.2181894291539121,0.2595721283308841,1.739648437785095
2864601_0.406,member,varied,stable_near_floor,240,stellarator_parity,0.004541033009688059,0.014062704642613728,0.04093033986975158,0.23163267970085144,0.02139378972616975,0.15990364745811653,0.2559687694458154
2864601_0.406,member,varied,stable_near_floor,240,plain_reversal_control,0.03824847713112831,0.10777164796988169,0.3051018180911415,2.2387470304965973,0.15947300125249583,0.15990364745811653,1.9080353884426349
2864601_0.406,member,varied,unstable,760,stellarator_parity,0.007877011567746338,0.03585974220186472,0.0617052097500414,0.3951907157897949,0.0291531265232167,0.2946792664136707,0.20939786670779761
2864601_0.406,member,varied,unstable,760,plain_reversal_control,-0.061371872299595884,0.33520399255580025,0.48878119230496686,2.911167621612549,0.23092863632030436,0.2946792664136707,1.6586887779841826
2864601_0.406,member,fixed,all,1000,stellarator_parity,0.01072508554905653,0.027482785306870938,0.05311943980707189,0.5189943313598633,0.02305131717507768,,
2864601_0.406,member,fixed,all,1000,plain_reversal_control,-0.0694580152630806,0.24522314077615737,0.36686876471516294,3.766547203063965,0.15920364160075906,,
2864601_0.406,member,fixed,stable_near_floor,23,stellarator_parity,0.008107542991638184,0.008112249167069145,0.018767294653604508,0.06266188621520996,0.009581931895632362,,
2864601_0.406,member,fixed,stable_near_floor,23,plain_reversal_control,0.06288479722064474,0.06904943093009618,0.1931865878041084,0.8723071813583374,0.09863439359028979,,
2864601_0.406,member,fixed,unstable,977,stellarator_parity,0.010786706305270063,0.027938795881298207,0.05366385791445705,0.5189943313598633,0.02321184815815433,,
2864601_0.406,member,fixed,unstable,977,plain_reversal_control,-0.07257355741981109,0.2493705259618886,0.3699764940337731,3.766547203063965,0.16003020534393353,,
2864601_0.206,member,varied,all,1000,stellarator_parity,0.0042186028433498,0.027342756546800955,0.05238929741055297,0.3610692322254181,0.025442288300880384,0.26170034742431547,0.20018810798752995
2864601_0.206,member,varied,all,1000,plain_reversal_control,-0.03364030505763367,0.28190299078822134,0.43948650616387697,2.2685019969940186,0.21343180662536737,0.26170034742431547,1.6793501059106457
2864601_0.206,member,varied,stable_near_floor,240,stellarator_parity,0.006337870129694541,0.01189109282568097,0.03263457982823477,0.2605828568339348,0.017111947150552996,0.16469342254433836,0.1981535104685129
2864601_0.206,member,varied,stable_near_floor,240,plain_reversal_control,0.03258676246429483,0.10751707786694169,0.24597590878989886,1.2722496390342712,0.12897750710062286,0.16469342254433836,1.493538144935192
2864601_0.206,member,varied,unstable,760,stellarator_parity,0.003549360542398828,0.032222229300838845,0.057228014521731964,0.3610692322254181,0.027188396851773707,0.2965297018927449,0.192992520332521
2864601_0.206,member,varied,unstable,760,plain_reversal_control,-0.054554115854032144,0.33697222644757285,0.4848051611498542,2.2685019969940186,0.23032557091640693,0.2965297018927449,1.6349295131494408
2864601_0.206,member,fixed,all,1000,stellarator_parity,0.0024910223335027695,0.022736288949847222,0.04195977996752473,0.40661510825157166,0.018091152646028782,,
2864601_0.206,member,fixed,all,1000,plain_reversal_control,-0.05187985256337561,0.23740788787580094,0.3235537953613024,2.625626027584076,0.13950171105791395,,
2864601_0.206,member,fixed,stable_near_floor,23,stellarator_parity,-0.0015295277471127717,0.009240865707397461,0.018231226140169993,0.0714576244354248,0.009310369908881667,,
2864601_0.206,member,fixed,stable_near_floor,23,plain_reversal_control,0.20158529022465582,0.21476507964341537,0.5854531347761327,2.625626027584076,0.2989807271969544,,
2864601_0.206,member,fixed,unstable,977,stellarator_parity,0.002585671925983995,0.02305399082761216,0.0423585423558661,0.40661510825157166,0.01820165159240183,,
2864601_0.206,member,fixed,unstable,977,plain_reversal_control,-0.057846790418160376,0.23794093249130235,0.3147738622462003,1.7332189083099365,0.13525971037590673,,
2864601_0.284,member,varied,all,1000,stellarator_parity,0.0012721614986658096,0.030543258532881735,0.0692156734524021,0.6514655947685242,0.03354179694849334,0.26207622694741317,0.26410512032550953
2864601_0.284,member,varied,all,1000,plain_reversal_control,-0.06755834490060807,0.28922263565659523,0.45013901646814924,2.4664519131183624,0.21813659733227908,0.26207622694741317,1.717588129649286
2864601_0.284,member,varied,stable_near_floor,240,stellarator_parity,0.006153432776530584,0.013017122199138005,0.04623603771252465,0.4073324203491211,0.024073408991884565,0.15444660886593287,0.2993658329698891
2864601_0.284,member,varied,stable_near_floor,240,plain_reversal_control,0.03567360490560532,0.10837039202451706,0.28921705538983306,1.70843505859375,0.15058471284060665,0.15444660886593287,1.8726021730971605
2864601_0.284,member,varied,unstable,760,stellarator_parity,-0.0002692925890809611,0.03607782790143239,0.07502406953652835,0.6514655947685242,0.03561230972465516,0.2989413910612945,0.2509658139683491
2864601_0.284,member,varied,unstable,760,plain_reversal_control,-0.10015790799730702,0.3463338704877778,0.4900993091041331,2.4664519131183624,0.23263958486226805,0.2989413910612945,1.6394494832722706
2864601_0.284,member,fixed,all,1000,stellarator_parity,-0.00021554678678512574,0.0237807332277298,0.049989601462017356,0.6556754112243652,0.0217445507681319,,
2864601_0.284,member,fixed,all,1000,plain_reversal_control,-0.06933169934153557,0.23741978019475937,0.32318965273674477,2.321840763092041,0.14058151307744915,,
2864601_0.284,member,fixed,stable_near_floor,23,stellarator_parity,0.0016611037047012992,0.005779971247134002,0.012325788807214548,0.05086541175842285,0.006345802144425344,,
2864601_0.284,member,fixed,stable_near_floor,23,plain_reversal_control,0.011324229447737984,0.04583542243294094,0.08978571118270111,0.3230264186859131,0.04622522480901549,,
2864601_0.284,member,fixed,unstable,977,stellarator_parity,-0.0002597258669327079,0.024204497327580055,0.05053922114383797,0.6556754112243652,0.02190994824980425,,
2864601_0.284,member,fixed,unstable,977,plain_reversal_control,-0.07123045713289002,0.241929954430708,0.3266813648822956,2.321840763092041,0.1416241017718811,,
2864601_0.235,member,varied,all,1000,stellarator_parity,0.00418542954325676,0.03143350633978843,0.06346356214439314,0.5610494613647461,0.030491812096240477,0.2688787466272179,0.23603041497504842
2864601_0.235,member,varied,all,1000,plain_reversal_control,-0.0757344074845314,0.29619728603959083,0.4606499733553394,2.7971694469451904,0.22132467758004862,0.2688787466272179,1.713225679357987
2864601_0.235,member,varied,stable_near_floor,240,stellarator_parity,0.0053803631414969764,0.012667811786135038,0.037812865807654555,0.34221041202545166,0.019607162632610472,0.16225257090976863,0.23304940929831505
2864601_0.235,member,varied,stable_near_floor,240,plain_reversal_control,0.04305345863103867,0.086009581387043,0.19585058045320494,1.297920137643814,0.10155469839738501,0.16225257090976863,1.2070722784548094
2864601_0.235,member,varied,unstable,760,stellarator_parity,0.0038080820911809018,0.0373595151462053,0.06962747343347463,0.5610494613647461,0.03273033192929528,0.30655461009139723,0.2271291024222916
2864601_0.235,member,varied,unstable,760,plain_reversal_control,-0.11324636520523775,0.36257235066671123,0.5168128669585158,2.7971694469451904,0.2429422733117662,0.30655461009139723,1.685875370800757
2864601_0.235,member,fixed,all,1000,stellarator_parity,0.007329777091741562,0.024939988046884538,0.0497131826654036,0.5156112313270569,0.02142402140549056,,
2864601_0.235,member,fixed,all,1000,plain_reversal_control,-0.10033999533951282,0.2744201747626066,0.37082384612334957,2.3895602226257324,0.15980747140017132,,
2864601_0.235,member,fixed,stable_near_floor,23,stellarator_parity,0.00995090215102486,0.011284698610720427,0.020191125339249737,0.05947566032409668,0.010433398501380439,,
2864601_0.235,member,fixed,stable_near_floor,23,plain_reversal_control,0.1371503964714382,0.13756163742231287,0.2154783861467037,0.5095402002334595,0.1113445552602583,,
2864601_0.235,member,fixed,unstable,977,stellarator_parity,0.007268071998227216,0.025261453407203652,0.050199437000589306,0.5156112313270569,0.021556462151868832,,
2864601_0.235,member,fixed,unstable,977,plain_reversal_control,-0.10593086433813297,0.2776420236457456,0.37370371428542604,2.3895602226257324,0.16047450836773372,,
2864601_0.405,member,varied,all,1000,stellarator_parity,0.0008713186532258988,0.03390399532020092,0.07075098793853365,0.7739260792732239,0.034247244564398795,0.2691578813368091,0.2628605470779428
2864601_0.405,member,varied,all,1000,plain_reversal_control,-0.14146438382565976,0.32437402273714544,0.5223755141922952,2.9485576152801514,0.2528575573324761,0.2691578813368091,1.9407773296395647
2864601_0.405,member,varied,stable_near_floor,240,stellarator_parity,0.002625018854935964,0.010182117919127147,0.02771264767050746,0.16159355640411377,0.014509974227016015,0.15796906473543967,0.17543085234390354
2864601_0.405,member,varied,stable_near_floor,240,plain_reversal_control,0.00974076675872008,0.11439917969206968,0.3216538297674501,2.483056426048279,0.16841367289902234,0.15796906473543967,2.0361824025871345
