member_id,stored_validation_rank,stored_validation_r2,unit,dead,near_dead,active_fraction,zero_fraction,mean,std,q01,median,q99,maximum,original_dead,original_near_dead,original_active_fraction,original_mean,original_std,original_q01,original_median,original_q99,original_maximum
2864601_0.123,72,0.9853689140399841,2,False,False,0.9967604166666667,0.0032395833333333335,0.7826662092177048,0.4157623046595514,0.09931511923670769,0.7155345678329468,2.2506715440750193,3.4382200241088867,False,False,1.0,0.7819839321759063,0.4121751375910944,0.1196371965110302,0.7151599526405334,2.1235303926467886,3.004060745239258
2864601_0.123,72,0.9853689140399841,3,False,False,0.97371875,0.02628125,0.8750898215290809,0.39833691102372676,0.0,0.8931394219398499,1.915478229522705,3.2886600494384766,False,False,0.98,0.8728381529668113,0.38047358868873105,0.0,0.9015657901763916,1.9064566683769226,2.6248934268951416
2864601_0.123,72,0.9853689140399841,4,False,False,0.98125,0.01875,0.8602797328953896,0.443661042844553,0.0,0.8367777764797211,2.0363194942474365,3.3177168369293213,False,False,0.99,0.8571975901779951,0.433978372212125,0.0011979556828737284,0.8379738032817841,1.9433602917194364,2.6407968997955322
2864601_0.123,72,0.9853689140399841,5,False,False,0.9986145833333333,0.0013854166666666667,0.951087547426078,0.4260160407071984,0.1575077199935913,0.9163167178630829,2.0538207268714914,3.1470015048980713,False,False,1.0,0.9520806664451956,0.4184238934670071,0.18183083787560464,0.9192441999912262,2.0666599464416504,2.6826562881469727
2864601_0.123,72,0.9853689140399841,6,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864601_0.123,72,0.9853689140399841,7,False,False,0.7455104166666666,0.2544895833333333,0.303598682470587,0.27280769617760137,0.0,0.2896423637866974,1.0613160133361816,3.0103347301483154,False,False,0.834,0.3033348840213148,0.24924138663127648,0.0,0.29793038964271545,0.9239750021696085,1.4951171875
2864601_0.123,72,0.9853689140399841,8,False,False,0.6752291666666667,0.32477083333333334,0.32432467829456396,0.3199576197634364,0.0,0.274066761136055,1.0560619866848058,2.4616429805755615,False,False,0.769,0.3240972993263858,0.29700863224864016,0.0,0.28392940759658813,1.0058069705963133,1.6667766571044922
2864601_0.123,72,0.9853689140399841,9,False,False,0.13195833333333334,0.8680416666666667,0.018631137507284998,0.06101925239348249,0.0,0.0,0.3084747162461285,0.5589397549629211,False,False,0.192,0.018475021384190767,0.05371719200834902,0.0,0.0,0.27631101012229914,0.3607628047466278
2864601_0.123,72,0.9853689140399841,10,False,False,1.0,0.0,1.7773837569582587,0.3582586613360537,0.9903098219633102,1.771699070930481,2.6135294437408447,3.482684373855591,False,False,1.0,1.7759382894039155,0.33618360032956207,1.0370509123802185,1.7684549689292908,2.560983500480652,2.6936492919921875
2864601_0.123,72,0.9853689140399841,11,False,False,0.9322708333333334,0.06772916666666666,0.5745985281326386,0.3644185101156326,0.0,0.5617318451404572,1.5806223189830781,2.1314539909362793,False,False,0.953,0.5735856286975759,0.3558397443886967,0.0,0.5546831786632538,1.5515046703815456,1.8068283796310425
2864601_0.123,72,0.9853689140399841,12,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
