target_kind,target_id,feature_name,mean_fold_importance,std_fold_importance,top_k_fold_recurrence,folds,split_unit,importance_method,validity_tag
bottleneck_unit,2864601_0.371:u006,geodesic_curvature_abs_mean,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,geodesic_curvature_compression,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,parallel_roughness_iqr_scaled,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,cross_channel_colocation,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,bmag_parallel_expected_k,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,compression_parallel_expected_k,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,curvature_parallel_expected_k,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,local_shear_abs_mean,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,f_Q_integrand_w25_peak,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u006,geodesic_abs_w25_peak,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,a_over_LT,0.0,0.0,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,a_over_Ln,0.0,0.0,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,log_f_Q,0.0,0.0,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,f_stab,0.0,0.0,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,log_FSA_grad_x,0.0,0.0,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,bad_curvature_compression,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,paper_bad_curvature_feature_mean_square,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,geodesic_curvature_abs_mean,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,geodesic_curvature_compression,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,parallel_roughness_iqr_scaled,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,cross_channel_colocation,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,bmag_parallel_expected_k,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,compression_parallel_expected_k,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,curvature_parallel_expected_k,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,local_shear_abs_mean,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,f_Q_integrand_w25_peak,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u007,geodesic_abs_w25_peak,0.0,0.0,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,a_over_LT,0.001030348817271927,0.0005340918673892777,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,a_over_Ln,0.002198025796450111,0.0008163235516446691,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,log_f_Q,0.0010243586498918452,0.00043950889763453834,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,f_stab,0.0031914931493823287,0.0014739917662463218,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,log_FSA_grad_x,0.005449322982981384,0.001987001380357641,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,bad_curvature_compression,0.0033582542184543047,0.0013462846080063737,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,paper_bad_curvature_feature_mean_square,0.0018172160833532405,0.0007062434817529076,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,geodesic_curvature_abs_mean,0.001521545337853196,0.00038358726096639586,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,geodesic_curvature_compression,0.0014763473269409732,0.00024299838515999715,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,parallel_roughness_iqr_scaled,0.001690817332575176,0.000659147784227515,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,cross_channel_colocation,0.0025970864608612374,0.0010093077716022863,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,bmag_parallel_expected_k,0.0016057268747139072,0.0005981876424601342,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,compression_parallel_expected_k,0.0032266174275094144,0.0009682888982741948,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,curvature_parallel_expected_k,0.000948912213130988,0.00022968084078837567,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,local_shear_abs_mean,0.001708431412143846,0.0006091619575465345,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,f_Q_integrand_w25_peak,0.0016058771802892565,0.0005582229944626046,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u008,geodesic_abs_w25_peak,0.0016373184011466535,0.00037664597053009303,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,a_over_LT,0.02043762320627892,0.0028308023369503633,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,a_over_Ln,0.017294968229245034,0.00646093096503519,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,log_f_Q,0.00785119276225946,0.003225254947189022,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,f_stab,0.049854906537054815,0.006817362545550662,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,log_FSA_grad_x,0.020980195717387913,0.0027651388729625433,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,bad_curvature_compression,0.056580461317587497,0.010566107823704268,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,paper_bad_curvature_feature_mean_square,0.032089575682136204,0.005052257392930427,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,geodesic_curvature_abs_mean,0.018609631511406637,0.0037138287903496856,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,geodesic_curvature_compression,0.05937687621442177,0.00855397347229041,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,parallel_roughness_iqr_scaled,0.05949566399012207,0.011070504254472124,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,cross_channel_colocation,0.00910603245552261,0.0009739604760795074,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,bmag_parallel_expected_k,0.025974850331847422,0.006466429103847949,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,compression_parallel_expected_k,0.0158247637534005,0.004081795321057049,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,curvature_parallel_expected_k,0.025334256525549444,0.0063966966383671425,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,local_shear_abs_mean,0.04325538925736817,0.008735007429512599,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,f_Q_integrand_w25_peak,0.05586636477526903,0.007129461546320533,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u009,geodesic_abs_w25_peak,0.04769683141041557,0.008468542068569751,0.4,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,a_over_LT,0.0168848639056871,0.0068650975538892735,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,a_over_Ln,0.017902300002606824,0.004606710463794399,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,log_f_Q,0.02269832722367807,0.003983147397282041,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,f_stab,0.02681675657062944,0.004965496309984204,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,log_FSA_grad_x,0.031086765540856532,0.005149256678447323,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,bad_curvature_compression,0.00752457146507943,0.0015315943773715874,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,paper_bad_curvature_feature_mean_square,0.007710424131008755,0.002753153228897471,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,geodesic_curvature_abs_mean,0.031172498669110073,0.00750422305009203,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,geodesic_curvature_compression,0.030898553984204512,0.0077868148789757416,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,parallel_roughness_iqr_scaled,0.04053326001680811,0.009746518236938822,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,cross_channel_colocation,0.00910111275345388,0.0016336543107570915,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,bmag_parallel_expected_k,0.013370770301520413,0.004911191097808894,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,compression_parallel_expected_k,0.017701863036636713,0.005281419458321355,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,curvature_parallel_expected_k,0.009294343901430418,0.004444835851750968,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,local_shear_abs_mean,0.05071646451947526,0.010249981424090622,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,f_Q_integrand_w25_peak,0.022701630919815554,0.004551271337566732,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u010,geodesic_abs_w25_peak,0.03983469991926537,0.007593844788355671,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,a_over_LT,0.026853963086823245,0.009209757664721483,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,a_over_Ln,0.015637144287460283,0.0031554367832473686,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,log_f_Q,0.06415170760613204,0.0036993393973777135,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,f_stab,0.15536675514778642,0.008082993847106408,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,log_FSA_grad_x,0.09523661642930469,0.011622657234376678,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,bad_curvature_compression,0.051657404336056555,0.005366303388527466,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,paper_bad_curvature_feature_mean_square,0.05330465173659245,0.005479699607811985,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,geodesic_curvature_abs_mean,0.0938009220405434,0.0027400541814542757,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,geodesic_curvature_compression,0.05821415695064339,0.008554918807654292,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,parallel_roughness_iqr_scaled,0.06164877699966128,0.005659340442911034,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,cross_channel_colocation,0.039734015725815586,0.010426019602880953,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,bmag_parallel_expected_k,0.0657886991710944,0.008559937322316299,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,compression_parallel_expected_k,0.025006115710489763,0.007026600671963819,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,curvature_parallel_expected_k,0.014744165473562923,0.005172744748195583,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,local_shear_abs_mean,0.1162324512300924,0.010094963783889068,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,f_Q_integrand_w25_peak,0.03235034356557155,0.0075368416280906835,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u011,geodesic_abs_w25_peak,0.10095542426832567,0.004103228559632261,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,a_over_LT,0.008309442207455933,0.003105918622721603,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,a_over_Ln,0.003909384157409755,0.0020971825342944303,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,log_f_Q,0.0027854106051616494,0.0007632092889053748,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,f_stab,0.006456727230562805,0.0021360500403301763,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,log_FSA_grad_x,0.005384258341736917,0.0024992982872856424,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,bad_curvature_compression,0.002049252032838954,0.0008948924071743315,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,paper_bad_curvature_feature_mean_square,0.003574353488045241,0.0012451382175257292,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,geodesic_curvature_abs_mean,0.0024657091838065836,0.0008632871193115157,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,geodesic_curvature_compression,0.008574940970695843,0.0031340526206626324,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,parallel_roughness_iqr_scaled,0.004686767737633052,0.0016822481809784303,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,cross_channel_colocation,0.004718525520705037,0.001556255324821767,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,bmag_parallel_expected_k,0.006112486972792842,0.0010924727298674934,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,compression_parallel_expected_k,0.0032571209567128245,0.001862092249945579,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,curvature_parallel_expected_k,0.005604274852093617,0.0009524069487484505,0.4,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,local_shear_abs_mean,0.007680607414252559,0.0033159517521020366,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,f_Q_integrand_w25_peak,0.0018615220340229075,0.00022544077729231456,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u012,geodesic_abs_w25_peak,0.0053167698860496,0.001499291483644607,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,a_over_LT,0.01144613081157213,0.003253152539349905,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,a_over_Ln,0.012108580626585543,0.003350993139368855,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,log_f_Q,0.02149541173211748,0.001987011753450216,0.4,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,f_stab,0.022766501302612683,0.005321402108127594,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,log_FSA_grad_x,0.014516508325782362,0.0032532692589985076,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,bad_curvature_compression,0.0357426472604545,0.005652996829348805,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,paper_bad_curvature_feature_mean_square,0.0262971310380313,0.006029372209286155,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,geodesic_curvature_abs_mean,0.007852874860635054,0.002265021573952452,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,geodesic_curvature_compression,0.006899462538639904,0.002726992379098105,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,parallel_roughness_iqr_scaled,0.012685249356196072,0.003213441361353286,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,cross_channel_colocation,0.015089449702847585,0.004262395685085294,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,bmag_parallel_expected_k,0.0128557181298132,0.001633696305437212,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,compression_parallel_expected_k,0.015926407352145323,0.005541445471007655,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,curvature_parallel_expected_k,0.025455921732882685,0.007125713978219778,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,local_shear_abs_mean,0.024180942038411184,0.007102282451310108,0.4,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,f_Q_integrand_w25_peak,0.04125256208667153,0.006553966442823854,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u013,geodesic_abs_w25_peak,0.011019648981484659,0.004272959831340246,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,a_over_LT,0.02775952372248769,0.0034757166075777227,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,a_over_Ln,0.01253653702067831,0.0026056623271442196,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,log_f_Q,0.044249778117211855,0.002035599928200413,0.4,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,f_stab,0.019388868427526264,0.0017298454950430934,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,log_FSA_grad_x,0.11277325180600313,0.007745780253385811,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,bad_curvature_compression,0.01788137660288292,0.005775634599170772,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,paper_bad_curvature_feature_mean_square,0.018481209469463696,0.0036924348294133332,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,geodesic_curvature_abs_mean,0.021074078304804195,0.004427685353199015,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,geodesic_curvature_compression,0.0593316981216719,0.00511962421244771,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,parallel_roughness_iqr_scaled,0.03250570658221523,0.0036214820962555275,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,cross_channel_colocation,0.008592402160271637,0.0013023054614989447,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,bmag_parallel_expected_k,0.04823832083055945,0.005917121807335039,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,compression_parallel_expected_k,0.04564004156859081,0.007052700355844935,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,curvature_parallel_expected_k,0.012608429366188806,0.0025832674847466233,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,local_shear_abs_mean,0.08393780633849254,0.0074466632052223964,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,f_Q_integrand_w25_peak,0.04557909566316655,0.008130434655603093,0.6,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u014,geodesic_abs_w25_peak,0.034835866498659794,0.004801239511656024,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,a_over_LT,0.12767334963439922,0.032979877813127986,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,a_over_Ln,0.04380805981707395,0.004162682629659707,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,log_f_Q,0.10102684568883484,0.011101366115385893,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,f_stab,0.6136149466850551,0.04019470534999238,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,log_FSA_grad_x,0.2662201296588175,0.023408894350197506,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,bad_curvature_compression,0.14607114704156007,0.004613248642522593,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,paper_bad_curvature_feature_mean_square,0.18849027502750051,0.00793238277783224,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,geodesic_curvature_abs_mean,0.2556747157448881,0.012265642391541078,0.8,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,geodesic_curvature_compression,0.1277490712062352,0.015247382687129357,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,parallel_roughness_iqr_scaled,0.45223776973371715,0.026233389773940203,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,cross_channel_colocation,0.2288955905727438,0.013587248281599138,0.2,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,bmag_parallel_expected_k,0.20334607509200833,0.012965210462916578,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,compression_parallel_expected_k,0.07056377482604345,0.013891986003220672,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,curvature_parallel_expected_k,0.1184084481059933,0.012738546675988806,0.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
bottleneck_unit,2864601_0.371:u015,local_shear_abs_mean,0.5515118271946056,0.027264701097136402,1.0,5,equilibrium_files,mean_absolute_EBM_term_contribution,observed-comparison
