target_kind,target_id,regime,rows,held_out_r2,held_out_mse,bias_formula_minus_target,residual_std,split_unit,model,model_version,estimand,canonical_function,validity_tag
bottleneck_unit,2864601_0.437:u000,all,1000,0.6187373808540437,0.2527349548069497,0.001528852431874906,0.5027251907525535,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u000,stable_or_near_floor,240,0.654544280219467,0.22429529032468312,0.019080290653030674,0.4732137284919775,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u000,unstable,760,0.6023392759013237,0.2617159014855602,-0.004013707006384808,0.5115660188495978,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u001,all,1000,0.8096651915581952,0.2839726482781116,0.0024020322744439325,0.5328854271971266,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u001,stable_or_near_floor,240,0.8062250541331362,0.20193954170458267,0.055801268123070596,0.44589882280674376,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u001,unstable,760,0.8035394966411624,0.309877839827647,-0.014460884309332903,0.5564788609216339,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u002,all,1000,0.4630317389714108,0.2718169734638241,0.002453779781318957,0.521354919827759,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u002,stable_or_near_floor,240,0.5150340095456141,0.19400616819221955,-0.06780384487362942,0.435211220917582,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u002,unstable,760,0.4488945803101183,0.29638880670748874,0.024640398093407935,0.5438581225736058,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u003,all,1000,0.846107570485982,0.04437403533791867,0.00036588661273962163,0.21065113687066894,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.437:u003,stable_or_near_floor,240,0.8729140755641459,0.06324110687711199,-0.044801177027808885,0.2474549684569597,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
