member_id,layer_index,layer_name,concept,estimand,canonical_function,stable_rows,unstable_rows,encoded_r2,encoded_r2_stable_or_near_floor,encoded_r2_unstable,permuted_r2,nonzero_fraction,outer_split_unit,inner_split_unit,encoded_column,used_column,validity_tag,control_type
2864601_0.371,4,canonical_atrous_relu_pool_5,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,0.3008187066008602,0.23645903438109273,0.31074968879966636,-0.0013557708859357476,0.6521739130434783,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.371,4,canonical_atrous_relu_pool_5,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,0.39551805308385457,0.269803449629499,0.401037254489117,-0.0007490360625892478,0.782608695652174,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.371,4,canonical_atrous_relu_pool_5,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,0.7851609578897506,0.808674826294381,0.7744760285276183,-0.003417293105537178,0.8260869565217391,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.371,4,canonical_atrous_relu_pool_5,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,0.37173434399613403,-0.05200845226211204,0.48151210468741135,-0.0013856872410302756,0.6956521739130435,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.371,4,canonical_atrous_relu_pool_5,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,0.034450585360756625,-3.1940913430088225,-3.4699416475108835,-0.0055229905373193056,0.5217391304347826,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.371,4,canonical_atrous_relu_pool_5,random_concept_control,"native max(log Q, -2)",,,,-0.002367826483716584,,,,,equilibrium_files,equilibrium_files,,,observed-comparison,equilibrium_level_random_concept
2864601_0.409,0,canonical_atrous_relu_pool_1,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8323096681509095,0.8303849723034765,0.8258296242303198,-0.0020785615034597527,0.8846153846153846,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8689319655011323,0.8755316068933088,0.8628973734654969,-0.0024314161231933085,0.7307692307692307,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8874613781538789,0.8459632661770217,0.89687343782042,0.004486591584574429,0.9230769230769231,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9861016190662045,0.9871955008349098,0.9858583352567986,-0.0007988133105933937,0.5,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9433583416384081,0.9580760497804716,0.9384388893164122,-0.0013609857328293895,0.8076923076923077,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,0.7289181635214332,0.7219221695501843,0.7288996168862909,-0.001307945891614315,0.8461538461538461,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8517372616604612,0.7769911344576206,0.857328663688738,-0.0035614696660140055,0.8076923076923077,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,0.93165211132638,0.9228280867689178,0.9332925267937124,-0.0020343422305300063,0.6538461538461539,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,0.19009629179244647,-0.11611624182489,0.26933731915680914,-0.0006518064253864253,0.8461538461538461,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,0.026725866837597034,-3.270188401318433,-3.3693260655083668,-0.005442647848653337,0.2692307692307692,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,0,canonical_atrous_relu_pool_1,random_concept_control,"native max(log Q, -2)",,,,-0.0049147823153310455,,,,,equilibrium_files,equilibrium_files,,,observed-comparison,equilibrium_level_random_concept
2864601_0.409,1,canonical_atrous_relu_pool_2,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8515205194328743,0.8627196619735586,0.8406508178560339,-0.0016076891358240974,0.6666666666666666,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,0.840461167976743,0.9050616099679272,0.8156775984257654,-0.002657174799976403,0.9,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8109448186752687,0.8142861927988208,0.8089539899054201,-0.0011543490964951442,1.0,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.973371442434201,0.9716412914331166,0.973509283159265,-0.00021768580126613202,0.6,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8703272643961583,0.8956434570498752,0.8613913900074409,-0.0015508229514749061,0.9,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,0.6765362740599778,0.7123012053039565,0.6670098924979363,-0.0015599084348718595,0.5333333333333333,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,0.7492385944844361,0.7404509080233163,0.7473433952702565,-0.0008573423595681362,0.6666666666666666,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9355819533667754,0.9373128963418873,0.9340223877863738,-0.0013043250229842762,0.8333333333333334,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,0.27136677595265357,-0.10773265943552124,0.36953748714168655,-0.002143238534609626,0.9,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,0.05231010181329154,-3.121576779964574,-3.3710339759699934,-0.008450852175649448,0.3,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,1,canonical_atrous_relu_pool_2,random_concept_control,"native max(log Q, -2)",,,,-0.0010055366210288685,,,,,equilibrium_files,equilibrium_files,,,observed-comparison,equilibrium_level_random_concept
2864601_0.409,2,canonical_atrous_relu_pool_3,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8224833624685592,0.8392056040896547,0.8081623345650681,-0.0007536512376054016,1.0,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,0.847794535555227,0.89101469645766,0.8298257342435962,-0.000954327065914029,1.0,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,0.7204723255848882,0.67475626952919,0.7298729738285391,-0.0016497606194090242,0.9166666666666666,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.42743822352360517,0.4730404353855696,0.4173308515152476,-0.0010716343223189373,0.9166666666666666,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.7065278994762166,0.7662611019367083,0.6856273666360029,-0.00278082689350323,0.9166666666666666,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,0.4860633681167358,0.5296416724489345,0.47378143982101284,-0.0007738912626560346,0.6666666666666666,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,0.36784677508464836,0.24780032566312027,0.37251625795151766,-0.0013695937060305141,0.8333333333333334,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9043206292804904,0.9159939539650866,0.8991907297332129,-0.003197899479827404,1.0,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,0.18109841022040107,-0.09460309555466062,0.25242154777319925,-0.0009844260746456612,0.75,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,0.023540103270429547,-3.2818056936692583,-3.3911934496986804,-0.0012967547409847846,0.5833333333333334,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,2,canonical_atrous_relu_pool_3,random_concept_control,"native max(log Q, -2)",,,,-0.0006736690921469446,,,,,equilibrium_files,equilibrium_files,,,observed-comparison,equilibrium_level_random_concept
2864601_0.409,3,canonical_atrous_relu_pool_4,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8815274823876178,0.887903528838602,0.873872599616606,-0.0008288851705622324,0.8421052631578947,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8756100600321205,0.9124555119292359,0.8604553179125748,-0.0017048862346971116,0.8947368421052632,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8094399467218577,0.7223885807871286,0.8294670594422389,-0.0009138202462581901,0.8947368421052632,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.6121129301743216,0.6326684087767134,0.6068975588195407,-0.0018475200185203988,0.8421052631578947,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.6399333885911704,0.7037689050270337,0.6169149838337351,-0.0025740744547573247,1.0,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,0.49072536009947054,0.38637027684142145,0.5103424331121711,-0.00410376293540371,1.0,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,0.54642989547592,0.3791705399556393,0.5576092882555902,-0.0009501098242712391,0.631578947368421,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9032094509624709,0.9128527234114303,0.8986893567958227,-0.001719232834914708,0.8947368421052632,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,0.3768630385907292,-0.12730952025106812,0.5075084315615026,-0.0008315931042364166,0.42105263157894735,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,0.024766123446169352,-3.234082632514488,-3.521428287455975,-0.008409986961823712,0.47368421052631576,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,3,canonical_atrous_relu_pool_4,random_concept_control,"native max(log Q, -2)",,,,-0.0029666812974991075,,,,,equilibrium_files,equilibrium_files,,,observed-comparison,equilibrium_level_random_concept
2864601_0.409,4,canonical_atrous_relu_pool_5,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9038762882234375,0.9100443707223378,0.8972697638248084,-0.0005365757910542612,0.7741935483870968,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8679204242388996,0.9088408860399699,0.8512747852510317,-0.0017936813824954712,0.7741935483870968,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,0.8389365261108245,0.770984278850398,0.8544930526002924,-0.0031444328392811194,0.967741935483871,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.6920220915050297,0.6531235719111029,0.6965979533202282,-0.001589547530724822,0.967741935483871,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,0.649117066037834,0.7093061512393564,0.6272462231093577,-0.0012868211399930107,0.7096774193548387,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,0.46400913652745135,0.3900148447816897,0.4769344924788963,-0.0028602438205727054,0.9354838709677419,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,0.5736509234864389,0.41531539557075425,0.584266914824392,-0.0065827284777078,0.5806451612903226,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,0.9024375578388714,0.9189017289366319,0.8957968841313055,-0.004247851919553902,0.8387096774193549,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,0.4204123089278389,-0.05309529432899307,0.543112948210486,-0.0023231699083516855,0.8709677419354839,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,0.030797703036996915,-3.1970181734336194,-3.528334216809882,-0.010749039417468298,0.3548387096774194,equilibrium_files,equilibrium_files,True,False,observed-comparison,
2864601_0.409,4,canonical_atrous_relu_pool_5,random_concept_control,"native max(log Q, -2)",,,,-0.0020184873956712313,,,,,equilibrium_files,equilibrium_files,,,observed-comparison,equilibrium_level_random_concept
