concept,role,row_id,equilibrium_file,equilibrium_class,a_over_lt,a_over_ln,geometry_scale,validity_tag
log_f_Q,high,52261,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000296.h5,1,2.2648699283599854,0.35820937156677246,0.23796028683184153,observed-comparison
log_f_Q,high,53490,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000603.h5,1,1.7772513628005981,1.2439031600952148,0.19988040599422846,observed-comparison
log_f_Q,high,63599,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003132.h5,1,5.119505405426025,1.2214279174804688,0.283058042818161,observed-comparison
log_f_Q,high,56178,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001276.h5,1,2.0853099822998047,1.0714504718780518,0.187018328626986,observed-comparison
log_f_Q,high,60264,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002298.h5,1,2.1255910396575928,0.6396052837371826,0.1969531215801158,observed-comparison
log_f_Q,high,56786,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001428.h5,1,9.488533973693848,0.14649932086467743,0.18269402152073563,observed-comparison
log_f_Q,high,52267,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000298.h5,1,2.983276128768921,1.3767529726028442,0.198945087905301,observed-comparison
log_f_Q,high,59584,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002128.h5,1,3.3594160079956055,1.9117017984390259,0.1773503439429318,observed-comparison
log_f_Q,high,52468,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000348.h5,1,2.8071048259735107,0.0470920130610466,0.22409948853562708,observed-comparison
log_f_Q,high,51451,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000094.h5,1,2.805026054382324,1.0609674453735352,0.22502841383665476,observed-comparison
log_f_Q,high,57562,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001622.h5,1,2.4642155170440674,-0.2867528200149536,0.2822567091164827,observed-comparison
log_f_Q,high,57550,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001619.h5,1,8.923688888549805,-0.45778006315231323,0.26511856165756004,observed-comparison
