member_id,layer_index,layer_name,concept,estimand,canonical_function,stable_rows,unstable_rows,derivative_rows,derivative_stable_rows,derivative_unstable_rows,counterexample_max_abs_smd,encoded_r2,encoded_r2_stable_or_near_floor,encoded_r2_unstable,permuted_r2,nonzero_fraction,outer_split_unit,inner_split_unit,encoded_column,used_column,validity_tag,direction_source,mean_directional_derivative,mean_directional_derivative_stable_or_near_floor,mean_directional_derivative_unstable,directional_derivative_ci95_lower,directional_derivative_ci95_upper,bootstrap_p_value,tcav_positive_fraction,counterexample_set_sd,counterexample_sign_agreement,counterexample_subset_max_abs_smd,intervention_rms,random_intervention_rms_median,intervention_to_random_ratio,scale_matched_random_rms_median,intervention_to_scale_matched_random_ratio,orthogonal_complement_ablation_rms,perturbation_validity_tag,bootstrap_fdr_q_value,encoded_generalizes_by_equilibrium,tcav_stable_across_counterexamples,tcav_ci_excludes_zero,tcav_fdr_q_le_0_05,direction_intervention_beats_random,counterexample_balance_pass,use_claim_permitted,use_claim_rule
2864601_0.437,2,canonical_atrous_relu_pool_3,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.23066774123381684,0.8810775382012361,0.8885174316210096,0.8768864983334939,-0.0007777385212965893,0.9615384615384616,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.3219766616821289,-0.1519162505865097,0.48884034156799316,0.14176352135837078,0.4886852204799651,0.003992015968063872,0.6666666865348816,0.04097539030405296,1.0,0.25190487608300344,0.1573355495929718,0.1182844378054142,1.3301458121802912,0.09912852570414543,1.5871874263776347,0.3761182725429535,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,False,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,2,canonical_atrous_relu_pool_3,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.05774796919682034,0.24444621053661442,-0.08790345817030154,0.33048166430677584,-0.0016377499936375273,0.6923076923076923,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.2859741151332855,-0.08052834868431091,0.4150242805480957,0.16596752479672433,0.426149296760559,0.003992015968063872,0.7083333134651184,0.016664613755272867,1.0,0.0950148358914572,0.1228461042046547,0.09891999512910843,1.2418733345499904,0.12758804112672806,0.9628340016807423,0.23826077580451965,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,False,True,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,2,canonical_atrous_relu_pool_3,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.3520757464011924,0.04651385098276084,-3.1380720705665937,-3.425698818787592,-0.008800919391567241,0.5384615384615384,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.5784651637077332,0.402147114276886,0.6405488848686218,0.3577296271920204,0.8459610283374785,0.003992015968063872,0.6875,0.026830219857119992,1.0,0.4229162752291142,0.23106734454631805,0.06611812859773636,3.4947653457062446,0.09728226810693741,2.3752257121751885,0.9062504172325134,deliberately_off_manifold_diagnostic,0.005544466622310933,False,True,True,True,True,False,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.12826962831676686,0.8699366216898822,0.8657783260640579,0.8659707251905502,-0.003222772838918919,0.7419354838709677,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.612586498260498,0.17220301926136017,0.7676509618759155,0.47110672742128373,0.7495143994688988,0.003992015968063872,0.8645833134651184,0.01657378637931555,1.0,0.15465729035508918,0.18077723681926727,0.08208483085036278,2.202322097109716,0.09607335925102234,1.8816583309731993,1.379063367843628,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.02292347458380587,0.8172043460211786,0.8537561087848657,0.8003576399098563,-0.0012821006732379736,0.4838709677419355,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.6379668116569519,0.2222752720117569,0.7843369245529175,0.5002337373793125,0.794455748796463,0.003992015968063872,0.875,0.007703027475573741,1.0,0.06673690767147676,0.19005092978477478,0.11361847445368767,1.672711508393311,0.08677520975470543,2.19015235252104,1.3935154676437378,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.16822386368782752,0.7367813073062373,0.7033230154962606,0.7432964279431735,-0.0007672627840293877,0.7741935483870968,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.4082392752170563,0.0724252238869667,0.5264837145805359,0.33114382028579714,0.4792614318430424,0.003992015968063872,0.8125,0.023442008459393763,1.0,0.17890851425626886,0.11681818217039108,0.06047464907169342,1.931688467210479,0.09069397673010826,1.2880478547988314,0.7434312701225281,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.08989400942972435,0.8695815471615285,0.8185243761073052,0.8769787777706665,-0.0018905386458345497,0.8709677419354839,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.17070530354976654,0.1689590960741043,0.17132017016410828,0.07528522051870823,0.26206904128193853,0.003992015968063872,0.5520833134651184,0.02889644734491095,1.0,0.12495997463275911,0.09669163823127747,0.07143982499837875,1.3534696961179815,0.09215617924928665,1.0492149199211285,0.40327513217926025,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.08521070653895317,0.7430520471354443,0.7516909933051521,0.7368769254915233,-0.001749505689790709,0.8387096774193549,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.21863853931427002,0.19319671392440796,0.22759689390659332,0.11064836904406548,0.3224919386208057,0.003992015968063872,0.625,0.02298471780855717,1.0,0.12369463505182046,0.11122191697359085,0.094746433198452,1.1738902797599777,0.10127954930067062,1.0981675742197876,0.517935037612915,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.09600375315699965,0.5166638720745287,0.48646643419920754,0.520449425855682,-0.0004306966191847117,0.6129032258064516,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.08158301562070847,0.11312935501337051,0.07047514617443085,-0.014504680759273466,0.1716060236096382,0.10778443113772455,0.5729166865348816,0.014266876331002768,1.0,0.13806425612823103,0.0911191999912262,0.10548824071884155,0.8637853790176172,0.11264889314770699,0.8088778987978984,0.18177548050880432,deliberately_off_manifold_diagnostic,0.12341728756228003,True,True,False,False,False,True,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.13987804404973891,0.7641131042724187,0.6281188361838068,0.7746566568711608,-0.0026405139245979647,0.5806451612903226,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.5652360320091248,0.23808111250400543,0.6804314255714417,0.4369092583656311,0.6978501483798026,0.003992015968063872,0.8854166865348816,0.017199854417406357,1.0,0.16976932064569736,0.1724092662334442,0.06953936815261841,2.4793044690175603,0.10591933876276016,1.6277411495138698,0.930097758769989,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.23066774123381684,0.8608369385830873,0.8953235782821082,0.8479639777986904,-0.0012661758733287787,0.9032258064516129,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.19333519041538239,-0.02337479777634144,0.2696414887905121,0.1292439453303814,0.26193799898028375,0.003992015968063872,0.7083333134651184,0.016675384248299265,1.0,0.2560559230574787,0.07766545563936234,0.09794161841273308,0.792977049981699,0.07852870598435402,0.9890072001802287,0.33012837171554565,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,False,False,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.05774796919682034,0.39336337411958744,-0.07573045051864735,0.514912193288597,-0.0022611525186060355,0.6774193548387096,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.4035601317882538,0.09967027604579926,0.5105634927749634,0.32716596126556396,0.48366886824369426,0.003992015968063872,0.8645833134651184,0.014018507317448404,1.0,0.08182186344685782,0.11915025860071182,0.08575145155191422,1.3894838681369477,0.09151577576994896,1.301964143321366,0.7270374298095703,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,3,canonical_atrous_relu_pool_4,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.3520757464011924,0.05094941041269718,-3.1044811563011114,-3.451082125748382,-0.01445786499545676,0.5161290322580645,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.6592914462089539,0.28658679127693176,0.7905256152153015,0.4855413921177387,0.8661416321992873,0.003992015968063872,0.8645833134651184,0.007489700670727742,1.0,0.42014981737521695,0.20980165898799896,0.08614541217684746,2.435436243050277,0.07126137614250183,2.9441146150259185,1.174416184425354,deliberately_off_manifold_diagnostic,0.005544466622310933,False,True,True,True,True,False,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.12826962831676686,0.8568092815338719,0.8772913346611686,0.8424760225403641,-0.004364976284165101,0.7,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.5249394774436951,0.037272606045007706,0.6966531276702881,0.4436629220843315,0.6168596297502518,0.003992015968063872,0.8541666865348816,0.02184546540901818,1.0,0.14819845572339282,0.1383654922246933,0.09539145976305008,1.4505018852671885,0.08329904079437256,1.6610694541640012,0.9695320725440979,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.02292347458380587,0.727070535600705,0.7693808702528198,0.7056977993686214,-0.007060653839449538,0.9,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.6775655746459961,0.16679584980010986,0.8574140071868896,0.5627577722072601,0.8071885094046592,0.003992015968063872,0.8541666865348816,0.011251775645947697,1.0,0.05588677348425075,0.17570488154888153,0.11828724667429924,1.4854084991316114,0.08694390952587128,2.020899249953768,1.1835014820098877,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.16822386368782752,0.5061255639990938,0.4587444360217715,0.5145979740986488,-0.004392533913888164,0.9,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.347299724817276,-0.04089606925845146,0.48398837447166443,0.27512051463127135,0.41804295331239694,0.003992015968063872,0.75,0.010053726272281308,1.0,0.19403743972288215,0.10056619346141815,0.11916200444102287,0.8439451311109122,0.08537221699953079,1.1779733149248175,0.5751712918281555,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.08989400942972435,0.5167161346058384,0.5299468268816102,0.5121724078257265,-0.003681298414046408,0.9,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.13582800328731537,0.1424444615840912,0.13349828124046326,0.06443202570080757,0.21221944689750669,0.003992015968063872,0.5625,0.02521724470548273,1.0,0.10754775579037713,0.07895711809396744,0.10231934487819672,0.7716734131552523,0.07345347106456757,1.074926983703221,0.24573703110218048,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.08521070653895317,0.5481237941633053,0.6433763682191789,0.515031770956557,-0.000597914606198735,0.9,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.1474170684814453,0.1251692920923233,0.15525075793266296,0.0717737402766943,0.2380307178944349,0.003992015968063872,0.6354166865348816,0.024166539683199807,1.0,0.10360676995533356,0.08279408514499664,0.08745591714978218,0.9466950647055543,0.07389569282531738,1.1204182812212646,0.24137373268604279,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,parallel_scale,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.09600375315699965,0.3071203963596053,0.3077575926140852,0.30308304921004126,-0.0026812509355749192,0.8,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,-0.02312961034476757,0.041554082185029984,-0.045905545353889465,-0.14289189614355563,0.0871597396209836,0.6467065868263473,0.59375,0.02096199626528009,0.8,0.1117440452643254,0.10080011188983917,0.08237599954009056,1.2236587410485018,0.08992365375161171,1.1209521375573834,0.31880420446395874,deliberately_off_manifold_diagnostic,0.6644245755065212,True,True,False,False,True,True,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,cross_channel_colocation,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.13987804404973891,0.4076952368078637,0.2593423308910153,0.41553235475396033,-0.004034871446617849,0.8,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.3035915195941925,0.052108123898506165,0.3921419382095337,0.23697049617767335,0.37303288429975506,0.003992015968063872,0.7604166865348816,0.029410421571926294,1.0,0.16532084032729147,0.0900193527340889,0.10768600553274155,0.8359429090971234,0.09420784190297127,0.955539909584212,0.44140520691871643,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,False,True,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,log_FSA_grad_x,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.23066774123381684,0.7327385646753284,0.7741189250178502,0.715697444265727,-0.0015663423010499056,0.8,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.12308380007743835,-0.10990295559167862,0.20512138307094574,0.03776790509000421,0.20359231196343894,0.007984031936127744,0.6354166865348816,0.047769652285803724,1.0,0.24560648216138686,0.08492738008499146,0.08211242407560349,1.0342817307012657,0.08303476125001907,1.0227930905861664,0.3649214208126068,deliberately_off_manifold_diagnostic,0.010324179227751393,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,local_Qz_concentration,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.05774796919682034,0.33859331464364717,-0.04654235479588098,0.4383467626096177,-0.003365142170849156,0.7,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.2728408873081207,-0.05384477600455284,0.3878709673881531,0.20947886854410172,0.33917901664972305,0.003992015968063872,0.75,0.013761205640433127,1.0,0.07930856274665858,0.08506128191947937,0.09505315124988556,0.894881240663568,0.09212329238653183,0.9233417490397369,0.43202343583106995,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,False,True,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.437,4,canonical_atrous_relu_pool_5,log10_zonal_phi2,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.3520757464011924,0.043619520989971905,-3.1463306110368032,-3.4529258948321955,-0.002814699013723443,0.6,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.6588285565376282,0.24797433614730835,0.8034956455230713,0.5454887628555298,0.7949422955513,0.003992015968063872,0.8645833134651184,0.029317045003362893,1.0,0.4180006736363922,0.1785985827445984,0.0975714884698391,1.8304382309367564,0.09015165269374847,1.9810905003739685,0.9589194059371948,deliberately_off_manifold_diagnostic,0.005544466622310933,False,True,True,True,True,False,False,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.371,0,canonical_atrous_relu_pool_1,log_f_Q,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.12826962831676686,0.8358410823557845,0.8467983397688978,0.8243901095084786,-0.0010774086358944501,0.90625,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,-0.6294673681259155,-0.16800858080387115,-0.7919526696205139,-0.8946690022945404,-0.4385519325733185,0.003992015968063872,0.1666666716337204,0.20038789010384592,1.0,0.1441344583272696,0.21279405057430267,0.17805837094783783,1.1950802955320796,0.14869432151317596,1.4310839069630965,0.29936712980270386,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.371,0,canonical_atrous_relu_pool_1,f_stab,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.02292347458380587,0.8697760625979492,0.9042832350788166,0.855164099020004,-0.004249494830579126,0.90625,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.32728785276412964,0.2675943970680237,0.34830668568611145,0.07874797657132149,0.5591935172677039,0.007984031936127744,0.71875,0.0344615917953224,1.0,0.06428875773720759,0.17418017983436584,0.11563456803560257,1.5062985298716016,0.1689573973417282,1.030911830880504,0.5258126258850098,deliberately_off_manifold_diagnostic,0.010324179227751393,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.371,0,canonical_atrous_relu_pool_1,log_compression,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.16822386368782752,0.8896364517638894,0.8672165437340307,0.8944129859890125,-0.006022670105191086,0.53125,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,0.3437190353870392,-0.0959039106965065,0.4985157549381256,0.14604855813086032,0.5611051067709922,0.003992015968063872,0.78125,0.05541608074149858,1.0,0.1680975453093012,0.17022259533405304,0.14016415178775787,1.2144517208066927,0.07356326282024384,2.3139620077755656,0.7368366718292236,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.371,0,canonical_atrous_relu_pool_1,bad_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.08989400942972435,0.9930533546495018,0.9920229521329736,0.9931807217596621,-0.0020971504342157665,0.625,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,-0.7026743292808533,0.02074326202273369,-0.9573988318443298,-1.0650460571050644,-0.36184979081153873,0.003992015968063872,0.2083333283662796,0.03124975786673403,1.0,0.12625462962192535,0.272481769323349,0.12338041886687279,2.208468505990049,0.11993119493126869,2.2719841112189822,1.2684402465820312,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
2864601_0.371,0,canonical_atrous_relu_pool_1,geodesic_curvature,"native max(log Q, -2)",invariant_tilde_f,240,760,96,25,71,0.08521070653895317,0.965529797063226,0.9697383494815844,0.9638545241830341,-0.003408493991834627,0.84375,equilibrium_files,equilibrium_files,True,True,observed-comparison,mean_of_five_paired_matched_counterexample_CAVs,-0.7464976906776428,-0.02374291978776455,-1.0009887218475342,-1.1129769504070282,-0.41705179885029836,0.003992015968063872,0.2083333283662796,0.020043427614783435,1.0,0.11297264012003003,0.2744884490966797,0.13084818795323372,2.097762707992443,0.1438983455300331,1.9075163657068666,1.196187973022461,deliberately_off_manifold_diagnostic,0.005544466622310933,True,True,True,True,True,True,True,encoded_r2>=0.1; gain_over_permutation>=0.1; counterexample_sign_agreement>=0.8; grouped_CI_excludes_0; BH_FDR_q<=0.05_across_complete_member_layer_concept_family; scale_matched_intervention_ratio>1; parent_and_subset_matched_max_abs_SMD<=0.25
