function,method,gradient_set,stratum,sample_count,channel,channel_name,median_signed,q25_signed,q75_signed,median_absolute,sign_agreement,signed,contribution_valued,estimand,validity_tag,baseline_convention,feature_claims_permitted
original_f,periodic_mask,fixed,unstable,977,3,gbdrift0_over_shat,0.1596178831372231,0.146418372881264,0.17275974412121434,0.1596178831372231,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,unstable,977,4,gds2,0.13997247825225337,0.1330971265780476,0.1466075579563725,0.13997247825225337,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,unstable,977,5,gds21_over_shat,0.11746682473927085,0.11094730192352466,0.12370609197295472,0.11746682473927085,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,unstable,977,6,gds22_over_shat_squared,0.12488318817884274,0.11719129769526289,0.13400101800687175,0.12488318817884274,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
invariant_tilde_f,ig_low_pass,varied,all,1000,0,bmag,1.7806689449957773e-05,-1.3384944807715155e-05,5.1086402640231965e-05,0.0004888689522372908,0.7166666666666667,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,all,1000,1,gbdrift,4.845697023802567e-06,-9.9856919625619e-05,9.715786256384994e-05,0.0019226585204128975,0.7895833333333333,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,all,1000,2,cvdrift,1.1671103198418244e-05,-4.6501705356985176e-05,7.114231018328966e-05,0.0009601726378594878,0.759375,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,all,1000,3,gbdrift0_over_shat,0.0001076564962225389,-7.222557834014703e-05,0.0002672576664109127,0.0022085828504135614,0.7677083333333332,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,all,1000,4,gds2,-8.37562641894275e-05,-0.000273989051099905,4.591182706627209e-05,0.001164242029143135,0.7239583333333334,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,all,1000,5,gds21_over_shat,-3.9297923637730494e-05,-0.0001371273509269779,5.309323919243629e-05,0.0012498150505005706,0.7229166666666665,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,all,1000,6,gds22_over_shat_squared,-6.308360969403052e-06,-4.565762518213954e-05,3.467597093310308e-05,0.000763969841039342,0.759375,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,True
invariant_tilde_f,ig_low_pass,varied,stable_or_near_floor,240,0,bmag,6.229755702963526e-06,-2.91773880493287e-05,4.8562886893718765e-05,0.00020049076670592314,0.7145833333333332,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,False
invariant_tilde_f,ig_low_pass,varied,stable_or_near_floor,240,1,gbdrift,-3.0722046864077914e-05,-0.00019509652947095297,0.00013866631281882278,0.001065542481879772,0.7885416666666667,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,False
invariant_tilde_f,ig_low_pass,varied,stable_or_near_floor,240,2,cvdrift,3.4134741824747914e-06,-8.3648816272929e-05,0.00010099857931184934,0.00048686456719244,0.6791666666666666,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,False
invariant_tilde_f,ig_low_pass,varied,stable_or_near_floor,240,3,gbdrift0_over_shat,3.010409420903567e-05,-0.00013727219904620774,0.00019791491809612334,0.000958554362663819,0.8354166666666666,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,False
invariant_tilde_f,ig_low_pass,varied,stable_or_near_floor,240,4,gds2,-1.6762211848794017e-05,-0.00010604476912830117,7.009599424587916e-05,0.00039539354083479444,0.6749999999999999,True,True,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,input-derived low-pass; deliberately off-manifold diagnostic,False
