function,method,stratum,row_count,fraction,original_output,baseline_output,deletion_output,insertion_output,random_deletion_output,random_insertion_output,deletion_support_drift_rms,insertion_support_drift_rms,random_deletion_support_drift_rms,random_insertion_support_drift_rms,deletion_support_warning,insertion_support_warning,random_deletion_support_warning,random_insertion_support_warning,validity_tag
original_f,expected_gradients,stable_or_near_floor,33,1.0,-1.966220736503601,-1.8500975370407104,-1.8500975370407104,-1.966220736503601,-1.8500975370407104,-1.966220736503601,3.2218968868255615,3.2218968868255615,3.2218968868255615,3.2218968868255615,0.96875,0.7296401515151515,0.96875,0.7296401515151515,deliberately_off_manifold_diagnostic
original_f,expected_gradients,unstable,95,0.0,1.274226427078247,-0.045562803745269775,1.274226427078247,-0.045562803745269775,1.274226427078247,-0.045562803745269775,0.0,0.0,0.0,0.0,0.6988486842105263,0.96875,0.6988486842105263,0.96875,deliberately_off_manifold_diagnostic
original_f,expected_gradients,unstable,95,0.05,1.274226427078247,-0.045562803745269775,0.6748992204666138,0.36347484588623047,1.2265598773956299,-0.027545131742954254,2.870849847793579,2.870849847793579,0.9825977683067322,0.9825977683067322,0.63125,0.6680921052631579,0.6646381578947368,0.7144736842105263,deliberately_off_manifold_diagnostic
original_f,expected_gradients,unstable,95,0.1,1.274226427078247,-0.045562803745269775,0.5056794881820679,0.5646393895149231,1.1838849782943726,-0.03703584149479866,3.045762300491333,3.045762300491333,1.0953775644302368,1.0953775644302368,0.6069078947368421,0.6113486842105263,0.6348684210526315,0.631578947368421,deliberately_off_manifold_diagnostic
original_f,expected_gradients,unstable,95,0.25,1.274226427078247,-0.045562803745269775,0.2056204378604889,0.9581148028373718,0.8960980176925659,0.05634433776140213,3.363943338394165,3.363943338394165,1.858720302581787,1.858720302581787,0.5717105263157894,0.5896381578947368,0.6036184210526315,0.5664473684210526,deliberately_off_manifold_diagnostic
original_f,expected_gradients,unstable,95,0.5,1.274226427078247,-0.045562803745269775,0.03882571682333946,1.1677225828170776,0.4407084882259369,0.3903631567955017,3.5627996921539307,3.5627996921539307,2.4194960594177246,2.4194960594177246,0.5639802631578947,0.6082236842105263,0.5669407894736842,0.5725328947368421,deliberately_off_manifold_diagnostic
original_f,expected_gradients,unstable,95,1.0,1.274226427078247,-0.045562803745269775,-0.045562803745269775,1.274226427078247,-0.045562803745269775,1.274226427078247,3.6636927127838135,3.6636927127838135,3.6636927127838135,3.6636927127838135,0.96875,0.6988486842105263,0.96875,0.6988486842105263,deliberately_off_manifold_diagnostic
original_f,vargrad,all,128,0.0,0.4387986958026886,0.3949170708656311,0.4387986958026886,0.3949170708656311,0.4387986958026886,0.3949170708656311,0.0,0.0,0.0,0.0,0.706787109375,0.920166015625,0.706787109375,0.920166015625,deliberately_off_manifold_diagnostic
original_f,vargrad,all,128,0.05,0.4387986958026886,0.3949170708656311,0.22522759437561035,0.3980591297149658,0.41072845458984375,0.3836287260055542,0.41100814938545227,0.41100814938545227,0.5358045697212219,0.5358045697212219,0.68701171875,0.7938232421875,0.6732177734375,0.7598876953125,deliberately_off_manifold_diagnostic
original_f,vargrad,all,128,0.1,0.4387986958026886,0.3949170708656311,0.18575814366340637,0.4368254542350769,0.3620060384273529,0.3509622812271118,0.6045796275138855,0.6045796275138855,0.7671534419059753,0.7671534419059753,0.677734375,0.7230224609375,0.65576171875,0.729736328125,deliberately_off_manifold_diagnostic
original_f,vargrad,all,128,0.25,0.4387986958026886,0.3949170708656311,0.05320756882429123,0.5453926920890808,0.23897138237953186,0.23567280173301697,1.0118550062179565,1.0118550062179565,1.8717992305755615,1.8717992305755615,0.662841796875,0.6590576171875,0.6749267578125,0.7239990234375,deliberately_off_manifold_diagnostic
original_f,vargrad,all,128,0.5,0.4387986958026886,0.3949170708656311,0.09294719994068146,0.5690845251083374,0.14184202253818512,0.10957371443510056,1.6310464143753052,1.6310464143753052,2.644028425216675,2.644028425216675,0.6475830078125,0.6544189453125,0.679931640625,0.681884765625,deliberately_off_manifold_diagnostic
original_f,vargrad,all,128,1.0,0.4387986958026886,0.3949170708656311,0.3949170708656311,0.4387986958026886,0.3949170708656311,0.4387986958026886,3.8091042041778564,3.8091042041778564,3.8091042041778564,3.8091042041778564,0.920166015625,0.706787109375,0.920166015625,0.706787109375,deliberately_off_manifold_diagnostic
original_f,vargrad,stable_or_near_floor,33,0.0,-1.966220736503601,-1.4591144323349,-1.966220736503601,-1.4591144323349,-1.966220736503601,-1.4591144323349,0.0,0.0,0.0,0.0,0.7296401515151515,0.9630681818181818,0.7296401515151515,0.9630681818181818,deliberately_off_manifold_diagnostic
original_f,vargrad,stable_or_near_floor,33,0.05,-1.966220736503601,-1.4591144323349,-1.873794436454773,-1.473692774772644,-1.9753438234329224,-1.477948784828186,0.3937573730945587,0.3937573730945587,0.5822674036026001,0.5822674036026001,0.7097537878787878,0.7798295454545454,0.6964962121212122,0.787405303030303,deliberately_off_manifold_diagnostic
original_f,vargrad,stable_or_near_floor,33,0.1,-1.966220736503601,-1.4591144323349,-1.8096405267715454,-1.4868075847625732,-1.9790587425231934,-1.512198805809021,0.5808625221252441,0.5808625221252441,1.0947049856185913,1.0947049856185913,0.7201704545454546,0.7433712121212122,0.6912878787878788,0.771780303030303,deliberately_off_manifold_diagnostic
original_f,vargrad,stable_or_near_floor,33,0.25,-1.966220736503601,-1.4591144323349,-1.7468221187591553,-1.6711629629135132,-1.918752908706665,-1.6437206268310547,1.0590225458145142,1.0590225458145142,1.6476218700408936,1.6476218700408936,0.6998106060606061,0.6799242424242424,0.703125,0.7741477272727273,deliberately_off_manifold_diagnostic
original_f,vargrad,stable_or_near_floor,33,0.5,-1.966220736503601,-1.4591144323349,-1.6587133407592773,-1.8137998580932617,-1.8176008462905884,-1.8215043544769287,1.8684922456741333,1.8684922456741333,2.2516043186187744,2.2516043186187744,0.6818181818181818,0.6964962121212122,0.7367424242424242,0.7069128787878788,deliberately_off_manifold_diagnostic
original_f,vargrad,stable_or_near_floor,33,1.0,-1.966220736503601,-1.4591144323349,-1.4591144323349,-1.966220736503601,-1.4591144323349,-1.966220736503601,3.4144537448883057,3.4144537448883057,3.4144537448883057,3.4144537448883057,0.9630681818181818,0.7296401515151515,0.9630681818181818,0.7296401515151515,deliberately_off_manifold_diagnostic
original_f,vargrad,unstable,95,0.0,1.274226427078247,1.0389491319656372,1.274226427078247,1.0389491319656372,1.274226427078247,1.0389491319656372,0.0,0.0,0.0,0.0,0.6988486842105263,0.9052631578947369,0.6988486842105263,0.9052631578947369,deliberately_off_manifold_diagnostic
original_f,vargrad,unstable,95,0.05,1.274226427078247,1.0389491319656372,0.9543616771697998,1.0482467412948608,1.2005181312561035,1.008431315422058,0.4168335199356079,0.4168335199356079,0.982211709022522,0.982211709022522,0.6791118421052632,0.7986842105263158,0.6777960526315789,0.7669407894736842,deliberately_off_manifold_diagnostic
original_f,vargrad,unstable,95,0.1,1.274226427078247,1.0389491319656372,0.8788965940475464,1.1050348281860352,1.1362228393554688,0.9748473167419434,0.6126033663749695,0.6126033663749695,1.2699744701385498,1.2699744701385498,0.6629934210526316,0.7159539473684211,0.6532894736842105,0.7473684210526316,deliberately_off_manifold_diagnostic
